"id","x","y","parent","color"
"Nanotechnology",2012,48.72,"Digital transition","blue"
"Nanotechnology",2011,85,"Digital transition","blue"
"Nanotechnology",2010,88.24,"Digital transition","blue"
"Additive manufacturing",2020,48,"Digital transition","blue"
"Nanotechnology",2016,54.55,"Digital transition","blue"
"Nanotechnology",2013,52.17,"Digital transition","blue"
"Nanotechnology",2019,32.35,"Digital transition","blue"
"Augmented reality",2018,31.25,"Digital transition","blue"
"Nanotechnology",2015,33.33,"Digital transition","blue"
"Additive manufacturing",2019,26.47,"Digital transition","blue"
"Augmented reality",2015,30,"Digital transition","blue"
"Additive manufacturing",2017,29.63,"Digital transition","blue"
"Augmented reality",2013,34.78,"Digital transition","blue"
"Additive manufacturing",2018,21.88,"Digital transition","blue"
"Nanotechnology",2018,21.88,"Digital transition","blue"
"Augmented reality",2017,22.22,"Digital transition","blue"
"Augmented reality",2014,42.86,"Digital transition","blue"
"Nanotechnology",2021,31.58,"Digital transition","blue"
"Augmented reality",2021,26.32,"Digital transition","blue"
"Augmented reality",2012,12.82,"Digital transition","blue"
"Nanotechnology",2017,18.52,"Digital transition","blue"
"Smart grids",2012,12.82,"Digital transition","blue"
"Additive manufacturing",2021,21.05,"Digital transition","blue"
"Additive manufacturing",2016,18.18,"Digital transition","blue"
"Artificial intelligence",2019,11.76,"Digital transition","blue"
"Augmented reality",2019,11.76,"Digital transition","blue"
"Nanotechnology",2014,28.57,"Digital transition","blue"
"Nanotechnology",2020,16,"Digital transition","blue"
"Artificial intelligence",2017,11.11,"Digital transition","blue"
"Artificial intelligence",2021,15.79,"Digital transition","blue"
"Artificial intelligence",2018,9.38,"Digital transition","blue"
"Artificial intelligence",2020,12,"Digital transition","blue"
"Artificial intelligence",2015,10,"Digital transition","blue"
"Autonomous vehicles",2012,7.69,"Digital transition","blue"
"Internet of things",2019,8.82,"Digital transition","blue"
"Internet of things",2015,10,"Digital transition","blue"
"Quantum computers",2012,7.69,"Digital transition","blue"
"Additive manufacturing",2015,6.67,"Digital transition","blue"
"Augmented reality",2020,8,"Digital transition","blue"
"Augmented reality",2016,9.09,"Digital transition","blue"
"Cloud computing",2019,5.88,"Digital transition","blue"
"Cybersecurity",2018,6.25,"Digital transition","blue"
"Internet of things",2016,9.09,"Digital transition","blue"
"Internet of things",2018,6.25,"Digital transition","blue"
"Internet of things",2020,8,"Digital transition","blue"
"Internet of things",2017,7.41,"Digital transition","blue"
"Internet of things",2014,14.29,"Digital transition","blue"
"Additive manufacturing",2012,2.56,"Digital transition","blue"
"Additive manufacturing",2011,5,"Digital transition","blue"
"Augmented reality",2011,5,"Digital transition","blue"
"Autonomous robots",2015,3.33,"Digital transition","blue"
"Autonomous robots",2014,7.14,"Digital transition","blue"
"Autonomous robots",2019,2.94,"Digital transition","blue"
"Autonomous robots",2020,4,"Digital transition","blue"
"Autonomous robots",2021,5.26,"Digital transition","blue"
"Autonomous robots",2012,2.56,"Digital transition","blue"
"Autonomous vehicles",2013,4.35,"Digital transition","blue"
"Autonomous vehicles",2015,3.33,"Digital transition","blue"
"Autonomous vehicles",2017,3.7,"Digital transition","blue"
"Blockchain",2017,3.7,"Digital transition","blue"
"Cloud computing",2012,2.56,"Digital transition","blue"
"Cybersecurity",2016,4.55,"Digital transition","blue"
"Cybersecurity",2015,3.33,"Digital transition","blue"
"Cybersecurity",2020,4,"Digital transition","blue"
"Cybersecurity",2017,3.7,"Digital transition","blue"
"Internet of things",2012,2.56,"Digital transition","blue"
"Internet of things",2013,4.35,"Digital transition","blue"
"Internet of things",2010,5.88,"Digital transition","blue"
"Quantum computers",2016,4.55,"Digital transition","blue"
"Quantum computers",2013,4.35,"Digital transition","blue"
"Smart grids",2014,7.14,"Digital transition","blue"
"Smart grids",2018,3.12,"Digital transition","blue"
"Smart grids",2011,5,"Digital transition","blue"
"Smart grids",2010,5.88,"Digital transition","blue"
