"id","x","y","parent","color"
"Solar energy",2017,33.7,"Green transition","green"
"Advanced Sustainable Materials",2016,34.55,"Green transition","green"
"Advanced Sustainable Materials",2015,32.18,"Green transition","green"
"Solar energy",2018,28.18,"Green transition","green"
"Solar energy",2015,28.74,"Green transition","green"
"Advanced Sustainable Materials",2017,26.52,"Green transition","green"
"Advanced Sustainable Materials",2014,30.13,"Green transition","green"
"Advanced Sustainable Materials",2018,24.31,"Green transition","green"
"Advanced Sustainable Materials",2013,31.65,"Green transition","green"
"Solar energy",2011,38.05,"Green transition","green"
"Solar energy",2019,23.7,"Green transition","green"
"Solar energy",2014,25.64,"Green transition","green"
"Solar energy",2012,24.82,"Green transition","green"
"Solar energy",2010,35.56,"Green transition","green"
"Batteries",2019,17.92,"Green transition","green"
"Solar energy",2013,22.3,"Green transition","green"
"Solar energy",2020,26.5,"Green transition","green"
"Advanced Sustainable Materials",2019,16.76,"Green transition","green"
"Solar energy",2016,17.58,"Green transition","green"
"Advanced Sustainable Materials",2012,20.44,"Green transition","green"
"Batteries",2012,20.44,"Green transition","green"
"Batteries",2018,14.92,"Green transition","green"
"Batteries",2020,21.37,"Green transition","green"
"Green transports",2019,14.45,"Green transition","green"
"Advanced Sustainable Materials",2011,21.24,"Green transition","green"
"Advanced Sustainable Materials",2010,24.44,"Green transition","green"
"Green transports",2020,18.8,"Green transition","green"
"Batteries",2014,13.46,"Green transition","green"
"Batteries",2013,15.11,"Green transition","green"
"Advanced Sustainable Materials",2020,17.09,"Green transition","green"
"Green buildings",2019,11.56,"Green transition","green"
"Green buildings",2018,11.05,"Green transition","green"
"Batteries",2016,11.52,"Green transition","green"
"Green buildings",2017,10.5,"Green transition","green"
"Green transports",2018,10.5,"Green transition","green"
"Batteries",2015,10.34,"Green transition","green"
"Batteries",2021,26.47,"Green transition","green"
"Green buildings",2016,10.3,"Green transition","green"
"Batteries",2011,14.16,"Green transition","green"
"Batteries",2017,8.84,"Green transition","green"
"Green buildings",2010,17.78,"Green transition","green"
"Green buildings",2015,8.62,"Green transition","green"
"Solar energy",2021,22.06,"Green transition","green"
"Green buildings",2012,10.22,"Green transition","green"
"Green buildings",2014,8.97,"Green transition","green"
"Green transports",2016,8.48,"Green transition","green"
"Green transports",2013,8.63,"Green transition","green"
"Green transports",2015,6.9,"Green transition","green"
"Advanced Sustainable Materials",2021,16.18,"Green transition","green"
"Green buildings",2013,7.91,"Green transition","green"
"Green transports",2014,7.05,"Green transition","green"
"Green transports",2021,14.71,"Green transition","green"
"Green buildings",2011,7.96,"Green transition","green"
"Green transports",2010,10,"Green transition","green"
"Hydrogen",2019,5.2,"Green transition","green"
"Air & Water pollution reduction",2018,4.42,"Green transition","green"
"Green transports",2012,5.84,"Green transition","green"
"Green transports",2017,4.42,"Green transition","green"
"Hydrogen",2012,5.84,"Green transition","green"
"Air & Water pollution reduction",2020,5.98,"Green transition","green"
"Air & Water pollution reduction",2019,4.05,"Green transition","green"
"Green buildings",2020,5.98,"Green transition","green"
"Green transports",2011,6.19,"Green transition","green"
"Recycling technologies",2015,4.02,"Green transition","green"
"Waste management",2015,4.02,"Green transition","green"
"Air & Water pollution reduction",2016,3.64,"Green transition","green"
"Hydrogen",2021,8.82,"Green transition","green"
"Air & Water pollution reduction",2015,2.87,"Green transition","green"
"Air & Water pollution reduction",2017,2.76,"Green transition","green"
"Biotechnology",2016,3.03,"Green transition","green"
"Green buildings",2021,7.35,"Green transition","green"
"Hydrogen",2017,2.76,"Green transition","green"
"Other energy storage",2012,3.65,"Green transition","green"
"Recycling technologies",2016,3.03,"Green transition","green"
"Waste management",2016,3.03,"Green transition","green"
"Wind energy",2014,3.21,"Green transition","green"
"Wind energy",2012,3.65,"Green transition","green"
"Air & Water pollution reduction",2014,2.56,"Green transition","green"
"Hydrogen",2018,2.21,"Green transition","green"
"Hydrogen",2016,2.42,"Green transition","green"
"Hydrogen",2011,3.54,"Green transition","green"
