"id","x","y","parent","color"
"Biotechnology",2017,60.54,"Green transition","green"
"Biotechnology",2016,63.52,"Green transition","green"
"Biotechnology",2018,57.32,"Green transition","green"
"Biotechnology",2012,69.3,"Green transition","green"
"Biotechnology",2019,51.57,"Green transition","green"
"Biotechnology",2010,76.83,"Green transition","green"
"Biotechnology",2014,63.1,"Green transition","green"
"Biotechnology",2013,68.57,"Green transition","green"
"Biotechnology",2015,62.16,"Green transition","green"
"Biotechnology",2011,72.02,"Green transition","green"
"Biotechnology",2020,59.3,"Green transition","green"
"Biotechnology",2021,57.31,"Green transition","green"
"Augmented reality",2019,11.87,"Digital transition","blue"
"Artificial intelligence",2019,11.2,"Digital transition","blue"
"Augmented reality",2018,11.05,"Digital transition","blue"
"Augmented reality",2016,9.45,"Digital transition","blue"
"Augmented reality",2014,9.54,"Digital transition","blue"
"Augmented reality",2017,8.11,"Digital transition","blue"
"Augmented reality",2015,9.35,"Digital transition","blue"
"Artificial intelligence",2020,8.05,"Digital transition","blue"
"Artificial intelligence",2018,6.25,"Digital transition","blue"
"Augmented reality",2020,7.25,"Digital transition","blue"
"Nanotechnology",2012,7.32,"Digital transition","blue"
"Advanced Sustainable Materials",2014,6.16,"Green transition","green"
"Advanced Sustainable Materials",2017,5.3,"Green transition","green"
"Nanotechnology",2011,7.43,"Digital transition","blue"
"Augmented reality",2012,6.54,"Digital transition","blue"
"Nanotechnology",2019,4.79,"Digital transition","blue"
"Augmented reality",2013,6.37,"Digital transition","blue"
"Advanced Sustainable Materials",2013,6.25,"Green transition","green"
"Nanotechnology",2017,4.91,"Digital transition","blue"
"Advanced Sustainable Materials",2015,5.56,"Green transition","green"
"Nanotechnology",2013,6.07,"Digital transition","blue"
"Advanced Sustainable Materials",2019,4.44,"Green transition","green"
"Artificial intelligence",2017,4.63,"Digital transition","blue"
"Artificial intelligence",2021,9.74,"Digital transition","blue"
"Nanotechnology",2018,4.51,"Digital transition","blue"
"Nanotechnology",2016,4.7,"Digital transition","blue"
"Nanotechnology",2014,5.05,"Digital transition","blue"
"Nanotechnology",2020,5.08,"Digital transition","blue"
"Advanced Sustainable Materials",2018,4.26,"Green transition","green"
"Advanced Sustainable Materials",2016,4.4,"Green transition","green"
"Artificial intelligence",2016,4.4,"Digital transition","blue"
"Nanotechnology",2015,4.84,"Digital transition","blue"
"Augmented reality",2021,8.7,"Digital transition","blue"
"Nanotechnology",2010,5.56,"Digital transition","blue"
"Advanced Sustainable Materials",2012,4.34,"Green transition","green"
"Advanced Sustainable Materials",2011,4.89,"Green transition","green"
"Advanced Sustainable Materials",2020,4,"Green transition","green"
"Additive manufacturing",2019,3.05,"Digital transition","blue"
"Augmented reality",2011,4.35,"Digital transition","blue"
"Additive manufacturing",2020,3.65,"Digital transition","blue"
"Air & Water pollution reduction",2017,3.05,"Green transition","green"
"Artificial intelligence",2015,3.51,"Digital transition","blue"
"Advanced Sustainable Materials",2010,4.15,"Green transition","green"
"Artificial intelligence",2014,3.39,"Digital transition","blue"
"Additive manufacturing",2018,2.91,"Digital transition","blue"
"Nanotechnology",2021,5.7,"Digital transition","blue"
"Augmented reality",2010,3.35,"Digital transition","blue"
"Internet of things",2017,2.39,"Digital transition","blue"
"Advanced Sustainable Materials",2021,4.97,"Green transition","green"
"Autonomous robots",2018,2.28,"Digital transition","blue"
"Cybersecurity",2019,2.11,"Digital transition","blue"
"Air & Water pollution reduction",2019,2.02,"Green transition","green"
"Additive manufacturing",2017,2.1,"Digital transition","blue"
"Additive manufacturing",2011,2.81,"Digital transition","blue"
"Additive manufacturing",2021,4.35,"Digital transition","blue"
"Internet of things",2020,2.4,"Digital transition","blue"
"Air & Water pollution reduction",2018,1.94,"Green transition","green"
"Internet of things",2019,1.79,"Digital transition","blue"
"Artificial intelligence",2012,2.32,"Digital transition","blue"
"Internet of things",2018,1.89,"Digital transition","blue"
"Internet of things",2016,1.97,"Digital transition","blue"
"Autonomous robots",2019,1.61,"Digital transition","blue"
"Autonomous robots",2017,1.67,"Digital transition","blue"
"Air & Water pollution reduction",2016,1.72,"Green transition","green"
"Cybersecurity",2020,1.88,"Digital transition","blue"
"Internet of things",2014,1.72,"Digital transition","blue"
"Air & Water pollution reduction",2012,1.78,"Green transition","green"
"Autonomous robots",2020,1.71,"Digital transition","blue"
"Cybersecurity",2018,1.45,"Digital transition","blue"
"Air & Water pollution reduction",2010,1.94,"Green transition","green"
"Internet of things",2015,1.61,"Digital transition","blue"
"Air & Water pollution reduction",2014,1.55,"Green transition","green"
"Artificial intelligence",2013,1.7,"Digital transition","blue"
"Additive manufacturing",2016,1.36,"Digital transition","blue"
"Cybersecurity",2017,1.29,"Digital transition","blue"
"Air & Water pollution reduction",2015,1.45,"Green transition","green"
"Autonomous robots",2016,1.31,"Digital transition","blue"
"Additive manufacturing",2013,1.52,"Digital transition","blue"
"Batteries",2015,1.39,"Green transition","green"
"Cybersecurity",2015,1.39,"Digital transition","blue"
"Air & Water pollution reduction",2020,1.37,"Green transition","green"
"Artificial intelligence",2010,1.61,"Digital transition","blue"
"Batteries",2017,1.15,"Green transition","green"
"Additive manufacturing",2012,1.37,"Digital transition","blue"
"Cybersecurity",2016,1.16,"Digital transition","blue"
"Batteries",2013,1.33,"Green transition","green"
"Cloud computing",2017,1.05,"Digital transition","blue"
"Recycling technologies",2015,1.22,"Green transition","green"
"Autonomous robots",2014,1.17,"Digital transition","blue"
"Solar energy",2015,1.17,"Green transition","green"
"Additive manufacturing",2015,1.11,"Digital transition","blue"
"Batteries",2014,1.11,"Green transition","green"
"Additive manufacturing",2014,1.05,"Digital transition","blue"
"Batteries",2016,0.96,"Green transition","green"
"Cloud computing",2015,1.06,"Digital transition","blue"
"Air & Water pollution reduction",2013,1.09,"Green transition","green"
"Batteries",2020,1.03,"Green transition","green"
"Internet of things",2013,1.09,"Digital transition","blue"
"Batteries",2018,0.82,"Green transition","green"
"Cloud computing",2014,0.94,"Digital transition","blue"
"Green buildings",2016,0.86,"Green transition","green"
"Air & Water pollution reduction",2011,1.07,"Green transition","green"
"Artificial intelligence",2011,1.07,"Digital transition","blue"
"Autonomous robots",2015,0.89,"Digital transition","blue"
"Autonomous vehicles",2018,0.78,"Digital transition","blue"
"Batteries",2019,0.72,"Green transition","green"
"Batteries",2011,1.07,"Green transition","green"
"Cloud computing",2019,0.72,"Digital transition","blue"
"Cloud computing",2018,0.78,"Digital transition","blue"
"Blockchain",2020,0.86,"Digital transition","blue"
"Cloud computing",2020,0.86,"Digital transition","blue"
"Internet of things",2012,0.89,"Digital transition","blue"
"Waste management",2016,0.76,"Green transition","green"
"Blockchain",2019,0.63,"Digital transition","blue"
"Cybersecurity",2021,1.45,"Digital transition","blue"
"Green buildings",2019,0.63,"Green transition","green"
"Quantum computers",2013,0.85,"Digital transition","blue"
"Solar energy",2016,0.71,"Green transition","green"
"Waste management",2018,0.68,"Green transition","green"
"Air & Water pollution reduction",2021,1.35,"Green transition","green"
"Biofuels",2015,0.72,"Green transition","green"
"Cybersecurity",2014,0.72,"Digital transition","blue"
"Internet of things",2021,1.35,"Digital transition","blue"
"Quantum computers",2014,0.72,"Digital transition","blue"
"Cybersecurity",2010,0.8,"Digital transition","blue"
"Internet of things",2010,0.8,"Digital transition","blue"
"Quantum computers",2012,0.71,"Digital transition","blue"
"Solar energy",2012,0.71,"Green transition","green"
"Autonomous vehicles",2019,0.49,"Digital transition","blue"
"Blockchain",2018,0.53,"Digital transition","blue"
"Cybersecurity",2013,0.67,"Digital transition","blue"
"Cybersecurity",2012,0.65,"Digital transition","blue"
"Solar energy",2017,0.52,"Green transition","green"
"Solar energy",2014,0.61,"Green transition","green"
"Solar energy",2018,0.53,"Green transition","green"
"Waste management",2014,0.61,"Green transition","green"
"Autonomous robots",2021,1.04,"Digital transition","blue"
"Autonomous vehicles",2016,0.51,"Digital transition","blue"
"Autonomous vehicles",2017,0.48,"Digital transition","blue"
"Cloud computing",2016,0.51,"Digital transition","blue"
"Green buildings",2013,0.61,"Green transition","green"
"Green buildings",2017,0.48,"Green transition","green"
"Quantum computers",2019,0.45,"Digital transition","blue"
"Recycling technologies",2016,0.51,"Green transition","green"
"Waste management",2017,0.48,"Green transition","green"
"Batteries",2012,0.54,"Green transition","green"
"Hydrogen",2015,0.5,"Green transition","green"
"Quantum computers",2016,0.45,"Digital transition","blue"
"Recycling technologies",2013,0.55,"Green transition","green"
"Recycling technologies",2017,0.43,"Green transition","green"
"Waste management",2019,0.4,"Green transition","green"
"Waste management",2020,0.51,"Green transition","green"
"Waste management",2011,0.6,"Green transition","green"
"Autonomous robots",2012,0.48,"Digital transition","blue"
"Biofuels",2011,0.54,"Green transition","green"
"Blockchain",2017,0.38,"Digital transition","blue"
"Green buildings",2014,0.44,"Green transition","green"
"Green transports",2015,0.45,"Green transition","green"
"Internet of things",2011,0.54,"Digital transition","blue"
"Quantum computers",2011,0.54,"Digital transition","blue"
"Recycling technologies",2018,0.39,"Green transition","green"
"Recycling technologies",2010,0.54,"Green transition","green"
"Recycling technologies",2014,0.44,"Green transition","green"
"Solar energy",2013,0.49,"Green transition","green"
"Solar energy",2019,0.36,"Green transition","green"
"Waste management",2013,0.49,"Green transition","green"
"Additive manufacturing",2010,0.47,"Digital transition","blue"
"Autonomous robots",2013,0.42,"Digital transition","blue"
"Autonomous robots",2011,0.47,"Digital transition","blue"
"Batteries",2021,0.73,"Green transition","green"
"Batteries",2010,0.47,"Green transition","green"
"Biofuels",2012,0.42,"Green transition","green"
"Cloud computing",2010,0.47,"Digital transition","blue"
"Cloud computing",2021,0.73,"Digital transition","blue"
"Green buildings",2012,0.42,"Green transition","green"
"Hydrogen",2018,0.34,"Green transition","green"
"Waste management",2010,0.47,"Green transition","green"
"Waste management",2012,0.42,"Green transition","green"
"Water related adaptation technologies",2019,0.31,"Green transition","green"
"Autonomous robots",2010,0.4,"Digital transition","blue"
"Autonomous vehicles",2014,0.33,"Digital transition","blue"
"Biofuels",2013,0.36,"Green transition","green"
"Blockchain",2021,0.62,"Digital transition","blue"
"Blockchain",2016,0.3,"Digital transition","blue"
"Green buildings",2015,0.33,"Green transition","green"
"Green transports",2018,0.29,"Green transition","green"
"Greenhouse gas capture",2012,0.36,"Green transition","green"
"Quantum computers",2017,0.29,"Digital transition","blue"
"Recycling technologies",2011,0.4,"Green transition","green"
"Solar energy",2020,0.34,"Green transition","green"
"Solar energy",2011,0.4,"Green transition","green"
"Autonomous vehicles",2015,0.28,"Digital transition","blue"
"Autonomous vehicles",2020,0.29,"Digital transition","blue"
"Blockchain",2010,0.33,"Digital transition","blue"
"Blockchain",2013,0.3,"Digital transition","blue"
"Cybersecurity",2011,0.33,"Digital transition","blue"
"Green buildings",2018,0.24,"Green transition","green"
"Green transports",2019,0.22,"Green transition","green"
"Hydrogen",2017,0.24,"Green transition","green"
"Quantum computers",2018,0.24,"Digital transition","blue"
"Quantum computers",2020,0.29,"Digital transition","blue"
"Recycling technologies",2019,0.22,"Green transition","green"
"Waste management",2015,0.28,"Green transition","green"
"Autonomous vehicles",2012,0.24,"Digital transition","blue"
"Autonomous vehicles",2010,0.27,"Digital transition","blue"
"Biofuels",2010,0.27,"Green transition","green"
"Biofuels",2018,0.19,"Green transition","green"
"Biofuels",2014,0.22,"Green transition","green"
"Blockchain",2015,0.22,"Digital transition","blue"
"Cloud computing",2013,0.24,"Digital transition","blue"
"Cloud computing",2012,0.24,"Digital transition","blue"
"Green buildings",2010,0.27,"Green transition","green"
"Green transports",2020,0.23,"Green transition","green"
"Green transports",2013,0.24,"Green transition","green"
"Hydrogen",2019,0.18,"Green transition","green"
"Other energy storage",2020,0.23,"Green transition","green"
"Recycling technologies",2021,0.41,"Green transition","green"
"Recycling technologies",2012,0.24,"Green transition","green"
"Recycling technologies",2020,0.23,"Green transition","green"
"Water related adaptation technologies",2018,0.19,"Green transition","green"
"Water related adaptation technologies",2013,0.24,"Green transition","green"
"Autonomous vehicles",2011,0.2,"Digital transition","blue"
"Autonomous vehicles",2021,0.31,"Digital transition","blue"
"Autonomous vehicles",2013,0.18,"Digital transition","blue"
"Biofuels",2021,0.31,"Green transition","green"
"Cloud computing",2011,0.2,"Digital transition","blue"
"Green buildings",2021,0.31,"Green transition","green"
"Green buildings",2020,0.17,"Green transition","green"
"Green transports",2017,0.14,"Green transition","green"
"Green transports",2010,0.2,"Green transition","green"
