"id","x","y","parent","color"
"Biotechnology",2020,13069,"Green transition","green"
"Biotechnology",2019,12998,"Green transition","green"
"Internet of things",2019,12733,"Digital transition","blue"
"Internet of things",2018,12728,"Digital transition","blue"
"Biotechnology",2018,11915,"Green transition","green"
"Internet of things",2020,11679,"Digital transition","blue"
"Biotechnology",2017,11670,"Green transition","green"
"Internet of things",2017,11533,"Digital transition","blue"
"Biotechnology",2016,10639,"Green transition","green"
"Internet of things",2016,10246,"Digital transition","blue"
"Biotechnology",2014,10055,"Green transition","green"
"Biotechnology",2015,9724,"Green transition","green"
"Internet of things",2014,9569,"Digital transition","blue"
"Internet of things",2015,9532,"Digital transition","blue"
"Biotechnology",2013,9384,"Green transition","green"
"Biotechnology",2012,9189,"Green transition","green"
"Artificial intelligence",2020,8709,"Digital transition","blue"
"Biotechnology",2011,8704,"Green transition","green"
"Batteries",2019,8546,"Green transition","green"
"Batteries",2020,8485,"Green transition","green"
"Biotechnology",2010,8400,"Green transition","green"
"Cybersecurity",2019,8393,"Digital transition","blue"
"Internet of things",2013,8209,"Digital transition","blue"
"Cybersecurity",2020,7954,"Digital transition","blue"
"Batteries",2018,7726,"Green transition","green"
"Artificial intelligence",2019,7717,"Digital transition","blue"
"Cybersecurity",2018,7381,"Digital transition","blue"
"Batteries",2014,7241,"Green transition","green"
"Biotechnology",2021,7146,"Green transition","green"
"Cybersecurity",2017,7088,"Digital transition","blue"
"Batteries",2013,6977,"Green transition","green"
"Batteries",2017,6786,"Green transition","green"
"Batteries",2015,6630,"Green transition","green"
"Internet of things",2012,6435,"Digital transition","blue"
"Cybersecurity",2016,6418,"Digital transition","blue"
"Batteries",2012,6416,"Green transition","green"
"Augmented reality",2019,6187,"Digital transition","blue"
"Batteries",2016,6157,"Green transition","green"
"Internet of things",2021,5824,"Digital transition","blue"
"Advanced Sustainable Materials",2019,5786,"Green transition","green"
"Advanced Sustainable Materials",2017,5762,"Green transition","green"
"Cybersecurity",2015,5720,"Digital transition","blue"
