"id","x","y","parent","color"
"Augmented reality",2019,26.13,"Digital transition","blue"
"Augmented reality",2018,26.87,"Digital transition","blue"
"Augmented reality",2017,28.92,"Digital transition","blue"
"Augmented reality",2016,27.79,"Digital transition","blue"
"Artificial intelligence",2019,16.14,"Digital transition","blue"
"Augmented reality",2020,20.8,"Digital transition","blue"
"Artificial intelligence",2020,20.01,"Digital transition","blue"
"Augmented reality",2014,26.14,"Digital transition","blue"
"Augmented reality",2015,25,"Digital transition","blue"
"Artificial intelligence",2018,10.37,"Digital transition","blue"
"Internet of things",2019,8.77,"Digital transition","blue"
"Artificial intelligence",2021,24.23,"Digital transition","blue"
"Internet of things",2018,9.49,"Digital transition","blue"
"Advanced Sustainable Materials",2019,8.28,"Green transition","green"
"Advanced Sustainable Materials",2018,8.75,"Green transition","green"
"Advanced Sustainable Materials",2017,10.57,"Green transition","green"
"Augmented reality",2013,21.7,"Digital transition","blue"
"Internet of things",2017,10.24,"Digital transition","blue"
"Autonomous vehicles",2019,7.44,"Digital transition","blue"
"Solar energy",2018,8.17,"Green transition","green"
"Solar energy",2019,7.21,"Green transition","green"
"Advanced Sustainable Materials",2020,9.57,"Green transition","green"
"Artificial intelligence",2017,9.51,"Digital transition","blue"
"Augmented reality",2021,19.56,"Digital transition","blue"
"Advanced Sustainable Materials",2016,11.57,"Green transition","green"
"Cybersecurity",2019,6.72,"Digital transition","blue"
"Internet of things",2020,8.91,"Digital transition","blue"
"Cybersecurity",2018,7.01,"Digital transition","blue"
"Solar energy",2020,8.33,"Green transition","green"
"Internet of things",2016,10.21,"Digital transition","blue"
"Autonomous vehicles",2018,6.51,"Digital transition","blue"
"Internet of things",2015,11.66,"Digital transition","blue"
"Autonomous vehicles",2020,7.81,"Digital transition","blue"
"Advanced Sustainable Materials",2014,11.92,"Green transition","green"
"Artificial intelligence",2016,9.56,"Digital transition","blue"
"Solar energy",2017,7.48,"Green transition","green"
"Augmented reality",2012,19.12,"Digital transition","blue"
"Internet of things",2014,10.93,"Digital transition","blue"
"Cloud computing",2018,5.79,"Digital transition","blue"
"Cloud computing",2019,5.11,"Digital transition","blue"
"Autonomous vehicles",2017,6.86,"Digital transition","blue"
"Advanced Sustainable Materials",2015,9.92,"Green transition","green"
"Advanced Sustainable Materials",2013,12.98,"Green transition","green"
"Solar energy",2016,7.37,"Green transition","green"
"Artificial intelligence",2015,8.24,"Digital transition","blue"
"Cybersecurity",2020,5.56,"Digital transition","blue"
"Cybersecurity",2017,5.52,"Digital transition","blue"
"Solar energy",2015,7.83,"Green transition","green"
"Advanced Sustainable Materials",2021,10.95,"Green transition","green"
"Artificial intelligence",2014,8,"Digital transition","blue"
"Cloud computing",2017,5.22,"Digital transition","blue"
"Internet of things",2013,10.72,"Digital transition","blue"
"Cybersecurity",2016,6.39,"Digital transition","blue"
"Cybersecurity",2014,7.8,"Digital transition","blue"
"Advanced Sustainable Materials",2012,12.9,"Green transition","green"
"Cybersecurity",2015,7.35,"Digital transition","blue"
"Solar energy",2014,7.47,"Green transition","green"
"Solar energy",2013,10.01,"Green transition","green"
"Batteries",2019,3.52,"Green transition","green"
"Augmented reality",2011,15.4,"Digital transition","blue"
"Cloud computing",2020,4.68,"Digital transition","blue"
"Cloud computing",2014,6.88,"Digital transition","blue"
"Internet of things",2012,11.4,"Digital transition","blue"
"Autonomous vehicles",2016,5.45,"Digital transition","blue"
"Solar energy",2012,11.28,"Green transition","green"
"Cybersecurity",2010,15.13,"Digital transition","blue"
"Cloud computing",2016,5.32,"Digital transition","blue"
"Batteries",2020,4.25,"Green transition","green"
"Augmented reality",2010,14.01,"Digital transition","blue"
"Advanced Sustainable Materials",2010,13.71,"Green transition","green"
"Solar energy",2011,12.87,"Green transition","green"
"Cloud computing",2015,5.77,"Digital transition","blue"
"Batteries",2018,3.13,"Green transition","green"
"Cybersecurity",2011,12.52,"Digital transition","blue"
"Internet of things",2021,7.94,"Digital transition","blue"
"Advanced Sustainable Materials",2011,12.1,"Green transition","green"
"Solar energy",2021,7.63,"Green transition","green"
"Batteries",2017,3.54,"Green transition","green"
"Cybersecurity",2013,7.22,"Digital transition","blue"
"Internet of things",2011,11.39,"Digital transition","blue"
"Blockchain",2018,2.75,"Digital transition","blue"
"Quantum computers",2018,2.64,"Digital transition","blue"
"Blockchain",2019,2.37,"Digital transition","blue"
"Autonomous vehicles",2021,6.46,"Digital transition","blue"
"Batteries",2015,4.47,"Green transition","green"
"Cybersecurity",2012,7.73,"Digital transition","blue"
"Autonomous vehicles",2014,4.21,"Digital transition","blue"
