"id","x","y","parent","color"
"Autonomous vehicles",2018,42.37,"Digital transition","blue"
"Autonomous vehicles",2020,43.12,"Digital transition","blue"
"Autonomous vehicles",2019,43.75,"Digital transition","blue"
"Autonomous vehicles",2016,37.35,"Digital transition","blue"
"Augmented reality",2020,22.02,"Digital transition","blue"
"Autonomous vehicles",2014,47.73,"Digital transition","blue"
"Autonomous vehicles",2015,47.62,"Digital transition","blue"
"Augmented reality",2018,16.1,"Digital transition","blue"
"Autonomous vehicles",2017,26.76,"Digital transition","blue"
"Nanotechnology",2017,25.35,"Digital transition","blue"
"Augmented reality",2019,15.62,"Digital transition","blue"
"Autonomous vehicles",2012,34.09,"Digital transition","blue"
"Autonomous vehicles",2021,39.47,"Digital transition","blue"
"Nanotechnology",2013,36.84,"Digital transition","blue"
"Nanotechnology",2016,15.66,"Digital transition","blue"
"Nanotechnology",2018,11.02,"Digital transition","blue"
"Additive manufacturing",2016,14.46,"Digital transition","blue"
"Artificial intelligence",2020,11.01,"Digital transition","blue"
"Autonomous vehicles",2013,31.58,"Digital transition","blue"
"Augmented reality",2017,15.49,"Digital transition","blue"
"Nanotechnology",2011,50,"Digital transition","blue"
"Nanotechnology",2010,36.67,"Digital transition","blue"
"Additive manufacturing",2017,14.08,"Digital transition","blue"
"Artificial intelligence",2018,8.47,"Digital transition","blue"
"Augmented reality",2016,12.05,"Digital transition","blue"
"Autonomous robots",2020,9.17,"Digital transition","blue"
"Internet of things",2019,10.42,"Digital transition","blue"
"Artificial intelligence",2019,9.38,"Digital transition","blue"
"Augmented reality",2012,20.45,"Digital transition","blue"
"Augmented reality",2015,21.43,"Digital transition","blue"
"Augmented reality",2013,21.05,"Digital transition","blue"
"Nanotechnology",2021,21.05,"Digital transition","blue"
"Nanotechnology",2014,18.18,"Digital transition","blue"
"Autonomous robots",2018,5.93,"Digital transition","blue"
"Autonomous vehicles",2011,31.82,"Digital transition","blue"
"Nanotechnology",2020,6.42,"Digital transition","blue"
"Nanotechnology",2019,7.29,"Digital transition","blue"
"Additive manufacturing",2020,5.5,"Digital transition","blue"
"Additive manufacturing",2018,5.08,"Digital transition","blue"
"Nanotechnology",2015,14.29,"Digital transition","blue"
"Nanotechnology",2012,13.64,"Digital transition","blue"
"Additive manufacturing",2019,5.21,"Digital transition","blue"
"Augmented reality",2010,16.67,"Digital transition","blue"
"Augmented reality",2014,11.36,"Digital transition","blue"
"Augmented reality",2021,13.16,"Digital transition","blue"
"Autonomous vehicles",2010,16.67,"Digital transition","blue"
"Internet of things",2018,4.24,"Digital transition","blue"
"Quantum computers",2012,11.36,"Digital transition","blue"
"Artificial intelligence",2014,9.09,"Digital transition","blue"
"Autonomous robots",2010,13.33,"Digital transition","blue"
"Autonomous robots",2016,4.82,"Digital transition","blue"
"Autonomous robots",2019,4.17,"Digital transition","blue"
"Autonomous robots",2017,5.63,"Digital transition","blue"
"Cloud computing",2018,3.39,"Digital transition","blue"
"Internet of things",2016,4.82,"Digital transition","blue"
"Internet of things",2021,10.53,"Digital transition","blue"
"Additive manufacturing",2010,10,"Digital transition","blue"
"Artificial intelligence",2021,7.89,"Digital transition","blue"
"Artificial intelligence",2017,4.23,"Digital transition","blue"
"Autonomous robots",2012,6.82,"Digital transition","blue"
"Autonomous robots",2014,6.82,"Digital transition","blue"
"Cloud computing",2019,3.12,"Digital transition","blue"
"Internet of things",2015,7.14,"Digital transition","blue"
"Smart grids",2018,2.54,"Digital transition","blue"
"Additive manufacturing",2014,4.55,"Digital transition","blue"
"Artificial intelligence",2016,2.41,"Digital transition","blue"
"Augmented reality",2011,9.09,"Digital transition","blue"
"Autonomous robots",2015,4.76,"Digital transition","blue"
"Cloud computing",2012,4.55,"Digital transition","blue"
"Cybersecurity",2017,2.82,"Digital transition","blue"
"Internet of things",2017,2.82,"Digital transition","blue"
"Internet of things",2012,4.55,"Digital transition","blue"
"Internet of things",2020,1.83,"Digital transition","blue"
"Quantum computers",2016,2.41,"Digital transition","blue"
"Smart grids",2016,2.41,"Digital transition","blue"
"Additive manufacturing",2021,2.63,"Digital transition","blue"
"Additive manufacturing",2015,2.38,"Digital transition","blue"
"Autonomous robots",2013,2.63,"Digital transition","blue"
"Autonomous robots",2011,4.55,"Digital transition","blue"
"Autonomous robots",2021,2.63,"Digital transition","blue"
"Blockchain",2012,2.27,"Digital transition","blue"
"Blockchain",2017,1.41,"Digital transition","blue"
"Blockchain",2016,1.2,"Digital transition","blue"
"Blockchain",2018,0.85,"Digital transition","blue"
"Cloud computing",2013,2.63,"Digital transition","blue"
"Cloud computing",2020,0.92,"Digital transition","blue"
"Cloud computing",2015,2.38,"Digital transition","blue"
"Cloud computing",2021,2.63,"Digital transition","blue"
"Cloud computing",2016,1.2,"Digital transition","blue"
"Cybersecurity",2012,2.27,"Digital transition","blue"
"Cybersecurity",2019,1.04,"Digital transition","blue"
"Cybersecurity",2016,1.2,"Digital transition","blue"
"Internet of things",2010,3.33,"Digital transition","blue"
"Internet of things",2011,4.55,"Digital transition","blue"
"Internet of things",2013,2.63,"Digital transition","blue"
"Quantum computers",2010,3.33,"Digital transition","blue"
"Quantum computers",2014,2.27,"Digital transition","blue"
"Quantum computers",2013,2.63,"Digital transition","blue"
"Smart grids",2017,1.41,"Digital transition","blue"
