"id","x","y","parent","color"
"Internet of things",2019,24.47,"Digital transition","blue"
"Internet of things",2018,27.82,"Digital transition","blue"
"Internet of things",2020,24,"Digital transition","blue"
"Internet of things",2017,28.55,"Digital transition","blue"
"Internet of things",2016,29.86,"Digital transition","blue"
"Internet of things",2014,31.5,"Digital transition","blue"
"Internet of things",2015,30.73,"Digital transition","blue"
"Cybersecurity",2019,16.19,"Digital transition","blue"
"Artificial intelligence",2020,17.04,"Digital transition","blue"
"Internet of things",2013,33.07,"Digital transition","blue"
"Cybersecurity",2020,16.42,"Digital transition","blue"
"Cybersecurity",2018,16.23,"Digital transition","blue"
"Artificial intelligence",2019,14.11,"Digital transition","blue"
"Cybersecurity",2017,17.69,"Digital transition","blue"
"Cybersecurity",2016,18.85,"Digital transition","blue"
"Internet of things",2012,32.15,"Digital transition","blue"
"Augmented reality",2019,11.67,"Digital transition","blue"
"Internet of things",2021,22.7,"Digital transition","blue"
"Cybersecurity",2015,18.62,"Digital transition","blue"
"Internet of things",2011,34.47,"Digital transition","blue"
"Cybersecurity",2014,18.66,"Digital transition","blue"
"Artificial intelligence",2021,21.07,"Digital transition","blue"
"Augmented reality",2020,10.95,"Digital transition","blue"
"Cloud computing",2018,11.62,"Digital transition","blue"
"Cloud computing",2019,10.2,"Digital transition","blue"
"Internet of things",2010,34.86,"Digital transition","blue"
"Cloud computing",2017,12.97,"Digital transition","blue"
"Augmented reality",2018,11.03,"Digital transition","blue"
"Cloud computing",2014,15.69,"Digital transition","blue"
"Cloud computing",2015,15.2,"Digital transition","blue"
"Cybersecurity",2013,18.87,"Digital transition","blue"
"Cloud computing",2016,13.31,"Digital transition","blue"
"Artificial intelligence",2018,9.87,"Digital transition","blue"
"Cloud computing",2020,9.11,"Digital transition","blue"
"Blockchain",2019,7.77,"Digital transition","blue"
"Cybersecurity",2021,15.63,"Digital transition","blue"
"Augmented reality",2017,9.96,"Digital transition","blue"
"Cybersecurity",2012,19.26,"Digital transition","blue"
"Blockchain",2020,7.23,"Digital transition","blue"
"Cloud computing",2013,14.14,"Digital transition","blue"
"Cybersecurity",2011,19.62,"Digital transition","blue"
"Blockchain",2018,6.98,"Digital transition","blue"
"Cybersecurity",2010,20.54,"Digital transition","blue"
"Augmented reality",2016,9.13,"Digital transition","blue"
"Artificial intelligence",2017,7.7,"Digital transition","blue"
"Augmented reality",2021,11.2,"Digital transition","blue"
"Cloud computing",2012,14.35,"Digital transition","blue"
"Blockchain",2017,6.86,"Digital transition","blue"
"Augmented reality",2015,8.48,"Digital transition","blue"
"Augmented reality",2014,8.51,"Digital transition","blue"
"Autonomous vehicles",2019,4.6,"Digital transition","blue"
"Autonomous vehicles",2020,4.87,"Digital transition","blue"
"Cloud computing",2021,8.91,"Digital transition","blue"
"Blockchain",2016,6.67,"Digital transition","blue"
"Cloud computing",2011,13.32,"Digital transition","blue"
"Cloud computing",2010,13.69,"Digital transition","blue"
"Artificial intelligence",2016,6.08,"Digital transition","blue"
"Artificial intelligence",2015,6.23,"Digital transition","blue"
"Blockchain",2015,6.08,"Digital transition","blue"
"Autonomous vehicles",2018,3.96,"Digital transition","blue"
"Augmented reality",2013,7.33,"Digital transition","blue"
"Artificial intelligence",2014,5.68,"Digital transition","blue"
"Blockchain",2021,6.65,"Digital transition","blue"
"Blockchain",2014,5.46,"Digital transition","blue"
"Augmented reality",2012,7.34,"Digital transition","blue"
"Blockchain",2013,5.75,"Digital transition","blue"
"Autonomous vehicles",2017,3.26,"Digital transition","blue"
"Blockchain",2012,6.14,"Digital transition","blue"
"Quantum computers",2020,2.52,"Digital transition","blue"
"Quantum computers",2018,2.49,"Digital transition","blue"
"Autonomous vehicles",2021,4.4,"Digital transition","blue"
"Artificial intelligence",2013,4.53,"Digital transition","blue"
"Quantum computers",2019,2.13,"Digital transition","blue"
"Augmented reality",2011,6.63,"Digital transition","blue"
"Quantum computers",2017,2.6,"Digital transition","blue"
"Augmented reality",2010,6.66,"Digital transition","blue"
"Blockchain",2010,6.54,"Digital transition","blue"
"Blockchain",2011,5.87,"Digital transition","blue"
"Quantum computers",2016,2.8,"Digital transition","blue"
"Quantum computers",2015,2.8,"Digital transition","blue"
"Artificial intelligence",2012,4.28,"Digital transition","blue"
"Quantum computers",2014,2.62,"Digital transition","blue"
"Autonomous vehicles",2016,2.26,"Digital transition","blue"
"Smart grids",2016,2.11,"Digital transition","blue"
"Batteries",2019,1.36,"Green transition","green"
"Solar energy",2018,1.53,"Green transition","green"
"Artificial intelligence",2011,4.19,"Digital transition","blue"
"Smart grids",2018,1.5,"Digital transition","blue"
"Solar energy",2019,1.32,"Green transition","green"
"Quantum computers",2013,2.77,"Digital transition","blue"
"Smart grids",2019,1.31,"Digital transition","blue"
"Smart grids",2014,2.26,"Digital transition","blue"
"Quantum computers",2012,3.41,"Digital transition","blue"
"Batteries",2018,1.48,"Green transition","green"
"Batteries",2017,1.64,"Green transition","green"
