"id","x","y","parent","color"
"Autonomous vehicles",2017,54.84,"Digital transition","blue"
"Autonomous vehicles",2018,27.47,"Digital transition","blue"
"Autonomous vehicles",2015,31.75,"Digital transition","blue"
"Internet of things",2018,20.88,"Digital transition","blue"
"Additive manufacturing",2020,24.66,"Digital transition","blue"
"Autonomous vehicles",2020,23.29,"Digital transition","blue"
"Additive manufacturing",2019,19.51,"Digital transition","blue"
"Autonomous vehicles",2019,18.29,"Digital transition","blue"
"Internet of things",2015,22.22,"Digital transition","blue"
"Internet of things",2019,17.07,"Digital transition","blue"
"Additive manufacturing",2018,14.29,"Digital transition","blue"
"Autonomous vehicles",2016,23.21,"Digital transition","blue"
"Autonomous vehicles",2013,48.15,"Digital transition","blue"
"Internet of things",2016,23.21,"Digital transition","blue"
"Autonomous vehicles",2014,48,"Digital transition","blue"
"Augmented reality",2019,13.41,"Digital transition","blue"
"Internet of things",2020,15.07,"Digital transition","blue"
"Additive manufacturing",2021,33.33,"Digital transition","blue"
"Augmented reality",2018,8.79,"Digital transition","blue"
"Augmented reality",2016,14.29,"Digital transition","blue"
"Autonomous robots",2019,9.76,"Digital transition","blue"
"Cybersecurity",2015,12.7,"Digital transition","blue"
"Additive manufacturing",2017,11.29,"Digital transition","blue"
"Autonomous vehicles",2021,29.17,"Digital transition","blue"
"Blockchain",2015,11.11,"Digital transition","blue"
"Internet of things",2012,29.17,"Digital transition","blue"
"Additive manufacturing",2016,10.71,"Digital transition","blue"
"Artificial intelligence",2020,8.22,"Digital transition","blue"
"Internet of things",2013,22.22,"Digital transition","blue"
"Quantum computers",2012,25,"Digital transition","blue"
"Artificial intelligence",2019,6.1,"Digital transition","blue"
"Autonomous robots",2017,8.06,"Digital transition","blue"
"Autonomous vehicles",2012,20.83,"Digital transition","blue"
"Blockchain",2018,5.49,"Digital transition","blue"
"Cybersecurity",2019,6.1,"Digital transition","blue"
"Cybersecurity",2018,5.49,"Digital transition","blue"
"Internet of things",2017,8.06,"Digital transition","blue"
"Nanotechnology",2015,7.94,"Digital transition","blue"
"Artificial intelligence",2018,4.4,"Digital transition","blue"
"Autonomous robots",2020,5.48,"Digital transition","blue"
"Autonomous robots",2018,4.4,"Digital transition","blue"
"Autonomous vehicles",2010,57.14,"Digital transition","blue"
"Blockchain",2016,7.14,"Digital transition","blue"
"Cloud computing",2020,5.48,"Digital transition","blue"
"Cybersecurity",2020,5.48,"Digital transition","blue"
"Internet of things",2021,16.67,"Digital transition","blue"
"Smart grids",2018,4.4,"Digital transition","blue"
"Smart grids",2019,4.88,"Digital transition","blue"
"Additive manufacturing",2015,4.76,"Digital transition","blue"
"Artificial intelligence",2017,4.84,"Digital transition","blue"
"Augmented reality",2017,4.84,"Digital transition","blue"
"Autonomous robots",2016,5.36,"Digital transition","blue"
"Autonomous robots",2021,12.5,"Digital transition","blue"
"Autonomous robots",2014,12,"Digital transition","blue"
"Blockchain",2017,4.84,"Digital transition","blue"
"Cloud computing",2018,3.3,"Digital transition","blue"
"Cybersecurity",2016,5.36,"Digital transition","blue"
"Internet of things",2014,12,"Digital transition","blue"
"Nanotechnology",2020,4.11,"Digital transition","blue"
"Quantum computers",2015,4.76,"Digital transition","blue"
"Augmented reality",2013,7.41,"Digital transition","blue"
"Augmented reality",2014,8,"Digital transition","blue"
"Augmented reality",2020,2.74,"Digital transition","blue"
"Autonomous robots",2015,3.17,"Digital transition","blue"
"Autonomous vehicles",2011,28.57,"Digital transition","blue"
"Blockchain",2020,2.74,"Digital transition","blue"
"Cloud computing",2019,2.44,"Digital transition","blue"
"Cloud computing",2016,3.57,"Digital transition","blue"
"Cybersecurity",2014,8,"Digital transition","blue"
"Cybersecurity",2017,3.23,"Digital transition","blue"
"Cybersecurity",2013,7.41,"Digital transition","blue"
"Nanotechnology",2011,28.57,"Digital transition","blue"
"Smart grids",2010,28.57,"Digital transition","blue"
"Smart grids",2012,8.33,"Digital transition","blue"
"Smart grids",2011,28.57,"Digital transition","blue"
"Additive manufacturing",2013,3.7,"Digital transition","blue"
"Artificial intelligence",2016,1.79,"Digital transition","blue"
"Artificial intelligence",2013,3.7,"Digital transition","blue"
"Augmented reality",2010,14.29,"Digital transition","blue"
"Autonomous robots",2013,3.7,"Digital transition","blue"
"Autonomous robots",2012,4.17,"Digital transition","blue"
"Blockchain",2019,1.22,"Digital transition","blue"
"Blockchain",2011,14.29,"Digital transition","blue"
"Blockchain",2012,4.17,"Digital transition","blue"
"Cloud computing",2015,1.59,"Digital transition","blue"
"Cloud computing",2021,4.17,"Digital transition","blue"
"Cloud computing",2012,4.17,"Digital transition","blue"
"Cybersecurity",2012,4.17,"Digital transition","blue"
"Cybersecurity",2021,4.17,"Digital transition","blue"
"Nanotechnology",2016,1.79,"Digital transition","blue"
"Nanotechnology",2019,1.22,"Digital transition","blue"
"Nanotechnology",2018,1.1,"Digital transition","blue"
"Nanotechnology",2014,4,"Digital transition","blue"
"Quantum computers",2014,4,"Digital transition","blue"
"Quantum computers",2016,1.79,"Digital transition","blue"
"Quantum computers",2013,3.7,"Digital transition","blue"
"Quantum computers",2020,1.37,"Digital transition","blue"
"Smart grids",2016,1.79,"Digital transition","blue"
"Smart grids",2020,1.37,"Digital transition","blue"
"Smart grids",2014,4,"Digital transition","blue"
