"id","x","y","parent","color"
"Advanced Sustainable Materials",2017,27.29,"Green transition","green"
"Advanced Sustainable Materials",2018,26.02,"Green transition","green"
"Advanced Sustainable Materials",2016,24.39,"Green transition","green"
"Advanced Sustainable Materials",2014,23.33,"Green transition","green"
"Advanced Sustainable Materials",2013,22.89,"Green transition","green"
"Advanced Sustainable Materials",2015,20.68,"Green transition","green"
"Advanced Sustainable Materials",2019,23.65,"Green transition","green"
"Advanced Sustainable Materials",2012,18.58,"Green transition","green"
"Biofuels",2012,17.92,"Green transition","green"
"Biofuels",2011,18.8,"Green transition","green"
"Biofuels",2010,18.21,"Green transition","green"
"Biofuels",2013,15.49,"Green transition","green"
"Biofuels",2014,14.5,"Green transition","green"
"Biofuels",2015,15.02,"Green transition","green"
"Advanced Sustainable Materials",2011,16.17,"Green transition","green"
"Recycling technologies",2014,13.12,"Green transition","green"
"Recycling technologies",2012,13.72,"Green transition","green"
"Advanced Sustainable Materials",2020,18.18,"Green transition","green"
"Advanced Sustainable Materials",2010,16.06,"Green transition","green"
"Biofuels",2016,13.48,"Green transition","green"
"Recycling technologies",2016,13.26,"Green transition","green"
"Recycling technologies",2011,14.55,"Green transition","green"
"Waste management",2017,12.56,"Green transition","green"
"Recycling technologies",2013,13.34,"Green transition","green"
"Recycling technologies",2015,12.86,"Green transition","green"
"Biofuels",2017,12.08,"Green transition","green"
"Recycling technologies",2020,16.78,"Green transition","green"
"Biofuels",2018,12.78,"Green transition","green"
"Recycling technologies",2010,14.24,"Green transition","green"
"Air & Water pollution reduction",2016,11.73,"Green transition","green"
"Recycling technologies",2017,11.39,"Green transition","green"
"Recycling technologies",2018,11.35,"Green transition","green"
"Biofuels",2019,12.51,"Green transition","green"
"Biofuels",2020,13.83,"Green transition","green"
"Air & Water pollution reduction",2010,11.96,"Green transition","green"
"Air & Water pollution reduction",2017,9.75,"Green transition","green"
"Air & Water pollution reduction",2018,10.43,"Green transition","green"
"Air & Water pollution reduction",2011,10.84,"Green transition","green"
"Air & Water pollution reduction",2015,9.87,"Green transition","green"
"Waste management",2014,9.37,"Green transition","green"
"Waste management",2018,10.03,"Green transition","green"
"Air & Water pollution reduction",2014,9.15,"Green transition","green"
"Waste management",2020,12.21,"Green transition","green"
"Waste management",2012,9.13,"Green transition","green"
"Recycling technologies",2019,10.68,"Green transition","green"
"Air & Water pollution reduction",2012,8.79,"Green transition","green"
"Air & Water pollution reduction",2019,10.29,"Green transition","green"
"Air & Water pollution reduction",2013,8.82,"Green transition","green"
"Waste management",2013,8.82,"Green transition","green"
"Waste management",2011,9.22,"Green transition","green"
"Waste management",2019,9.97,"Green transition","green"
"Waste management",2016,8.35,"Green transition","green"
"Waste management",2015,8.37,"Green transition","green"
"Biotechnology",2017,7.9,"Green transition","green"
"Advanced Sustainable Materials",2021,22.65,"Green transition","green"
"Waste management",2010,9.1,"Green transition","green"
"Biotechnology",2016,6.93,"Green transition","green"
"Biotechnology",2019,7.82,"Green transition","green"
"Batteries",2015,6.54,"Green transition","green"
"Batteries",2014,6.19,"Green transition","green"
"Biotechnology",2018,6.7,"Green transition","green"
"Biotechnology",2015,6.49,"Green transition","green"
"Batteries",2019,7.56,"Green transition","green"
"Air & Water pollution reduction",2020,8.31,"Green transition","green"
"Hydrogen",2015,6.04,"Green transition","green"
"Biotechnology",2013,5.88,"Green transition","green"
"Batteries",2012,5.64,"Green transition","green"
"Batteries",2016,5.4,"Green transition","green"
"Batteries",2013,5.31,"Green transition","green"
"Batteries",2017,4.93,"Green transition","green"
"Batteries",2018,5.21,"Green transition","green"
"Biotechnology",2014,4.71,"Green transition","green"
"Biofuels",2021,13.72,"Green transition","green"
"Greenhouse gas capture",2010,5.59,"Green transition","green"
"Hydrogen",2010,5.4,"Green transition","green"
"Batteries",2010,5.33,"Green transition","green"
"Hydrogen",2014,4.34,"Green transition","green"
"Recycling technologies",2021,13.08,"Green transition","green"
"Hydrogen",2012,4.42,"Green transition","green"
"Batteries",2020,5.81,"Green transition","green"
"Batteries",2011,4.55,"Green transition","green"
"Biotechnology",2020,5.59,"Green transition","green"
"Green transports",2012,4.09,"Green transition","green"
"Green transports",2014,3.92,"Green transition","green"
"Green transports",2011,4.43,"Green transition","green"
"Hydrogen",2013,4.18,"Green transition","green"
"Hydrogen",2011,4.43,"Green transition","green"
"Biotechnology",2012,3.98,"Green transition","green"
"Waste management",2021,11.16,"Green transition","green"
"Biotechnology",2011,4.07,"Green transition","green"
"Hydrogen",2018,3.84,"Green transition","green"
"Solar energy",2014,3.49,"Green transition","green"
"Hydrogen",2016,3.49,"Green transition","green"
"Hydrogen",2019,4.17,"Green transition","green"
"Solar energy",2012,3.43,"Green transition","green"
"Hydrogen",2020,4.49,"Green transition","green"
"Solar energy",2011,3.59,"Green transition","green"
"Solar energy",2015,3.33,"Green transition","green"
"Greenhouse gas capture",2012,3.26,"Green transition","green"
"Solar energy",2013,3.28,"Green transition","green"
"Green transports",2013,3.22,"Green transition","green"
"Green transports",2016,3.11,"Green transition","green"
"Greenhouse gas capture",2011,3.41,"Green transition","green"
"Green transports",2018,3.15,"Green transition","green"
"Solar energy",2016,3,"Green transition","green"
"Wind energy",2020,4.05,"Green transition","green"
"Air & Water pollution reduction",2021,8.61,"Green transition","green"
"Hydrogen",2017,2.81,"Green transition","green"
"Wind energy",2014,2.65,"Green transition","green"
"Green transports",2010,3.12,"Green transition","green"
"Biotechnology",2010,3.06,"Green transition","green"
"Green transports",2015,2.61,"Green transition","green"
"Greenhouse gas capture",2017,2.49,"Green transition","green"
"Greenhouse gas capture",2015,2.61,"Green transition","green"
"Wind energy",2019,3.06,"Green transition","green"
