"id","x","y","parent","color"
"Biotechnology",2020,12.39,"Green transition","green"
"Biotechnology",2019,11.68,"Green transition","green"
"Internet of things",2019,11.44,"Digital transition","blue"
"Internet of things",2018,12.43,"Digital transition","blue"
"Biotechnology",2018,11.63,"Green transition","green"
"Internet of things",2020,11.08,"Digital transition","blue"
"Biotechnology",2017,12.39,"Green transition","green"
"Internet of things",2017,12.24,"Digital transition","blue"
"Biotechnology",2016,12.68,"Green transition","green"
"Internet of things",2016,12.21,"Digital transition","blue"
"Biotechnology",2014,11.83,"Green transition","green"
"Biotechnology",2015,12.07,"Green transition","green"
"Internet of things",2014,11.26,"Digital transition","blue"
"Internet of things",2015,11.83,"Digital transition","blue"
"Biotechnology",2013,12.31,"Green transition","green"
"Biotechnology",2012,13.1,"Green transition","green"
"Artificial intelligence",2020,8.26,"Digital transition","blue"
"Biotechnology",2011,14.28,"Green transition","green"
"Batteries",2019,7.68,"Green transition","green"
"Batteries",2020,8.05,"Green transition","green"
"Biotechnology",2010,15.81,"Green transition","green"
"Cybersecurity",2019,7.54,"Digital transition","blue"
"Internet of things",2013,10.76,"Digital transition","blue"
"Cybersecurity",2020,7.54,"Digital transition","blue"
"Batteries",2018,7.54,"Green transition","green"
"Artificial intelligence",2019,6.93,"Digital transition","blue"
"Cybersecurity",2018,7.21,"Digital transition","blue"
"Batteries",2014,8.52,"Green transition","green"
"Biotechnology",2021,12.9,"Green transition","green"
"Cybersecurity",2017,7.52,"Digital transition","blue"
"Batteries",2013,9.15,"Green transition","green"
"Batteries",2017,7.2,"Green transition","green"
"Batteries",2015,8.23,"Green transition","green"
"Internet of things",2012,9.17,"Digital transition","blue"
"Cybersecurity",2016,7.65,"Digital transition","blue"
"Batteries",2012,9.15,"Green transition","green"
"Augmented reality",2019,5.56,"Digital transition","blue"
"Batteries",2016,7.34,"Green transition","green"
"Internet of things",2021,10.52,"Digital transition","blue"
"Advanced Sustainable Materials",2019,5.2,"Green transition","green"
"Advanced Sustainable Materials",2017,6.12,"Green transition","green"
"Cybersecurity",2015,7.1,"Digital transition","blue"
"Internet of things",2011,9.34,"Digital transition","blue"
"Advanced Sustainable Materials",2018,5.55,"Green transition","green"
"Artificial intelligence",2021,10.18,"Digital transition","blue"
"Cybersecurity",2014,6.62,"Digital transition","blue"
"Green transports",2014,6.54,"Green transition","green"
"Autonomous vehicles",2019,4.91,"Digital transition","blue"
"Autonomous vehicles",2020,5.14,"Digital transition","blue"
"Augmented reality",2020,5.14,"Digital transition","blue"
"Air & Water pollution reduction",2014,6.3,"Green transition","green"
"Internet of things",2010,9.99,"Digital transition","blue"
"Cloud computing",2019,4.75,"Digital transition","blue"
"Cloud computing",2018,5.16,"Digital transition","blue"
"Green transports",2013,6.92,"Green transition","green"
"Air & Water pollution reduction",2017,5.54,"Green transition","green"
"Cloud computing",2017,5.52,"Digital transition","blue"
"Air & Water pollution reduction",2018,5.05,"Green transition","green"
"Advanced Sustainable Materials",2016,6.15,"Green transition","green"
"Augmented reality",2018,5.01,"Digital transition","blue"
"Air & Water pollution reduction",2016,5.98,"Green transition","green"
"Solar energy",2012,7.13,"Green transition","green"
"Green transports",2015,6.17,"Green transition","green"
"Advanced Sustainable Materials",2020,4.71,"Green transition","green"
"Air & Water pollution reduction",2019,4.45,"Green transition","green"
"Batteries",2011,8.1,"Green transition","green"
"Air & Water pollution reduction",2012,7.01,"Green transition","green"
"Blockchain",2019,4.41,"Digital transition","blue"
"Air & Water pollution reduction",2015,6.08,"Green transition","green"
"Green transports",2012,6.94,"Green transition","green"
"Air & Water pollution reduction",2013,6.36,"Green transition","green"
"Advanced Sustainable Materials",2014,5.68,"Green transition","green"
"Batteries",2021,8.7,"Green transition","green"
"Solar energy",2013,6.28,"Green transition","green"
"Artificial intelligence",2018,4.68,"Digital transition","blue"
"Cloud computing",2014,5.57,"Digital transition","blue"
"Cloud computing",2015,5.8,"Digital transition","blue"
"Air & Water pollution reduction",2020,4.42,"Green transition","green"
"Cybersecurity",2013,6.08,"Digital transition","blue"
"Autonomous vehicles",2018,4.51,"Digital transition","blue"
"Solar energy",2014,5.37,"Green transition","green"
"Cloud computing",2016,5.4,"Digital transition","blue"
"Advanced Sustainable Materials",2015,5.6,"Green transition","green"
"Blockchain",2020,4.27,"Digital transition","blue"
"Solar energy",2011,7.25,"Green transition","green"
"Cloud computing",2020,4.18,"Digital transition","blue"
"Air & Water pollution reduction",2011,7.23,"Green transition","green"
"Green transports",2018,4.11,"Green transition","green"
"Green transports",2019,3.77,"Green transition","green"
"Advanced Sustainable Materials",2013,5.45,"Green transition","green"
"Solar energy",2019,3.67,"Green transition","green"
"Augmented reality",2017,4.32,"Digital transition","blue"
"Green transports",2011,6.57,"Green transition","green"
"Cybersecurity",2021,7.22,"Digital transition","blue"
"Green transports",2020,3.78,"Green transition","green"
"Solar energy",2018,3.88,"Green transition","green"
"Green transports",2017,4.14,"Green transition","green"
"Blockchain",2018,3.79,"Digital transition","blue"
"Green transports",2016,4.62,"Green transition","green"
"Cybersecurity",2012,5.46,"Digital transition","blue"
"Solar energy",2017,4,"Green transition","green"
"Solar energy",2015,4.65,"Green transition","green"
"Solar energy",2016,4.43,"Green transition","green"
"Air & Water pollution reduction",2010,6.86,"Green transition","green"
"Blockchain",2017,3.87,"Digital transition","blue"
"Batteries",2010,6.84,"Green transition","green"
"Advanced Sustainable Materials",2012,5.12,"Green transition","green"
"Solar energy",2020,3.4,"Green transition","green"
"Cloud computing",2013,4.55,"Digital transition","blue"
"Solar energy",2010,6.51,"Green transition","green"
"Artificial intelligence",2017,3.55,"Digital transition","blue"
"Autonomous vehicles",2017,3.52,"Digital transition","blue"
"Cybersecurity",2011,5.28,"Digital transition","blue"
"Augmented reality",2016,3.78,"Digital transition","blue"
"Cybersecurity",2010,5.85,"Digital transition","blue"
"Blockchain",2016,3.62,"Digital transition","blue"
"Green transports",2010,5.69,"Green transition","green"
