"id","x","y","parent","color"
"Smart grids",2013,44.21,"Digital transition","blue"
"Smart grids",2014,46.38,"Digital transition","blue"
"Smart grids",2012,40.02,"Digital transition","blue"
"Smart grids",2019,41.85,"Digital transition","blue"
"Smart grids",2018,43.25,"Digital transition","blue"
"Smart grids",2015,54.84,"Digital transition","blue"
"Smart grids",2017,44.12,"Digital transition","blue"
"Smart grids",2016,49.18,"Digital transition","blue"
"Smart grids",2011,36.73,"Digital transition","blue"
"Smart grids",2020,44.19,"Digital transition","blue"
"Nanotechnology",2012,26.95,"Digital transition","blue"
"Quantum computers",2012,26.84,"Digital transition","blue"
"Nanotechnology",2013,23.39,"Digital transition","blue"
"Quantum computers",2011,28.69,"Digital transition","blue"
"Quantum computers",2013,23.39,"Digital transition","blue"
"Nanotechnology",2011,28.41,"Digital transition","blue"
"Quantum computers",2014,24.4,"Digital transition","blue"
"Quantum computers",2018,20.78,"Digital transition","blue"
"Quantum computers",2017,22.13,"Digital transition","blue"
"Nanotechnology",2014,19.31,"Digital transition","blue"
"Nanotechnology",2010,31.62,"Digital transition","blue"
"Smart grids",2010,31.62,"Digital transition","blue"
"Quantum computers",2010,30.56,"Digital transition","blue"
"Quantum computers",2019,16.67,"Digital transition","blue"
"Quantum computers",2016,19.74,"Digital transition","blue"
"Quantum computers",2015,20.2,"Digital transition","blue"
"Smart grids",2021,43.25,"Digital transition","blue"
"Nanotechnology",2018,11.3,"Digital transition","blue"
"Quantum computers",2020,16.38,"Digital transition","blue"
"Autonomous vehicles",2019,9.52,"Digital transition","blue"
"Nanotechnology",2016,12.5,"Digital transition","blue"
"Nanotechnology",2015,12.9,"Digital transition","blue"
"Nanotechnology",2017,9.68,"Digital transition","blue"
"Nanotechnology",2019,8.4,"Digital transition","blue"
"Autonomous vehicles",2018,8.57,"Digital transition","blue"
"Autonomous vehicles",2020,9.9,"Digital transition","blue"
"Autonomous vehicles",2017,6.5,"Digital transition","blue"
"Nanotechnology",2020,8.38,"Digital transition","blue"
"Internet of things",2017,5.95,"Digital transition","blue"
"Quantum computers",2021,17.06,"Digital transition","blue"
"Internet of things",2019,5.14,"Digital transition","blue"
"Artificial intelligence",2017,5.53,"Digital transition","blue"
"Artificial intelligence",2019,4.89,"Digital transition","blue"
"Autonomous vehicles",2015,6.11,"Digital transition","blue"
"Artificial intelligence",2020,6.67,"Digital transition","blue"
"Additive manufacturing",2019,4.26,"Digital transition","blue"
"Nanotechnology",2021,11.51,"Digital transition","blue"
"Autonomous vehicles",2016,4.44,"Digital transition","blue"
"Autonomous vehicles",2014,3.43,"Digital transition","blue"
"Internet of things",2016,4.44,"Digital transition","blue"
"Artificial intelligence",2018,3.38,"Digital transition","blue"
"Augmented reality",2018,3.38,"Digital transition","blue"
"Cybersecurity",2019,3.13,"Digital transition","blue"
"Internet of things",2018,3.12,"Digital transition","blue"
"Internet of things",2020,4.57,"Digital transition","blue"
"Artificial intelligence",2021,9.13,"Digital transition","blue"
"Augmented reality",2019,2.76,"Digital transition","blue"
"Artificial intelligence",2016,3.29,"Digital transition","blue"
"Autonomous vehicles",2021,7.54,"Digital transition","blue"
"Cybersecurity",2018,2.47,"Digital transition","blue"
"Autonomous vehicles",2013,2.11,"Digital transition","blue"
"Autonomous vehicles",2011,2.58,"Digital transition","blue"
"Cybersecurity",2020,3.43,"Digital transition","blue"
"Internet of things",2013,2.11,"Digital transition","blue"
"Artificial intelligence",2013,1.99,"Digital transition","blue"
"Internet of things",2014,2.16,"Digital transition","blue"
"Autonomous vehicles",2012,1.87,"Digital transition","blue"
"Augmented reality",2020,2.86,"Digital transition","blue"
"Cybersecurity",2017,2.07,"Digital transition","blue"
"Internet of things",2015,2.55,"Digital transition","blue"
"Augmented reality",2016,2.3,"Digital transition","blue"
"Blockchain",2019,1.63,"Digital transition","blue"
"Additive manufacturing",2020,2.29,"Digital transition","blue"
"Internet of things",2021,4.76,"Digital transition","blue"
"Internet of things",2012,1.4,"Digital transition","blue"
"Artificial intelligence",2014,1.4,"Digital transition","blue"
"Augmented reality",2013,1.29,"Digital transition","blue"
"Cloud computing",2017,1.38,"Digital transition","blue"
"Artificial intelligence",2010,1.92,"Digital transition","blue"
"Augmented reality",2017,1.24,"Digital transition","blue"
"Blockchain",2018,1.17,"Digital transition","blue"
"Cloud computing",2019,1.13,"Digital transition","blue"
"Cybersecurity",2014,1.14,"Digital transition","blue"
"Internet of things",2010,1.92,"Digital transition","blue"
"Additive manufacturing",2018,1.04,"Digital transition","blue"
"Artificial intelligence",2011,1.15,"Digital transition","blue"
"Blockchain",2016,1.32,"Digital transition","blue"
"Internet of things",2011,1.15,"Digital transition","blue"
"Artificial intelligence",2012,0.82,"Digital transition","blue"
"Autonomous robots",2018,0.91,"Digital transition","blue"
"Cloud computing",2013,0.82,"Digital transition","blue"
"Cybersecurity",2015,1.19,"Digital transition","blue"
"Additive manufacturing",2017,0.83,"Digital transition","blue"
"Cloud computing",2020,1.14,"Digital transition","blue"
"Cloud computing",2016,0.99,"Digital transition","blue"
"Cloud computing",2014,0.76,"Digital transition","blue"
"Cybersecurity",2016,0.99,"Digital transition","blue"
"Cybersecurity",2021,2.38,"Digital transition","blue"
"Additive manufacturing",2016,0.82,"Digital transition","blue"
