"id","x","y","parent","color"
"Green transports",2013,2524,"Green transition","green"
"Green transports",2012,2351,"Green transition","green"
"Green transports",2014,2334,"Green transition","green"
"Green transports",2019,2283,"Green transition","green"
"Green transports",2020,2143,"Green transition","green"
"Green transports",2015,2143,"Green transition","green"
"Green transports",2018,2058,"Green transition","green"
"Batteries",2013,1881,"Green transition","green"
"Batteries",2019,1854,"Green transition","green"
"Batteries",2020,1815,"Green transition","green"
"Green transports",2017,1743,"Green transition","green"
"Batteries",2012,1738,"Green transition","green"
"Batteries",2014,1715,"Green transition","green"
"Green transports",2011,1651,"Green transition","green"
"Batteries",2018,1588,"Green transition","green"
"Green transports",2016,1580,"Green transition","green"
"Batteries",2015,1478,"Green transition","green"
"Batteries",2017,1329,"Green transition","green"
"Autonomous vehicles",2019,1288,"Digital transition","blue"
"Batteries",2011,1221,"Green transition","green"
"Autonomous vehicles",2018,1213,"Digital transition","blue"
"Green transports",2010,1171,"Green transition","green"
"Batteries",2016,1127,"Green transition","green"
"Green transports",2021,1073,"Green transition","green"
"Autonomous vehicles",2020,1017,"Digital transition","blue"
"Batteries",2021,1013,"Green transition","green"
"Autonomous vehicles",2017,836,"Digital transition","blue"
"Batteries",2010,828,"Green transition","green"
"Autonomous vehicles",2016,620,"Digital transition","blue"
"Autonomous vehicles",2015,458,"Digital transition","blue"
"Autonomous vehicles",2021,431,"Digital transition","blue"
"Autonomous vehicles",2014,390,"Digital transition","blue"
"Smart grids",2013,343,"Digital transition","blue"
"Augmented reality",2019,315,"Digital transition","blue"
"Autonomous vehicles",2013,311,"Digital transition","blue"
"Internet of things",2019,291,"Digital transition","blue"
"Air & Water pollution reduction",2014,284,"Green transition","green"
"Advanced Sustainable Materials",2018,277,"Green transition","green"
"Advanced Sustainable Materials",2019,275,"Green transition","green"
"Air & Water pollution reduction",2015,264,"Green transition","green"
"Smart grids",2014,260,"Digital transition","blue"
"Smart grids",2012,256,"Digital transition","blue"
"Advanced Sustainable Materials",2017,254,"Green transition","green"
"Augmented reality",2018,247,"Digital transition","blue"
"Internet of things",2018,242,"Digital transition","blue"
"Air & Water pollution reduction",2018,222,"Green transition","green"
"Advanced Sustainable Materials",2016,220,"Green transition","green"
"Artificial intelligence",2019,217,"Digital transition","blue"
"Air & Water pollution reduction",2013,215,"Green transition","green"
"Air & Water pollution reduction",2017,214,"Green transition","green"
"Air & Water pollution reduction",2019,211,"Green transition","green"
"Air & Water pollution reduction",2016,209,"Green transition","green"
"Internet of things",2017,202,"Digital transition","blue"
"Air & Water pollution reduction",2012,198,"Green transition","green"
"Artificial intelligence",2020,198,"Digital transition","blue"
"Advanced Sustainable Materials",2020,194,"Green transition","green"
"Autonomous vehicles",2012,189,"Digital transition","blue"
"Smart grids",2020,189,"Digital transition","blue"
"Smart grids",2019,186,"Digital transition","blue"
"Smart grids",2015,186,"Digital transition","blue"
"Augmented reality",2017,180,"Digital transition","blue"
"Internet of things",2020,179,"Digital transition","blue"
"Smart grids",2011,176,"Digital transition","blue"
"Advanced Sustainable Materials",2014,173,"Green transition","green"
"Advanced Sustainable Materials",2013,170,"Green transition","green"
"Solar energy",2018,167,"Green transition","green"
"Augmented reality",2020,166,"Digital transition","blue"
"Cybersecurity",2019,166,"Digital transition","blue"
"Smart grids",2018,162,"Digital transition","blue"
"Advanced Sustainable Materials",2015,160,"Green transition","green"
"Solar energy",2014,160,"Green transition","green"
"Solar energy",2013,159,"Green transition","green"
"Autonomous vehicles",2011,155,"Digital transition","blue"
"Internet of things",2015,154,"Digital transition","blue"
"Cybersecurity",2020,152,"Digital transition","blue"
"Internet of things",2016,152,"Digital transition","blue"
"Artificial intelligence",2018,146,"Digital transition","blue"
"Solar energy",2019,144,"Green transition","green"
"Solar energy",2012,140,"Green transition","green"
"Air & Water pollution reduction",2011,135,"Green transition","green"
"Cloud computing",2019,131,"Digital transition","blue"
"Cybersecurity",2018,131,"Digital transition","blue"
"Smart grids",2017,131,"Digital transition","blue"
"Hydrogen",2019,130,"Green transition","green"
"Augmented reality",2016,126,"Digital transition","blue"
"Hydrogen",2013,124,"Green transition","green"
"Hydrogen",2020,124,"Green transition","green"
"Air & Water pollution reduction",2020,122,"Green transition","green"
"Advanced Sustainable Materials",2021,121,"Green transition","green"
"Solar energy",2017,120,"Green transition","green"
"Internet of things",2013,118,"Digital transition","blue"
"Solar energy",2015,118,"Green transition","green"
"Internet of things",2014,116,"Digital transition","blue"
"Advanced Sustainable Materials",2012,113,"Green transition","green"
"Autonomous vehicles",2010,113,"Digital transition","blue"
"Solar energy",2020,112,"Green transition","green"
"Hydrogen",2015,111,"Green transition","green"
"Hydrogen",2012,111,"Green transition","green"
"Augmented reality",2015,109,"Digital transition","blue"
"Cloud computing",2018,109,"Digital transition","blue"
"Solar energy",2016,109,"Green transition","green"
"Cloud computing",2017,105,"Digital transition","blue"
"Smart grids",2021,105,"Digital transition","blue"
"Artificial intelligence",2021,104,"Digital transition","blue"
"Smart grids",2016,103,"Digital transition","blue"
"Smart grids",2010,102,"Digital transition","blue"
"Solar energy",2011,96,"Green transition","green"
"Air & Water pollution reduction",2010,92,"Green transition","green"
"Blockchain",2019,90,"Digital transition","blue"
"Green buildings",2018,90,"Green transition","green"
"Hydrogen",2018,89,"Green transition","green"
"Hydrogen",2014,85,"Green transition","green"
"Green buildings",2019,83,"Green transition","green"
"Hydrogen",2011,83,"Green transition","green"
"Augmented reality",2014,82,"Digital transition","blue"
"Hydrogen",2010,82,"Green transition","green"
"Cloud computing",2020,81,"Digital transition","blue"
"Cybersecurity",2015,81,"Digital transition","blue"
"Green buildings",2017,81,"Green transition","green"
"Augmented reality",2021,79,"Digital transition","blue"
"Advanced Sustainable Materials",2010,77,"Green transition","green"
"Cloud computing",2015,77,"Digital transition","blue"
"Hydrogen",2017,77,"Green transition","green"
"Advanced Sustainable Materials",2011,73,"Green transition","green"
"Artificial intelligence",2017,71,"Digital transition","blue"
"Solar energy",2021,71,"Green transition","green"
