"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Critical Metals Reuse";"OBM RECYCLING MACHINERY B.V.";"Groningen (NL11)";"WASTE PAPER TRADE C.V.";"Groningen (NL11)";1;1;1;1;"Industrial Loops"
"E-Waste Circularity";"OBM RECYCLING MACHINERY B.V.";"Groningen (NL11)";"WASTE PAPER TRADE C.V.";"Groningen (NL11)";1;1;1;1;"Waste Cut"
"Industrial Symbiosis";"OBM RECYCLING MACHINERY B.V.";"Groningen (NL11)";"WASTE PAPER TRADE C.V.";"Groningen (NL11)";1;1;1;1;"Industrial Loops"
"Product Services";"OBM RECYCLING MACHINERY B.V.";"Groningen (NL11)";"WASTE PAPER TRADE C.V.";"Groningen (NL11)";1;1;1;1;"Circular Models"
"Textile Waste Cut";"OBM RECYCLING MACHINERY B.V.";"Groningen (NL11)";"WASTE PAPER TRADE C.V.";"Groningen (NL11)";1;1;1;1;"Waste Cut"
