"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"E-Waste Circularity";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"LEVELES, László";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"E-Waste Circularity";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"MATTI, Nieminen";"Helsinki-Uusimaa (FI1B)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"E-Waste Circularity";"MATTI, Nieminen";"Helsinki-Uusimaa (FI1B)";"MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"E-Waste Circularity";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Waste Cut"
"E-Waste Circularity";"Andritz Oy";"Helsinki-Uusimaa (FI1B)";"Metsä Fibre Oy";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Waste Cut"
"Industrial Symbiosis";"Andritz Oy";"Helsinki-Uusimaa (FI1B)";"Metsä Fibre Oy";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Industrial Symbiosis";"Aalto University Foundation sr";"Helsinki-Uusimaa (FI1B)";"Npharvest Oy";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Industrial Symbiosis";"Altrum Oy";"Helsinki-Uusimaa (FI1B)";"Oy Hitis Forell AB";"Etelä-Suomi (FI1C)";1;1;1;1;"Industrial Loops"
"Industrial Symbiosis";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"LEVELES, László";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Industrial Symbiosis";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"MATTI, Nieminen";"Helsinki-Uusimaa (FI1B)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Industrial Symbiosis";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Industrial Symbiosis";"MATTI, Nieminen";"Helsinki-Uusimaa (FI1B)";"MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Industrial Symbiosis";"PURMO GROUP OY AB";"Helsinki-Uusimaa (FI1B)";"VOESTALPINE STAHL GMBH";"Oberösterreich (AT31)";1;1;1;1;"Industrial Loops"
"Industrial Symbiosis";"Natural Resources Institute Finland (Luke)";"Helsinki-Uusimaa (FI1B)";"University Of Jyväskylä";"Länsi-Suomi (FI19)";1;1;1;1;"Industrial Loops"
"Industrial Symbiosis";"Aalto University Foundation sr";"Helsinki-Uusimaa (FI1B)";"Helsingin Yliopisto";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Industrial Symbiosis";"Neste Oyj";"Helsinki-Uusimaa (FI1B)";"Valmet Technologies Oy";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Industrial Symbiosis";"YLÖSJOKI, Kalle";"Helsinki-Uusimaa (FI1B)";"YLÖSJOKI, Matti";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Product Services";"Aalto University Foundation sr";"Helsinki-Uusimaa (FI1B)";"Helsingin Yliopisto";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Circular Models"
"Product Services";"Nokia Solutions and Networks Oy";"Helsinki-Uusimaa (FI1B)";"Nokia Technologies Oy";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Circular Models"
"Product Services";"NOKIA TECHNOLOGIES OY";"Helsinki-Uusimaa (FI1B)";"TECHNISCHE UNIVERSITÄT MÜNCHEN";"Oberbayern (DE21)";2;2;2;2;"Circular Models"
"Raw Material Shift";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"MATTI, Nieminen";"Helsinki-Uusimaa (FI1B)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Raw Material Shift";"Neste Oyj";"Helsinki-Uusimaa (FI1B)";"Valmet Technologies Oy";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Raw Material Shift";"YLÖSJOKI, Kalle";"Helsinki-Uusimaa (FI1B)";"YLÖSJOKI, Matti";"Helsinki-Uusimaa (FI1B)";1;1;1;1;"Industrial Loops"
"Raw Material Shift";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"LEVELES, László";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Raw Material Shift";"KURKELA, Esa Albert";"Helsinki-Uusimaa (FI1B)";"MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Raw Material Shift";"MATTI, Nieminen";"Helsinki-Uusimaa (FI1B)";"MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY";"Közép-Magyarország (HU10)";1;0,0476190476190476;1;0,0476190476190476;"Industrial Loops"
"Raw Material Shift";"PURMO GROUP OY AB";"Helsinki-Uusimaa (FI1B)";"VOESTALPINE STAHL GMBH";"Oberösterreich (AT31)";1;1;1;1;"Industrial Loops"
