"domain";"from";"from_geo";"to";"to_geo";"full";"full_frac";"binary";"binary_frac";"parent"
"Industrial Symbiosis";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";6;1,26666666666667;6;1,26666666666667;"Industrial Loops"
"Industrial Symbiosis";"Université de Caen Normandie";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Industrial Symbiosis";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Industrial Symbiosis";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Industrial Symbiosis";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Industrial Symbiosis";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Product Services";"ALL SUN";"Normandie (FRD)";"TECHNI-TERRE";"Normandie (FRD)";1;1;1;1;"Circular Models"
"Product Services";"Université de Caen Normandie";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Circular Models"
"Product Services";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";1;0,1;1;0,1;"Circular Models"
"Product Services";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Circular Models"
"Product Services";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Circular Models"
"Product Services";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";2;0,433333333333333;2;0,433333333333333;"Circular Models"
"Product Services";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Circular Models"
"Raw Material Shift";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";6;1,26666666666667;6;1,26666666666667;"Industrial Loops"
"Raw Material Shift";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"SAFT";"Île de France (FR10)";2;0,333333333333334;2;0,333333333333334;"Industrial Loops"
"Raw Material Shift";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Raw Material Shift";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Raw Material Shift";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Raw Material Shift";"ENSICAEN";"Normandie (FRD)";"SAFT";"Île de France (FR10)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Raw Material Shift";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Raw Material Shift";"Université de Caen Normandie";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Raw Material Shift";"ENSICAEN";"Normandie (FRD)";"UNIVERSITE DE CAEN NORMANDIE";"Normandie (FRD)";1;0,166666666666667;1;0,166666666666667;"Industrial Loops"
"Steel Loop";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";3;0,433333333333334;3;0,433333333333334;"Industrial Loops"
"Steel Loop";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"SAFT";"Île de France (FR10)";2;0,333333333333334;2;0,333333333333334;"Industrial Loops"
"Steel Loop";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Steel Loop";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";"Université de Caen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Steel Loop";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Institut National Des Sciences Appliquées De Rouen";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Steel Loop";"Ecole Nationale Supérieure d'Ingénieurs de Caen";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Steel Loop";"Université de Caen Normandie";"Normandie (FRD)";"Universite de Rouen Normandie";"Normandie (FRD)";1;0,1;1;0,1;"Industrial Loops"
"Textile Waste Cut";"ALL SUN";"Normandie (FRD)";"TECHNI-TERRE";"Normandie (FRD)";1;1;1;1;"Waste Cut"
