"id";"name";"value"
"AT11";"Burgenland (AT)";22,01
"AT12";"Niederösterreich";18,53
"AT13";"Wien";22,51
"AT21";"Kärnten";24,5
"AT22";"Steiermark";23,41
"AT31";"Oberösterreich";21,12
"AT32";"Salzburg";18,82
"AT33";"Tirol";21,71
"AT34";"Vorarlberg";23,01
"BE10";"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest";6,27
"BE21";"Prov. Antwerpen";7,77
"BE22";"Prov. Limburg (BE)";19,82
"BE23";"Prov. Oost-Vlaanderen";14,44
"BE24";"Prov. Vlaams-Brabant";21,02
"BE25";"Prov. West-Vlaanderen";17,03
"BE31";"Prov. Brabant Wallon";14,64
"BE32";"Prov. Hainaut";15,24
"BE33";"Prov. Liège";17,23
"BE34";"Prov. Luxembourg (BE)";14,54
"BE35";"Prov. Namur";14,74
"BG31";"Severozapaden";3,29
"BG32";"Severen tsentralen";3,78
"BG33";"Severoiztochen";2,19
"BG34";"Yugoiztochen";6,37
"BG41";"Yugozapaden";12,25
"BG42";"Yuzhen tsentralen";3,39
"CH01";"Région lémanique";16,43
"CH02";"Espace Mittelland";19,52
"CH03";"Nordwestschweiz";11,65
"CH04";"Zürich";22,21
"CH05";"Ostschweiz";23,21
"CH06";"Zentralschweiz";11,65
"CH07";"Ticino";7,27
"CY00";"Kýpros";16,63
"CZ01";"Praha";22,01
"CZ02";"Střední Čechy";24,4
"CZ03";"Jihozápad";21,61
"CZ04";"Severozápad";10,36
"CZ05";"Severovýchod";13,84
"CZ06";"Jihovýchod";13,55
"CZ07";"Střední Morava";17,73
"CZ08";"Moravskoslezsko";13,25
"DE11";"Stuttgart";25,9
"DE12";"Karlsruhe";18,82
"DE13";"Freiburg";25,7
"DE14";"Tübingen";22,71
"DE21";"Oberbayern";23,41
"DE22";"Niederbayern";26,99
"DE23";"Oberpfalz";22,11
"DE24";"Oberfranken";18,53
"DE25";"Mittelfranken";21,81
"DE26";"Unterfranken";22,61
"DE27";"Schwaben";21,22
"DE30";"Berlin";22,31
"DE40";"Brandenburg";19,52
"DE50";"Bremen";23,11
"DE60";"Hamburg";12,05
"DE71";"Darmstadt";18,33
"DE72";"Gießen";28,69
"DE73";"Kassel";23,71
"DE80";"Mecklenburg-Vorpommern";16,04
"DE91";"Braunschweig";13,94
"DE92";"Hannover";15,94
"DE93";"Lüneburg";10,06
"DE94";"Weser-Ems";10,56
"DEA1";"Düsseldorf";10,26
"DEA2";"Köln";22,21
"DEA3";"Münster";15,24
"DEA4";"Detmold";17,43
"DEA5";"Arnsberg";24,8
"DEB1";"Koblenz";17,13
"DEB2";"Trier";9,36
"DEB3";"Rheinhessen-Pfalz";9,06
"DEC0";"Saarland";22,81
"DED2";"Dresden";36,55
"DED4";"Chemnitz";29,88
"DED5";"Leipzig";31,37
"DEE0";"Sachsen-Anhalt";20,92
"DEF0";"Schleswig-Holstein";19,62
"DEG0";"Thüringen";25,8
"DK01";"Hovedstaden";4,98
"DK02";"Sjælland";6,37
"DK03";"Syddanmark";10,16
"DK04";"Midtjylland";3,49
"DK05";"Nordjylland";6,57
"EE00";"Eesti";15,54
"EL30";"Attiki";12,75
"EL41";"Voreio Aigaio";3,59
"EL42";"Notio Aigaio";0
"EL43";"Kriti";7,27
"EL51";"Anatoliki Makedonia, Thraki";1
"EL52";"Kentriki Makedonia";12,75
"EL53";"Dytiki Makedonia";0
"EL54";"Thessalia";2,09
"EL61";"Ipeiros";1,99
"EL62";"Ionia Nisia";1,49
"EL63";"Dytiki Ellada";5,88
"EL64";"Sterea Ellada";3,09
"EL65";"Peloponnisos";6,27
"ES11";"Galicia";7,27
"ES12";"Principado de Asturias";15,54
"ES13";"Cantabria";6,18
"ES21";"País Vasco";20,32
"ES22";"Comunidad Foral de Navarra";10,16
"ES23";"La Rioja";8,76
"ES24";"Aragón";17,33
"ES30";"Comunidad de Madrid";11,25
"ES41";"Castilla y León";11,06
"ES42";"Castilla-La Mancha";18,03
"ES43";"Extremadura";3,19
"ES51";"Cataluña";9,56
"ES52";"Comunidad Valenciana";16,83
"ES53";"Illes Balears";10,86
"ES61";"Andalucía";10,56
"ES62";"Región de Murcia";10,66
"ES64";"Ciudad Autónoma de Melilla";0
"ES70";"Canarias";13,94
"FI19";"Länsi-Suomi";16,04
"FI1B";"Helsinki-Uusimaa";19,62
"FI1C";"Etelä-Suomi";23,51
"FI1D";"Pohjois- ja Itä-Suomi";17,23
"FI20";"Åland";1,39
"FR10";"Île de France";25,1
"FR21";"Champagne-Ardenne";11,95
"FR22";"Picardie";13,25
"FR23";"Haute-Normandie";3,88
"FR24";"Centre";17,03
"FR25";"Basse-Normandie";23,51
"FR26";"Bourgogne";15,94
"FR30";"Nord - Pas-de-Calais";7,97
"FR41";"Lorraine";14,04
"FR42";"Alsace";12,75
"FR43";"Franche-Comté";17,83
"FR51";"Pays de la Loire";17,53
"FR52";"Bretagne";12,25
"FR53";"Poitou-Charentes";11,55
"FR61";"Aquitaine";18,33
"FR62";"Midi-Pyrénées";12,95
"FR63";"Limousin";22,31
"FR71";"Rhône-Alpes";29,98
"FR72";"Auvergne";5,08
"FR81";"Languedoc-Roussillon";10,96
"FR82";"Provence-Alpes-Côte d'Azur";20,32
"FR83";"Corse";6,57
"FRY1";"Guadeloupe";1,39
"FRY2";"Martinique";2,29
"FRY3";"Guyane";0
"FRY4";"Réunion";2,79
"HR03";"Jadranska Hrvatska";4,98
"HR04";"Kontinentalna Hrvatska";15,14
"HU10";"Közép-Magyarország";13,94
"HU21";"Közép-Dunántúl";9,66
"HU22";"Nyugat-Dunántúl";8,47
"HU23";"Dél-Dunántúl";5,68
"HU31";"Észak-Magyarország";10,96
"HU32";"Észak-Alföld";10,06
"HU33";"Dél-Alföld";11,45
"IE01";"Border, Midland and Western";10,36
"IE02";"Southern and Eastern";18,82
"IS01";"Höfuðborgarsvæði";4,18
"IS02";"Landsbyggð";5,98
"ITC1";"Piemonte";15,94
"ITC2";"Valle d'Aosta/Vallée d'Aoste";5,38
"ITC3";"Liguria";13,35
"ITC4";"Lombardia";23,51
"ITF1";"Abruzzo";14,64
"ITF2";"Molise";7,17
"ITF3";"Campania";12,75
"ITF4";"Puglia";11,55
"ITF5";"Basilicata";7,77
"ITF6";"Calabria";9,06
"ITG1";"Sicilia";17,63
"ITG2";"Sardegna";6,08
"ITH1";"Provincia Autonoma di Bolzano/Bozen";14,14
"ITH2";"Provincia Autonoma di Trento";11,95
"ITH3";"Veneto";20,22
"ITH4";"Friuli-Venezia Giulia";13,05
"ITH5";"Emilia-Romagna";11,16
"ITI1";"Toscana";10,96
"ITI2";"Umbria";5,68
"ITI3";"Marche";11,75
"ITI4";"Lazio";15,84
"LI00";"Liechtenstein";15,64
"LT00";"Lietuva";16,93
"LU00";"Luxembourg";24,5
"LV00";"Latvija";20,32
"MT00";"Malta";6,18
"NL11";"Groningen";15,44
"NL12";"Friesland (NL)";4,88
"NL13";"Drenthe";7,57
"NL21";"Overijssel";10,86
"NL22";"Gelderland";3,98
"NL23";"Flevoland";15,34
"NL31";"Utrecht";8,47
"NL32";"Noord-Holland";16,43
"NL33";"Zuid-Holland";23,61
"NL34";"Zeeland";4,18
"NL41";"Noord-Brabant";22,71
"NO01";"Oslo og Akershus";13,15
"NO02";"Hedmark og Oppland";8,86
"NO03";"Sør-Østlandet";12,05
"NO04";"Agder og Rogaland";7,27
