"id";"value";"share";"ctry"
"Bsh Hausger„§Te Gmbh";10;0,09;"DE"
"Aurora Labs Limited";10;0,09;"AU"
"Vulcanforms Inc";10;0,09;"US"
"Carima Co Ltd";10;0,09;"KR"
"Enplas Corporation";10;0,09;"JP"
"The Regents Of The University Of Michigan";10;0,09;"US"
"Kuraray Noritake Dental Inc";10;0,09;"JP"
"Advanced Solutions Life Sciences Llc";10;0,09;"US"
"Teknologian Tutkimuskeskus Vtt Oy";10;0,09;"FI"
"Zhejiang University";10;0,09;"CN"
"Mitsui Chemicals Inc";10;0,09;"JP"
"Shenzhen Wanwei Im Technology Co Ltd";10;0,09;"CN"
"The Penn State Research Foundation";9;0,08;"US"
"Korea Institute Of Industrial Technology";9;0,08;"KR"
"Addifab Aps";9;0,08;"DK"
"Arkema Inc";9;0,08;"US"
"Massivit 3d Printing Technologies Ltd";9;0,08;"IL"
"Zhuhai Seine Technology Co Ltd";9;0,08;"CN"
"Carnegie Mellon University";9;0,08;"US"
"Elkem Silicones France Sas";9;0,08;"FR"
"Singapore University Of Technology And Design";9;0,08;"SG"
"Shenzhen Institutes Of Advanced Technology";9;0,08;"CN"
"Howmet Aerospace Inc";9;0,08;"US"
"Bmf Nano Material Technology Co Ltd";9;0,08;"CN"
"Vito Nv";9;0,08;"BE"
"Inkbit Llc";9;0,08;"US"
"Commissariat A L'energie Atomique Et Aux Energies";9;0,08;"FR"
"Henkel Ag&Co Kgaa";9;0,08;"DE"
"National University Of Singapore";9;0,08;"SG"
"Digital Metal Ab";8;0,07;"SE"
"Technische Universit„§T M„ºNchen";8;0,07;"DE"
"Cornell University";8;0,07;"US"
"Moog Inc";8;0,07;"US"
"The University Of North Carolina At Chapel Hill";8;0,07;"US"
"Abb Schweiz Ag";8;0,07;"CH"
"Lubrizol Advanced Materials Inc";8;0,07;"US"
"Structo Pte Ltd";8;0,07;"SG"
"Autodesk Inc";8;0,07;"US"
"Global Filtration Systems A Dba Of Gulf Filtration Systems Inc";8;0,07;"US"
"Boe Technology Group Co Ltd";8;0,07;"CN"
"Merck Patent Gmbh";8;0,07;"DE"
"Carl Zeiss Vision International Gmbh";8;0,07;"DE"
"Alloyed Limited";8;0,07;"UK"
"Rokit Healthcare Inc";8;0,07;"KR"
"Arizona Board Of Regents On Behalf Of Arizona State University";8;0,07;"US"
"Toray Engineering Co Ltd";8;0,07;"JP"
"Eth Zurich";8;0,07;"CH"
"Oregon State University";8;0,07;"US"
"Luxcreo (Beijing) Inc";8;0,07;"CN"
"Instituto Atlantico";8;0,07;"BR"
"Dou Hehong";8;0,07;"CN"
"Freemelt Ab";8;0,07;"SE"
"Kocel Intelligent Machinery Limited";8;0,07;"CN"
"Ultimaker Bv";8;0,07;"NL"
"Osaka University";8;0,07;"JP"
"National Research Council Of Canada";8;0,07;"CA"
"Arcelormittal";8;0,07;"LU"
"Baker Hughes A Ge Company Llc";8;0,07;"US"
"Alloyed Limited";8;0,07;"GB"
"Fraunhofer-Ges Zur F„∂Rderung Der Angewandten Forschung Ev";7;0,06;"DE"
"Dyemansion Gmbh";7;0,06;"DE"
"Panasonic Intellectual Property Management Co Ltd";7;0,06;"JP"
"Samsung Electronics Co Ltd";7;0,06;"KR"
"Dp Polar Gmbh";7;0,06;"DE"
"Nippon Electric Glass Co Ltd";7;0,06;"JP"
"Sigma Labs Inc";7;0,06;"US"
"Georgia Tech Research Corporation";7;0,06;"US"
"Digital Alloys Incorporated";7;0,06;"US"
"Realizer Gmbh";7;0,06;"DE"
"Kyoraku Co Ltd";7;0,06;"JP"
"Sgl Carbon Se";7;0,06;"DE"
"3d New Technologies Srl";7;0,06;"IT"
"Sony Interactive Entertainment Europe Limited";7;0,06;"UK"
"Sony Interactive Entertainment Inc";7;0,06;"JP"
"Hieta Technologies Limited";7;0,06;"UK"
"Ramot At Tel-Aviv University Ltd";7;0,06;"IL"
"The University Of Akron";7;0,06;"US"
"Olympus Corporation";7;0,06;"JP"
"Technology Research Association For Future Additiv";7;0,06;"JP"
"Additive Manufacturing Technologies Limited";7;0,06;"UK"
"Nanjing Taitao Intelligent System Co Ltd";7;0,06;"CN"
"Toray Industries Inc";7;0,06;"JP"
"Dic Corporation";7;0,06;"JP"
"Sauer Gmbh";7;0,06;"DE"
"Mitsubishi Power Ltd";7;0,06;"JP"
"Ecco Sko A/S";7;0,06;"DK"
"Triastek Inc";7;0,06;"CN"
"Aspect Inc";7;0,06;"JP"
"Illinois Tool Works Inc";7;0,06;"US"
"Sandvik Machining Solutions Ab";7;0,06;"SE"
"Ebara Corporation";7;0,06;"JP"
"Mitsubishi Heavy Industries Machine Tool Co Ltd";7;0,06;"JP"
"Ticona Llc";7;0,06;"US"
"Gkn Sinter Metals Engineering Gmbh";7;0,06;"DE"
"Jx Nippon Mining & Metals Corporation";7;0,06;"JP"
"Exentis Knowledge Gmbh";7;0,06;"CH"
"Yamaha Hatsudoki Kabushiki Kaisha";7;0,06;"JP"
"G„úhring Kg";7;0,06;"DE"
"Te Connectivity Corporation";6;0,05;"US"
"Sisma Spa";6;0,05;"IT"
"Mcor Technologies Limited";6;0,05;"IE"
"Homag Bohrsysteme Gmbh";6;0,05;"DE"
"Johnson Matthey Public Limited Company";6;0,05;"UK"
"Eastman Chemical Company";6;0,05;"US"
"Jf Polymers (Suzhou) Co Ltd";6;0,05;"CN"
"Baker Hughes Incorporated";6;0,05;"US"
"Lockheed Martin Corporation";6;0,05;"US"
"Sikorsky Aircraft Corporation";6;0,05;"US"
"The Johns Hopkins University";6;0,05;"US"
"University Of Florida Research Foundation Inc";6;0,05;"US"
"Admatec Europe Bv";6;0,05;"NL"
"Kj Chemicals Corporation";6;0,05;"JP"
"Siemens Industry Software Nv";6;0,05;"BE"
"Rogers Corporation";6;0,05;"US"
"Effusiontech Pty Ltd";6;0,05;"AU"
"Audi Ag";6;0,05;"DE"
"Karl Leibinger Medizintechnik Gmbh & Co Kg";6;0,05;"DE"
"Chanel Parfums Beaut„©";6;0,05;"FR"
"Siemens Mobility Gmbh";6;0,05;"DE"
"Korea Institute Of Machinery & Materials";6;0,05;"KR"
"Fujimi Incorporated";6;0,05;"JP"
"Technische Universit„§T Dresden";6;0,05;"DE"
"Cubicure Gmbh";6;0,05;"AT"
"Henkel Ag & Co Kgaa";6;0,05;"DE"
"Kuraray Co Ltd";6;0,05;"JP"
"Voxel8 Inc";6;0,05;"US"
"The Swatch Group Research And Development Ltd";6;0,05;"CH"
"Aerosud Innovation Centre (Pty) Ltd";6;0,05;"ZA"
"Csir";6;0,05;"ZA"
"Jiangsu University";6;0,05;"CN"
"Ford Global Technologies Llc";6;0,05;"US"
"Poietis";6;0,05;"FR"
"Universit„© Claude Bernard Lyon 1";6;0,05;"FR"
"Beijing University Of Technology";6;0,05;"CN"
"University Of Ulsan Foundation For Industry Cooperation";6;0,05;"KR"
"Prismlab China Ltd";6;0,05;"CN"
"Continental Reifen Deutschland Gmbh";6;0,05;"DE"
"Shanghai Union Technology Corporation";6;0,05;"CN"
"Holo Inc";6;0,05;"US"
"Local Motors Ip Llc";6;0,05;"US"
"Beijing National Innovation Institute Of Lightweight Ltd";6;0,05;"CN"
"Intamsys Technology Co Ltd";6;0,05;"CN"
"Universite Paris-Saclay";6;0,05;"FR"
"Centre National De La Recherche Scientifique ( Cnrs)";6;0,05;"FR"
"Rapid Shape Gmbh";6;0,05;"DE"
"Ecole Polytechnique Federale De Lausanne (Epfl)";6;0,05;"CH"
"Tritone Technologies Ltd";6;0,05;"IL"
"Postech Academy-Industry Foundation";6;0,05;"KR"
"Taiyo Nippon Sanso Corporation";6;0,05;"JP"
"Yuanmeng Precision Technology (Shenzhen) Institute";6;0,05;"CN"
"Vdm Metals International Gmbh";6;0,05;"DE"
"Schlumberger Technology Bv";6;0,05;"NL"
"Sanyo Special Steel Co Ltd";6;0,05;"JP"
"Jiangnan University";6;0,05;"CN"
"Central South University";6;0,05;"CN"
"Way To Production Gmbh";5;0,04;"AT"
"Incodema3d Llc";5;0,04;"US"
"Ivoclar Vivadent Ag";5;0,04;"LI"
"Kulzer Gmbh";5;0,04;"DE"
"Bridgestone Americas Tire Operations Llc";5;0,04;"US"
"Philips Lighting Holding Bv";5;0,04;"NL"
"Linde Aktiengesellschaft";5;0,04;"DE"
"Wake Forest University Health Sciences";5;0,04;"US"
"Fuji Machine Mfg Co Ltd";5;0,04;"JP"
"Airbus Defence And Space Gmbh";5;0,04;"DE"
"Imperial College Innovations Limited";5;0,04;"UK"
"Commissariat √† L'„©Nergie Atomique Et Aux √©Nergies Alternatives";5;0,04;"FR"
"Tsinghua University";5;0,04;"CN"
"William Marsh Rice University";5;0,04;"US"
"Okamoto Chemical Industry Co Ltd";5;0,04;"JP"
"Stadlmann Klaus";5;0,04;"AT"
"King Abdullah University Of Science And Technology";5;0,04;"SA"
"Aspect Biosystems Ltd";5;0,04;"CA"
"Ecole Centrale De Nantes";5;0,04;"FR"
"The Catholic University Of Korea Industry-Academic";5;0,04;"KR"
"Tighitco Inc";5;0,04;"US"
"University Of South Carolina";5;0,04;"US"
"Jsr Corporation";5;0,04;"JP"
"Ineos Styrolution Group Gmbh";5;0,04;"DE"
"Basell Poliolefine Italia Srl";5;0,04;"IT"
"Services P„©Troliers Schlumberger";5;0,04;"FR"
"Impossible Objects Llc";5;0,04;"US"
"Northeastern University";5;0,04;"US"
"Schaeffler Technologies Ag & Co Kg";5;0,04;"DE"
"Saint-Gobain Performance Plastics Corporation";5;0,04;"US"
"Mitsubishi Gas Chemical Company Inc";5;0,04;"JP"
"Taniobis Gmbh";5;0,04;"DE"
"Nuburu Inc";5;0,04;"US"
"Amsis Gmbh";5;0,04;"DE"
"The Curators Of The University Of Missouri";5;0,04;"US"
"Gkn Aerospace Services Limited";5;0,04;"UK"
"Iowa State University Research Foundation Inc";5;0,04;"US"
"Dentis Co Ltd";5;0,04;"KR"
"Tongtai Machine & Tool Co Ltd";5;0,04;"TW"
"Psc Technologies Gmbh";5;0,04;"DE"
"Yissum Research Development Company Of The Hebrew University Of Jerusalem Ltd";5;0,04;"IL"
"The Asan Foundation";5;0,04;"KR"
"Xtreee";5;0,04;"FR"
"Walmart Apollo Llc";5;0,04;"US"
"Dalian University Of Technology";5;0,04;"CN"
"L'air Liquide Soci„©T„© Anonyme Pour L'etude Et L'exploitation Des Proc„©D„©S Georges Claude";5;0,04;"FR"
"Monash University";5;0,04;"AU"
"Guangdong University Of Technology";5;0,04;"CN"
"Fukuda Metal Foil & Powder Co Ltd";5;0,04;"JP"
"Braskem America Inc";5;0,04;"US"
"University Of South Florida";5;0,04;"US"
"Poly-Med Inc";5;0,04;"US"
"Compagnie Generale Des Etablissements Michelin";5;0,04;"FR"
"Beam";5;0,04;"FR"
"Arctic Biomaterials Oy";5;0,04;"FI"
"Meld Manufacturing Corporation";5;0,04;"US"
"Cmet Inc";5;0,04;"JP"
"Addleap Ab";5;0,04;"SE"
"Amcm Gmbh";5;0,04;"DE"
"The University Of Sydney";5;0,04;"AU"
"Korea Institute Of Machinery&Materials";5;0,04;"KR"
"Exxonmobil Research And Engineering Company";5;0,04;"US"
"Centre National De La Recherche Scientifique (Cnrs";5;0,04;"FR"
"Arizona Board Of Regents On Behalf Of The Universi";5;0,04;"US"
"California Institute Of Technology";5;0,04;"US"
"Northeastern University";5;0,04;"CN"
"Korea Institute Of Materials Science";5;0,04;"KR"
"Graphy Inc";5;0,04;"KR"
"Mitsubishi Heavy Industries Compressor Corporation";5;0,04;"JP"
"Beijing Dream Ink Technologies Co Ltd";5;0,04;"CN"
"Lixil Corporation";5;0,04;"JP"
"Edwards Limited";5;0,04;"UK"
"University Of Science And Technology Beijing";5;0,04;"CN"
"Ecole Polytechnique F„©D„©Rale De Lausanne (Epfl)";4;0,03;"CH"
"Zortrax Spolka Akcyjna";4;0,03;"PL"
"L'or„©Al";4;0,03;"FR"
"Huntsman International Llc";4;0,03;"US"
"X Development Llc";4;0,03;"US"
"University Of Central Lancashire";4;0,03;"UK"
"Universit„© De Bordeaux";4;0,03;"FR"
"Voxei8 Inc";4;0,03;"US"
"Ask Chemicals Gmbh";4;0,03;"DE"
"Laing O'rourke Australia Pty Limited";4;0,03;"AU"
"Glowforge Inc";4;0,03;"US"
"Lithoz Gmbh";4;0,03;"AT"
"Shapeways Inc";4;0,03;"US"
"Keio University";4;0,03;"JP"
"Politecnico Di Milano";4;0,03;"IT"
"9t Labs Ag";4;0,03;"CH"
"Aconity Gmbh";4;0,03;"DE"
"Sandvik Intellectual Property Ab";4;0,03;"SE"
"Trio Labs Inc";4;0,03;"US"
"3dbotics Inc";4;0,03;"US"
"Qeestar Co Ltd";4;0,03;"KR"
"Taniguchi Hideo";4;0,03;"JP"
"Vestas Wind Systems A/S";4;0,03;"DK"
"Moi Composites Srl";4;0,03;"IT"
"Volkswagen Aktiengesellschaft";4;0,03;"DE"
"Ipg Photonics Corporation";4;0,03;"US"
"L3f Sweden Ab";4;0,03;"SE"
"Dualitas Ltd";4;0,03;"UK"
"Graf Synergy Srl";4;0,03;"IT"
"Commonwealth Scientific And Industrial Research Organisation";4;0,03;"AU"
"Wiivv Wearables Inc";4;0,03;"CA"
"Atum Holding Bv";4;0,03;"NL"
"Multiphoton Optics Gmbh";4;0,03;"DE"
"Lilas Gmbh";4;0,03;"DE"
"Magna International Inc";4;0,03;"CA"
"Shandong University";4;0,03;"CN"
"Exxonmobil Upstream Research Company";4;0,03;"US"
"Shin-Etsu Chemical Co Ltd";4;0,03;"JP"
"Unitika Ltd";4;0,03;"JP"
"North Carolina State University";4;0,03;"US"
"Reliance Precision Limited";4;0,03;"UK"
"Blaesi Aron H";4;0,03;"CH"
"Rize Inc";4;0,03;"US"
"Alcon Inc";4;0,03;"CH"
"University Of Washington";4;0,03;"US"
"Institut National Des Sciences Appliqu„©Es De Lyon";4;0,03;"FR"
"Medtronic Vascular Inc";4;0,03;"US"
"Orbotech Ltd";4;0,03;"IL"
"Ald Vacuum Technologies Gmbh";4;0,03;"DE"
"Bmf Material Technology Inc";4;0,03;"CN"
"D Swarovski Kg";4;0,03;"AT"
"Zydex Pty Ltd";4;0,03;"AU"
"Hd Lifesciences Llc";4;0,03;"US"
"Kumovis Gmbh";4;0,03;"DE"
"Hexcel Corporation";4;0,03;"US"
"Peri Gmbh";4;0,03;"DE"
"Oerlikon Am Gmbh";4;0,03;"DE"
"Ampro Innovations Pty Ltd";4;0,03;"AU"
"Zrapid Technologies Co Ltd";4;0,03;"CN"
"Conception Co Ltd";4;0,03;"KR"
"Oxford University Innovation Limited";4;0,03;"UK"
"Honda Motor Co Ltd";4;0,03;"JP"
"Grundfos Holding A/S";4;0,03;"DK"
"Besim Bulent";4;0,03;"AU"
"Straumann Holding Ag";4;0,03;"CH"
"Keda Clean Energy Co Ltd";4;0,03;"CN"
"Ryujin Lab Inc";4;0,03;"KR"
"Volvo Truck Corporation";4;0,03;"SE"
"Light Field Lab Inc";4;0,03;"US"
"Sakuu Corporation";4;0,03;"US"
"Bharat Forge Limited";4;0,03;"IN"
"Anymedi Inc";4;0,03;"KR"
"Nanotronics Imaging Inc";4;0,03;"US"
"Abb Power Grids Switzerland Ag";4;0,03;"CH"
"Plansee Se";4;0,03;"AT"
"Hewlett-Packard Development Company L P";4;0,03;"US"
"Kingfa Sci & Tech Co Ltd";4;0,03;"CN"
"Intrepid Automation";4;0,03;"US"
"Texas Instruments Incorporated";4;0,03;"US"
"Prellis Biologics Inc";4;0,03;"US"
"Ohio State Innovation Foundation";4;0,03;"US"
"University Of Florida Research Foundation";4;0,03;"US"
"Brose Fahrzeugteile Se&Co Kommanditgesellschaft";4;0,03;"DE"
"Putzmeister Engineering Gmbh";4;0,03;"DE"
"Utility Global Inc";4;0,03;"US"
"Osstemimplant Co Ltd";4;0,03;"KR"
"Beijing National Innovation Institute Of Lightweig";4;0,03;"CN"
"Icon Technology Inc";4;0,03;"US"
"Kennametal Inc";4;0,03;"US"
"National Institute Corporation Of Addative Manufac";4;0,03;"CN"
"Mighty Buildings Inc";4;0,03;"US"
"Bauer Hockey Ltd";4;0,03;"CA"
"Xi'an Jiaotong University";4;0,03;"CN"
"Universidad T„âCnica Federico Santa Mar„çA";4;0,03;"CL"
"Nuovo Pignone Tecnologie Srl";4;0,03;"IT"
"Jin Baoqing";4;0,03;"CN"
"Daihen Corporation";4;0,03;"JP"
"Osaka Research Institute Of Industrial Science And Technology";4;0,03;"JP"
"Cummins Inc";4;0,03;"US"
"Liebherr-Werk Biberach Gmbh";4;0,03;"DE"
"Zhang Ping";4;0,03;"CN"
"Uddeholms Ab";4;0,03;"SE"
"Zhuoda New Materials Technology Group Co Ltd";4;0,03;"CN"
"Seco Tools Ab";4;0,03;"SE"
"Fluid Handling Llc";4;0,03;"US"
"Blaesi Aron H";4;0,03;"US"
"Wink Robotics";4;0,03;"US"
"Tohoku University";4;0,03;"JP"
"Onefid Gmbh";4;0,03;"DE"
"6k Inc";4;0,03;"US"
"Fujikura Ltd";4;0,03;"JP"
"Deutsche Edelstahlwerke Specialty Steel Gmbh&Co K";4;0,03;"DE"
"Shanghai Jiao Tong University";4;0,03;"CN"
"Nanjing Yingnigema Industrial Automation Technolog";4;0,03;"CN"
"Emery Oleochemicals Gmbh";3;0,03;"DE"
"Siemens Healthcare Gmbh";3;0,03;"DE"
"Zortrax Sa";3;0,03;"PL"
"Endress+Hauser Gmbh+Co Kg";3;0,03;"DE"
"Kapsch Trafficcom Ag";3;0,03;"AT"
"Max-Planck-Gesellschaft Zur F„∂Rderung Der Wissenschaften";3;0,03;"DE"
"Technische Universit„§T Wien";3;0,03;"AT"
"The University Of Nottingham";3;0,03;"UK"
"Cloud Computing Center Chinese Academy Of Sciences";3;0,03;"CN"
"Aerojet Rocketdyne Inc";3;0,03;"US"
"Mosaic Manufacturing Ltd";3;0,03;"CA"
"Colt„®Ne/Whaledent Ag";3;0,03;"CH"
"Regenhu Ag";3;0,03;"CH"
"Empire Technology Development Llc";3;0,03;"US"
"Sk Chemicals Co Ltd";3;0,03;"KR"
"Atlas Copco Airpower Naamloze Vennootschap";3;0,03;"BE"
"Yissum Research And Development Company Of The Hebrew University Of Jerusalem Ltd";3;0,03;"IL"
"Photocentric Limited";3;0,03;"UK"
"Georgia-Pacific Chemicals Llc";3;0,03;"US"
"Han's Laser Technology Industry Group Co Ltd";3;0,03;"CN"
"Sintratec Ag";3;0,03;"CH"
"Samsung Life Public Welfare Foundation";3;0,03;"KR"
"Wobbleworks Inc";3;0,03;"US"
"Smith International Inc";3;0,03;"US"
"Makerbot Industries Llc";3;0,03;"US"
"Polyone Corporation";3;0,03;"US"
"The Ohio State Innovation Foundation";3;0,03;"US"
"Optomec Inc";3;0,03;"US"
"Wematter Ab";3;0,03;"SE"
"Graphene 3d Lab Inc";3;0,03;"US"
"Tiger Coatings Gmbh & Co Kg";3;0,03;"AT"
"Baden-W„ºRttemberg Stiftung Ggmbh";3;0,03;"DE"
"Varian Semiconductor Equipment Associates Inc";3;0,03;"US"
"Gold Array Technology Beijing Llc";3;0,03;"CN"
"Agfa Nv";3;0,03;"BE"
"Futurecast Co Ltd";3;0,03;"KR"
"Coobx Ag";3;0,03;"LI"
"Mazda Motor Corporation";3;0,03;"JP"
"Inventia Life Science Pty Ltd";3;0,03;"AU"
"Kaneka Corporation";3;0,03;"JP"
"Arconic Technologies Llc";3;0,03;"US"
"Hp Indigo Bv";3;0,03;"NL"
"Nagase Chemtex Corporation";3;0,03;"JP"
"Uct Additive Manufacturing Center Pte Ltd";3;0,03;"SG"
"Covestro (Netherlands) Bv";3;0,03;"NL"
"Wuhan China Star Optoelectronics Technology Co Ltd";3;0,03;"CN"
"3d Controls Inc";3;0,03;"KR"
"Xaar Technology Limited";3;0,03;"UK"
"Danmarks Tekniske Universitet";3;0,03;"DK"
"Gwangju Institute Of Science And Technology";3;0,03;"KR"
"Paxis Llc";3;0,03;"US"
"Fit Ag";3;0,03;"DE"
"Organovo Inc";3;0,03;"US"
"Mayo Foundation For Medical Education And Research";3;0,03;"US"
"Korea Polytechnic University Industry Academic Cooperation Foundation";3;0,03;"KR"
"The Gillette Company Llc";3;0,03;"US"
"Aerosint Sa";3;0,03;"BE"
"Sumitomo Rubber Industries Ltd";3;0,03;"JP"
"Adaptive 3d Technologies";3;0,03;"US"
"Thyssenkrupp Steel Europe Ag";3;0,03;"DE"
"Lee Byung-Keuk";3;0,03;"KR"
"Biomedical 3d Printing Co Ltd";3;0,03;"KR"
