"id";"value";"share";"ctry"
"Eavor Technologies Inc";8;2,6;"CA"
"Hohai University";7;2,27;"CN"
"Ecolab Usa Inc";4;1,3;"US"
"Mitsubishi Electric Corporation";4;1,3;"JP"
"Eon Sverige Ab";4;1,3;"SE"
"Mitsubishi Heavy Industries Thermal Systems Ltd";4;1,3;"JP"
"Sens Geoenergy Storage Ab";4;1,3;"SE"
"Lawrence Livermore National Security Llc";3;0,97;"US"
"Gudesen Hans Gude";3;0,97;"NO"
"Quantitative Heat Oy";3;0,97;"FI"
"University Public Corporation Osaka";3;0,97;"JP"
"Shenzhen University";3;0,97;"CN"
"Jiangsu Maglev Technology Co Ltd";3;0,97;"CN"
"Chembio Shelter Inc";3;0,97;"US"
"Allen Gregory";3;0,97;"CA"
"Applied Biomimetic A/S";2;0,65;"DK"
"Robert Bosch Gmbh";2;0,65;"DE"
"Japan New Energy Co Ltd";2;0,65;"JP"
"Brgm";2;0,65;"FR"
"Halliburton Energy Services Inc";2;0,65;"US"
"Korea Institute Of Industrial Technology";2;0,65;"KR"
"Nanjing Canatal Data-Centre Environmental Tech Co Ltd";2;0,65;"CN"
"Welltec Oilfield Solutions Ag";2;0,65;"CH"
"Turboden Spa";2;0,65;"IT"
"Greenfire Energy Inc";2;0,65;"US"
"Ma Minghui";2;0,65;"CN"
"E-Tube Sweden Ab";2;0,65;"SE"
"Eco-Planner Co Ltd";2;0,65;"JP"
"Wise Intervention Services Inc";2;0,65;"CA"
"China University Of Mining And Technology";2;0,65;"CN"
"Saltkraft Aps";2;0,65;"DK"
"Her Majesty The Queen In Right Of Canada As Represented By The Minister Of Natural Resources";2;0,65;"CA"
"Double M Properties Ab";2;0,65;"FI"
"Ormat Technologies Inc";2;0,65;"US"
"Saudi Arabian Oil Company";2;0,65;"SA"
"Envola Gmbh";2;0,65;"DE"
"Qingdao Haier Air Conditioner General Corp Ltd";2;0,65;"CN"
"Haier Smart Home Co Ltd";2;0,65;"CN"
"Senera Oy";2;0,65;"FI"
"Te Inc";2;0,65;"KR"
"Enoware Gmbh";1;0,32;"DE"
"Eth Z„ºRich";1;0,32;"CH"
"Bsh Hausger„§Te Gmbh";1;0,32;"DE"
"Arcadis Corporate Services Inc";1;0,32;"US"
"Energeotek Ab";1;0,32;"SE"
"Black Swan Equity Llc";1;0,32;"US"
"Ma„ˇwohl Josef";1;0,32;"AT"
"Sylvan Source Inc";1;0,32;"US"
"Sisler John R";1;0,32;"US"
"Gtherm Inc";1;0,32;"US"
"Muovitech Ab";1;0,32;"SE"
"Von D„ºRing Management Ag";1;0,32;"CH"
"Song Saeheum";1;0,32;"US"
"Jilin University";1;0,32;"CN"
"Exascaler Inc";1;0,32;"JP"
"Green Energy Geothermal Uk Limited";1;0,32;"UK"
"Bs2 Ag";1;0,32;"CH"
"Skanska Sverige Ab";1;0,32;"SE"
"Wipotec Gmbh";1;0,32;"DE"
"Handke Brunnenbau Gmbh";1;0,32;"DE"
"Est Inc";1;0,32;"JP"
"Commissariat √† L'„âNergie Atomique Et Aux √âNergies Alternatives";1;0,32;"FR"
"Enertime";1;0,32;"FR"
"Exergy International Srl";1;0,32;"IT"
"Tsinghua University";1;0,32;"CN"
"Agrana Beteiligungs- Aktiengesellschaft";1;0,32;"AT"
"√çSlenskar Orkuranns„≥Knir - √çSor";1;0,32;"IS"
