"id";"value";"share";"ctry"
"Ling Dong Nuclear Power Co Ltd";3;0,17;"CN"
"Ling Ao Nuclear Power Co Ltd";3;0,17;"CN"
"Commissariat A L'energie Atomique Et Aux Energies";3;0,17;"FR"
"He Manchao";3;0,17;"CN"
"Alpha Tech Research Corp";3;0,17;"US"
"Science And Innovations - Nuclear Industry Scientific Development Private Enterprise";3;0,17;"RU"
"Rolls-Royce Plc";3;0,17;"UK"
"State Atomic Energy Corporation 'Rosatom' On Behal";3;0,17;"RU"
"Massachusetts Institute Of Technology";3;0,17;"US"
"Public Joint Stock Company 'Mashinostroitelny Zavo";3;0,17;"RU"
"Thor Energy As";2;0,11;"NO"
"Commissariat √Ä L'„âNergie Atomique Et Aux √âNergies Alternatives";2;0,11;"FR"
"Tionesta Applied Research Corporation";2;0,11;"US"
"Endel";2;0,11;"FR"
"Orient Brains Co Ltd";2;0,11;"JP"
"Eksorb Ltd";2;0,11;"RU"
"X L B V";2;0,11;"FR"
"Nippon Steel Corporation";2;0,11;"JP"
"X-Energy Llc";2;0,11;"US"
"Kawasaki Jukogyo Kabushiki Kaisha";2;0,11;"JP"
"Savannah River Nuclear Solutions Llc";2;0,11;"US"
"Joint-Stock Company Scientific Research And Design Institute For Energy Technologies Atomproekt (Jsc Atomproekt )";2;0,11;"RU"
"Nihon University";2;0,11;"JP"
"Rasa Industries Ltd";2;0,11;"JP"
"Akcionernoe Obschestvo 'Ordena Lenina Nauchno -Issledovatel`Skiy I Konstructorskiy Institut Energotechniki Imeni Na Dollezha";2;0,11;"RU"
"Universidad Rey Juan Carlos";2;0,11;"ES"
"Research And Development Center For Innovations";2;0,11;"RU"
"China Institute Of Atomic Energy";2;0,11;"CN"
"Seoul National University R&Db Foundation";2;0,11;"KR"
"Cinotti Luciano";2;0,11;"IT"
"Industry-University Cooperation Foundation Sogang University";2;0,11;"KR"
"Joint Stock Company 'Science And Innovations' ('Science And Innovations' Jsc)";2;0,11;"RU"
"Zetec Inc";2;0,11;"US"
"Pinesci Consulting";2;0,11;"US"
"Joint Stock Company 'Afrikantov Okb Mechanical Engineering'";2;0,11;"RU"
"Elysium Industries Limited";2;0,11;"US"
"Transatomic Power Corporation";2;0,11;"US"
"Cez As";2;0,11;"CZ"
"Lawrence Livermore National Security Llc";2;0,11;"US"
"General Atomics";2;0,11;"US"
"Hitachi Zosen Corporation";2;0,11;"JP"
"The Regents Of The University Of California";2;0,11;"US"
"Seaborg Aps";2;0,11;"DK"
"Ek Fredrik";2;0,11;"FI"
"Brown David";2;0,11;"FI"
"Kovacs Andras";2;0,11;"FI"
"Bees Inc";2;0,11;"KR"
"China General Nuclear Power Corporation (Cgn)";2;0,11;"CN"
"China Techenergy Co Ltd";2;0,11;"CN"
"Obshchestvo S Ogranichennoy Otvetstvennostyu 'Nauchno-Tekhnicheskiy Tsentr Innovatsiy";2;0,11;"RU"
"Frolov Vadim Viktorovich";2;0,11;"RU"
"Lebedev Larion Aleksandrovich";2;0,11;"RU"
"University Of Washington";2;0,11;"US"
"King Abdullah City For Atomic And Renewable Energy Institute";2;0,11;"SA"
"Orano Nuclear Packages And Services";2;0,11;"FR"
"Hagelstein Peter L";2;0,11;"US"
"Comisi„ìN Nacional De Energ„çA At„ìMica (Cnea)";2;0,11;"AR"
"Consejo Nacional De Investigaciones Cient„çFicas Y";2;0,11;"AR"
"Gdes Technology For Services Sl";2;0,11;"ES"
"Energie Propre Prodigy Ltee / Prodigy Clean Energy";2;0,11;"CA"
"Canrig Robotic Technologies As";2;0,11;"NO"
"Metzler Florian";2;0,11;"US"
"Public Joint Stock Company 'Mashinostroitelny Zavod'";2;0,11;"RU"
"Beckman Arthur";2;0,11;"US"
"Joint Stock Company 'State Scientific Centre Of The Russian Federation - Institute For Physics And Power Engineering Named Aft";2;0,11;"RU"
"M&D Co Ltd";2;0,11;"KR"
"Joint Stock Company 'Proryv'";2;0,11;"RU"
"Lockheed Martin Corporation";2;0,11;"US"
"Rwe Nuclear Gmbh";2;0,11;"DE"
"Ge-Hitachi Nuclear Energy Americas";2;0,11;"US"
"Botha Frederick";2;0,11;"US"
"Keppen Jackson";2;0,11;"US"
"Galimov Azat Yumadilovich";2;0,11;"US"
"Li Wenjuan";2;0,11;"CN"
"Bruce Power Lp";2;0,11;"CA"
"Korea Institute Of Machinery&Materials";2;0,11;"KR"
"Best Theratronics Ltd";2;0,11;"CA"
"Zel-En Razvojni Center Energetike";1;0,06;"SI"
"Van Bemmelen Robert";1;0,06;"NL"
"Veltec Gmbh & Co Kg";1;0,06;"DE"
"Ad Maiora Llc";1;0,06;"US"
"Gapmed Limited";1;0,06;"CY"
"Clearwater Downstream Services Llc";1;0,06;"US"
"Conseils Et Etudes En Radioprotection";1;0,06;"FR"
"Forschungszentrum J„ºLich Gmbh";1;0,06;"DE"
"Eroglu Ali Riza";1;0,06;"TR"
"Technische Universiteit Delft";1;0,06;"NL"
"Infra Xtl Technology Limited";1;0,06;"CY"
"Sandvik Intellectual Property Ab";1;0,06;"SE"
"Naval Group";1;0,06;"FR"
"Lightbridge Corporation";1;0,06;"US"
"Retech Co Ltd";1;0,06;"KR"
"Kremer Robert";1;0,06;"US"
"Atmostat";1;0,06;"FR"
"Rst Gmbh";1;0,06;"DE"
"Basf Se";1;0,06;"DE"
"The Secretary Department Of Atomic Energy";1;0,06;"IN"
"Harbin Engineering University";1;0,06;"CN"
"Industry-Academic Cooperation Foundation Kunsan National University";1;0,06;"KR"
"Ustav Materialov A Mechaniky Strojov Sav";1;0,06;"SK"
"Brown Cravens Taylor";1;0,06;"US"
"Curtiss-Wright Flow Control Corporation";1;0,06;"US"
"Kim Young-Sun";1;0,06;"KR"
"Aimmtech Co Ltd";1;0,06;"KR"
"Roarty Brian P";1;0,06;"US"
"Dcns";1;0,06;"FR"
"Grandi Ermanno";1;0,06;"IT"
"Secretary Department Of Atomic Energy";1;0,06;"IN"
"Rosemount Inc";1;0,06;"US"
"Su-N Energy Holdings Ltd";1;0,06;"CA"
"Nuclear Cooling Solutions Inc";1;0,06;"CA"
"Nichias Corporation";1;0,06;"JP"
"Korea Electronics Technology Institute";1;0,06;"KR"
"Agni Energy Inc";1;0,06;"US"
"Zheng Xian-Jun";1;0,06;"CA"
"Universit„© D'aix-Marseille";1;0,06;"FR"
"Gtat Corporation";1;0,06;"US"
"Shanghai Electric Nuclear Power Equipment Co Ltd";1;0,06;"CN"
"Nanfang Additive Manufacturing Technology Co Ltd";1;0,06;"CN"
"Mifler Consulting Kft";1;0,06;"HU"
"European Spallation Source Eric";1;0,06;"SE"
"Limited Liability Company 'Injector'";1;0,06;"RU"
"New Np Gmbh";1;0,06;"DE"
"Okano Valve Mfg Co Ltd";1;0,06;"JP"
"Cnnc Nuclear Power Operations Management Company Ltd";1;0,06;"CN"
"Third Qinshan Nuclear Power Company Ltd";1;0,06;"CN"
"Dayabay Nuclear Power Operations And Management Co Ltd";1;0,06;"CN"
"De F„°Tima Zanetti Maria";1;0,06;"BR"
"Idaho State University";1;0,06;"US"
"Neusca Sas";1;0,06;"FR"
"Li Zewen";1;0,06;"CN"
"Areva Nc";1;0,06;"FR"
"Teledyne Brown Engineering Inc";1;0,06;"US"
"Universit„© Jean Monnet Saint Etienne";1;0,06;"FR"
"Fortum Oyj";1;0,06;"FI"
"Choi Il Ho";1;0,06;"KR"
"P&T Global Solutions Llc";1;0,06;"US"
"Institute Of Modern Physics Chinese Academy Of Sciences";1;0,06;"CN"
"Mpr Associates Inc";1;0,06;"US"
"Bae Systems Australia Limited";1;0,06;"AU"
"Tokyo University Of Science Foundation";1;0,06;"JP"
"Cry Corporation";1;0,06;"JP"
"The Trustees Of Princeton University";1;0,06;"US"
"Cohen Samuel A";1;0,06;"US"
"Chu-Chueong Matthew";1;0,06;"US"
"Rwe Power Aktiengesellschaft";1;0,06;"DE"
"Arianegroup Sas";1;0,06;"FR"
"Open Joint-Stock Company 'Tvel'";1;0,06;"RU"
"Chiba Institute Of Technology";1;0,06;"JP"
"Industry University Cooperation Foundation Of Korea Aerospace University";1;0,06;"KR"
"Mitsubishi Electric Power Products Inc";1;0,06;"US"
"Flowserve Management Company";1;0,06;"US"
"Bhi Co Ltd";1;0,06;"KR"
"Sadilek Ilja";1;0,06;"SK"
"Sato Makoto";1;0,06;"JP"
"Ingenieria Y Marketing Sa";1;0,06;"ES"
"Katholieke Universiteit Leuven";1;0,06;"BE"
"Sck Cen";1;0,06;"BE"
"Cerium Laboratories Llc";1;0,06;"US"
"Biosearch Llc";1;0,06;"US"
"Mills Randell Lee";1;0,06;"US"
"Laguardia & Associates Llc";1;0,06;"US"
"Nexceris Llc";1;0,06;"US"
"Thrun Lora B";1;0,06;"US"
"Smith Andrew P";1;0,06;"US"
"Oregon State University";1;0,06;"US"
"Chen Anhai";1;0,06;"CN"
"Woodbine Frank";1;0,06;"UK"
"Cci Ag";1;0,06;"CH"
"Gibson Richard";1;0,06;"US"
"Lee Hiehil";1;0,06;"KR"
"University Of Seoul Industry Cooperation Foundation";1;0,06;"KR"
"Nippon Electric Glass Co Ltd";1;0,06;"JP"
"Thorium Tech Solution Inc";1;0,06;"JP"
"Aikon Techno Inc";1;0,06;"JP"
"Copenhagen Atomics Aps";1;0,06;"DK"
"Apollo Fusion Inc";1;0,06;"US"
"Pos Ceramics Co Ltd";1;0,06;"KR"
"Korea Institute Of Civil Engineering And Building Technology";1;0,06;"KR"
"Gs Engineering & Construction Corp";1;0,06;"KR"
"1994680 Alberta Ltd";1;0,06;"CA"
"Industry-Academic Cooperation Foundation Yonsei University";1;0,06;"KR"
"Mudgee David Anthony";1;0,06;"AU"
"Avdeenkov Aleksandr Vladimirovich";1;0,06;"RU"
"Bessarabov Dmitriy Georgiyevich";1;0,06;"ZA"
"Solovyov Sergey Leonidovich";1;0,06;"RU"
"The Penn State Research Foundation";1;0,06;"US"
"The European Atomic Energy Community (Euratom) Represented By The European Commission";1;0,06;"BE"
"Fujita Takumi";1;0,06;"JP"
"University Of Washington Through Its Center For Commercialization";1;0,06;"US"
"Aktsionernoe Obshshestvo 'Vysokotekhnologicheskij Nauchno-Issledovatelskij Institut Neorganicheskikh Materialov Imeni Akademik";1;0,06;"RU"
"Environment&Energy Tehnology";1;0,06;"KR"
"Halliburton Energy Services Inc";1;0,06;"US"
"Guangxi Fangchenggang Nuclear Power Co Ltd";1;0,06;"CN"
"Kureha Corporation";1;0,06;"JP"
"Keio University";1;0,06;"JP"
"Hanson Michael E";1;0,06;"US"
"Huang Xiyu";1;0,06;"CN"
"Da Vinci Association For Inventors' Rights";1;0,06;"CH"
"Makhlouf Saade";1;0,06;"LB"
"Memmott Matthew J";1;0,06;"US"
"Johnson Joel Riding";1;0,06;"US"
"Joint Stock Company 'Central Design Bureau Of Machine Building'";1;0,06;"RU"
"Morris Julie A";1;0,06;"US"
"Murray Joseph A";1;0,06;"US"
"Tank Tushar";1;0,06;"US"
"Paul Scherrer Institut";1;0,06;"CH"
"Joint Stock Company <<Diakont>>";1;0,06;"RU"
"Borgwarner Sweden Ab";1;0,06;"SE"
"Ingenier„≠a Y Marketing Sa";1;0,06;"ES"
"Innoven Energy Llc";1;0,06;"US"
"Chengdu Science And Technology Development Center";1;0,06;"CN"
"Nasa Glenn Research Center";1;0,06;"US"
"Power Heat Energy Sro";1;0,06;"CZ"
"Limited Liability Company 'Finansovyj Partner'";1;0,06;"RU"
"Rosenstr„∂M Eerin";1;0,06;"FI"
"Mohler Jonathan";1;0,06;"US"
"Joint Stock Company 'Russian Generation Concern Of Electrical And Thermal Energy By Its Nuclear Plants' (Rosenergoatom Concern";1;0,06;"RU"
"Fusion One Corporation";1;0,06;"US"
"Burgess Darren R";1;0,06;"US"
"Barbee Brent W";1;0,06;"US"
"Greenwald Michael Raymond";1;0,06;"US"
"Golovko Konstantin Ivanovich";1;0,06;"RU"
"Onet Technologies Cn";1;0,06;"FR"
"Oklo Inc";1;0,06;"US"
"Stringham Roger S";1;0,06;"US"
"Partdb Inc";1;0,06;"KR"
"Federal State Unitary Enterprise 'Mining And Chemical Combine' (Fsue 'Mcc')";1;0,06;"RU"
"Sangermano Paolo";1;0,06;"IT"
"Ifa International Fluid Association";1;0,06;"IT"
"Global Medical Isotope Systems Llc";1;0,06;"US"
"Grand Abyss Llc";1;0,06;"US"
"Joint Stock Company 'Science And Innovations' ('Science And Innovation' Jsc)";1;0,06;"RU"
"Superbolt Inc";1;0,06;"US"
"Aktsionernoe Obshchestvo 'Krasnaya Zvezda' (Ao 'Krasnaya Zvezda')";1;0,06;"RU"
"Zhang Lidao";1;0,06;"CN"
"Lingdong Nuclear Power Company Limited";1;0,06;"CN"
"Metroscope";1;0,06;"FR"
"Koshmanov Dmitriy Evgenjevich";1;0,06;"RU"
"Shepelin Vladimir Andreevich";1;0,06;"RU"
"Beijing Qing Feng Yun Qi Investment Management Co Ltd";1;0,06;"CN"
"Rakitzis Theodore Peter";1;0,06;"GR"
"Foundation For Research And Technology-Hellas (For";1;0,06;"GR"
"Bg Negev Technologies & Applications Ltd At Ben-Gurion University";1;0,06;"IL"
"Nuclear Research Center Negev";1;0,06;"IL"
"Hyperion Materials & Technologies (Sweden) Ab";1;0,06;"SE"
"Industry-Academic Cooperation Foundation Dankook University";1;0,06;"KR"
"Continuum Dynamics Inc";1;0,06;"US"
"Public Joint Stock Company 'Machine-Building Plant 'Ziopodolsk'";1;0,06;"RU"
"Clean Planet Inc";1;0,06;"JP"
"Phoenix Llc";1;0,06;"US"
"Norront Fusion Energy As";1;0,06;"NO"
"Krasnoff Curren";1;0,06;"US"
"The University Of Durham";1;0,06;"UK"
"Rock Creek Innovations Llc";1;0,06;"US"
"Rolls-Royce Power Engineering Plc";1;0,06;"UK"
"Dalian Nationalities University";1;0,06;"CN"
"Fred Hutchinson Cancer Research Center";1;0,06;"US"
"Ebara Corporation";1;0,06;"JP"
"Enercotec Sapi De Cv";1;0,06;"ME"
"Research Institute Of Nuclear Power Operation";1;0,06;"CN"
"China Nuclear Power Operation Technology Corporation Ltd";1;0,06;"CN"
"Orano Ds - D„©Mant„®Lement Et Services";1;0,06;"FR"
"Radsearch Company";1;0,06;"KR"
"Yellowstone Energy Inc";1;0,06;"US"
"Lenr Cars Sa";1;0,06;"CH"
"Exelon Generation Company Llc";1;0,06;"US"
"Cellgentek Co Ltd";1;0,06;"KR"
"Zora Energy Systems Llc";1;0,06;"US"
"Smr Inventec Llc";1;0,06;"US"
"Jacobson Jerry I";1;0,06;"US"
"Spallacatch Ab";1;0,06;"SE"
"Gachon University Of Industry-Academic Cooperation Foundation";1;0,06;"KR"
"Kernkraftwerk G„∂Sgen-D„§Niken Ag";1;0,06;"CH"
"Zat As";1;0,06;"CZ"
"Hefei Institutes Of Physical Science Chinese Academy Of Sciences";1;0,06;"CN"
"Hefei Institutes Of Physical Science Of Chinese Academy Of Science";1;0,06;"CN"
"Kidman Gene E";1;0,06;"US"
"Carnegie Mellon University";1;0,06;"US"
"Joint Stock Company 'Scientific-Research Institute Of Chemical Technology'";1;0,06;"RU"
"Arcys";1;0,06;"FR"
"Office National D'etudes Et De Recherches A„©Rospatiales";1;0,06;"FR"
"Mitsubishi Fbr Systems Inc";1;0,06;"JP"
"Hora Heinrich";1;0,06;"DE"
"Joint-Stock Company Engineering Company Ase";1;0,06;"RU"
"West Reality Sro";1;0,06;"SK"
"The European Union Represented By The European Commission";1;0,06;"BE"
"Sichuan Xingzhi Zhihui Intellectual Property Operation Co Ltd";1;0,06;"CN"
"Akcionernoe Obshhestvo 'Radiyevyy Institut Imeni Vg Khlopina'";1;0,06;"RU"
"Southwest Petroleum University";1;0,06;"CN"
"Nse Technology Inc";1;0,06;"KR"
"Muons Inc";1;0,06;"US"
"Johnson Rolland Paul";1;0,06;"US"
"Ooyama Power Inc";1;0,06;"JP"
"Seven Z's Trust";1;0,06;"US"
"Joint-Stock Company 'Db 'Promengineering'";1;0,06;"RU"
"Irwin Klee M";1;0,06;"US"
"Ferreir„ìS Auer Pedro A";1;0,06;"AR"
"Universidad Tecnol„ìGica Nacional";1;0,06;"AR"
"Universidad Nacional De General San Martin";1;0,06;"AR"
"Leite Tulio Mol";1;0,06;"BR"
"Hualong Pressurized Water Reactor Technology Corporation Ltd";1;0,06;"CN"
"Cnnc Nuclear Power Operation Management Co Ltd";1;0,06;"CN"
"Nugen Llc";1;0,06;"US"
"Indian Institute Of Technology Madras (Iit Madras)";1;0,06;"IN"
"Nikolaev Vyacheslav Viktorovich";1;0,06;"RU"
"Friesth Kevin Lee";1;0,06;"US"
"Oxford University Innovation Limited";1;0,06;"UK"
"Foster-Miller Inc";1;0,06;"US"
"Kles Inc";1;0,06;"KR"
"Paul H„∂Ss Kg";1;0,06;"DE"
"Seiv";1;0,06;"FR"
"Berthier Etudes";1;0,06;"FR"
"The University Of Liverpool";1;0,06;"UK"
"State Power Investment Corporation Research Institute";1;0,06;"CN"
"Bwxt Canada Ltd";1;0,06;"CA"
"Ut-Battelle Llc";1;0,06;"US"
"Adams Mark";1;0,06;"US"
"Global Energy Research Associates Llc";1;0,06;"US"
"Chubu University Educational Foundation";1;0,06;"JP"
"St John's University";1;0,06;"US"
"Illinois Tool Works Inc";1;0,06;"US"
"Ecolab Usa Inc";1;0,06;"US"
"Roshan Ghias Sean Shahriar";1;0,06;"SE"
"Konovalenko Alexander";1;0,06;"SE"
"Ma Weimin";1;0,06;"SE"
"Villanueva Walter";1;0,06;"SE"
"Manickam Louis Tamilarasan";1;0,06;"SE"
"Bechta Sevostian";1;0,06;"SE"
"Komlev Andrei";1;0,06;"SE"
"Karbojian Aram";1;0,06;"SE"
"Trojer Mathias";1;0,06;"US"
"Quantum Spring Research Pty Ltd";1;0,06;"AU"
"Ponomarenko Grigory Leonidovich";1;0,06;"RU"
"Dual Fluid Energy Inc";1;0,06;"CA"
"Lexa Dusan";1;0,06;"AT"
"Soreq Nuclear Research Center";1;0,06;"IL"
"Cavendish Nuclear Limited";1;0,06;"UK"
"Shenyang Blower Works Group Nuclear Pump Co Ltd";1;0,06;"CN"
"Kaboodvandy Rad Modjtaba";1;0,06;"IR"
"Abilene Christian University";1;0,06;"US"
"Rygas Tadeusz P";1;0,06;"CA"
"Ald Vacuum Technologies Gmbh";1;0,06;"DE"
"Saito Kimiaki";1;0,06;"JP"
"Ohio State Innovation Foundation";1;0,06;"US"
"Ferrotec Holdings Corporation";1;0,06;"JP"
"Japan Aerospace Exploration Agency";1;0,06;"JP"
"Shanghai Nuclear Engineering Research & Design Institute Co Ltd";1;0,06;"CN"
"The Chugoku Electric Power Co Inc";1;0,06;"JP"
"Horne Tanner L";1;0,06;"US"
"Nangou Norihiro";1;0,06;"JP"
"Aceleron Inc";1;0,06;"US"
"Oceaneering International Inc";1;0,06;"US"
"Kairos Power Llc";1;0,06;"US"
"Thorizon Holding Bv";1;0,06;"NL"
"Borozdin Konstanin";1;0,06;"US"
"Terrestrial Energy Usa Inc";1;0,06;"US"
"Peshev Evgeni Petrov";1;0,06;"BG"
"Federalnoe Gosudarstvennoe Unitarnoe Predpriyatie";1;0,06;"RU"
"Industry-University Cooperation Foundation Hanyang";1;0,06;"KR"
"Xi'an Jiaotong University";1;0,06;"CN"
"Suzhou Nuclear Powerresearch Institute Co Ltd";1;0,06;"CN"
"Nuclear Engineering Service&Solution Co Ltd";1;0,06;"KR"
"Smarteck E&C";1;0,06;"KR"
"Ina Acqusition Corp";1;0,06;"US"
"Bevilacqua Arturo Miguel";1;0,06;"AR"
"Kharchenko Anatolii Ivanovich";1;0,06;"UA"
"Ho Jin Industrial Co Ltd";1;0,06;"KR"
"Joint-Stock Company ¬´Khlopin Radium Institute‚ª";1;0,06;"RU"
"Global Nuclear Fuel-Americas Llc";1;0,06;"US"
"Brady Worldwide Inc";1;0,06;"US"
"Bwxt Advance Technologies Llc";1;0,06;"US"
"Orano Ds - D„âMant„àlement Et Services";1;0,06;"FR"
"Freent Technologies Inc";1;0,06;"US"
"Nakamura Kohei";1;0,06;"JP"
"Starfire Industries Llc";1;0,06;"US"
"Centrum Hydraulickeho Vyzkumu Spol S Ro";1;0,06;"CZ"
"Samjin Industrial Co Ltd";1;0,06;"KR"
"Beam Alpha Inc";1;0,06;"US"
"China Nuclear Power Operations Co Ltd";1;0,06;"CN"
"Aquarius Energy Inc";1;0,06;"US"
"Process Vision Ltd";1;0,06;"UK"
"Helicity Space Corporation";1;0,06;"US"
"Federal State Unitary Enterprise 'Mining And Chemi";1;0,06;"RU"
"Lo Shui Yin";1;0,06;"US"
"Shine Medical Technologies Llc";1;0,06;"US"
"Daya Bay Nuclear Power Operations And Management C";1;0,06;"CN"
"China Guangdong Nuclear Power Co Ltd";1;0,06;"CN"
"Sevast'yanov Vladimir Petrovich";1;0,06;"RU"
"Vary'gin Vitalij Nikolaevich";1;0,06;"RU"
"Petrov Aleksej Ivanovich";1;0,06;"UA"
"Jfp J„ÑDerberg Fusion Power Ab";1;0,06;"SE"
"Gr„ñNe Siegfried";1;0,06;"DE"
"Triad National Security Llc";1;0,06;"US"
"Metatomic Inc";1;0,06;"US"
"Atomic Energy Of Canada Limited / √âNergie Atomique";1;0,06;"CA"
"Soletanche Freyssinet Sas";1;0,06;"FR"
"Joint Stock Company 'Proryv' (Jsc 'Proryv')";1;0,06;"RU"
"Electricite De France";1;0,06;"FR"
"Mirsky Steven M";1;0,06;"US"
"Bogdanchenko Alexander Mikhajlovich";1;0,06;"UA"
"Bogdanchenko Yaroslav Alexandrovich";1;0,06;"UA"
"Lian Jie";1;0,06;"US"
"Publichnoe Aktsionernoe Obshchestvo 'Novosibirsky Zavod Khimkontsentratov' (Pao Nzhk)";1;0,06;"RU"
"Battelle Memorial Institute";1;0,06;"US"
"First Light Fusion Limited";1;0,06;"UK"
"Institute Of Fluid Physics China Academy Of Engin";1;0,06;"CN"
