"id";"x";"y";"label";"color";"count";"parent"
"US";2019;29,0445665445665;"US";"blue";1903;"US"
"US";2020;30,0351493848858;"US";"blue";1709;"US"
"US";2018;29,0656799259944;"US";"blue";1571;"US"
"JP";2019;21,7796092796093;"JP";"yellow";1427;"JP"
"US";2017;29,8853264685233;"US";"blue";1277;"US"
"CN";2020;21,1423550087873;"CN";"orange";1203;"CN"
"CN";2019;17,5518925518926;"CN";"orange";1150;"CN"
"JP";2018;21,1655874190564;"JP";"yellow";1144;"JP"
"JP";2020;18,9630931458699;"JP";"yellow";1079;"JP"
"US";2016;30,576070901034;"US";"blue";1035;"US"
"JP";2017;22,1390124034636;"JP";"yellow";946;"JP"
"US";2021;30,674448767834;"US";"blue";946;"US"
"US";2015;31,7226890756303;"US";"blue";906;"US"
"CN";2018;16,4847363552266;"CN";"orange";891;"CN"
"US";2014;30,3900709219858;"US";"blue";857;"US"
"CN";2021;24,1569390402075;"CN";"orange";745;"CN"
"JP";2014;24,0780141843972;"JP";"yellow";679;"JP"
"JP";2016;19,4977843426883;"JP";"yellow";660;"JP"
"CN";2017;14,9543646150246;"CN";"orange";639;"CN"
"US";2013;30,0951427140711;"US";"blue";601;"US"
"JP";2015;19,2226890756303;"JP";"yellow";549;"JP"
"JP";2021;15,337224383917;"JP";"yellow";473;"JP"
"JP";2013;23,3850776164246;"JP";"yellow";467;"JP"
"US";2012;28,7128712871287;"US";"blue";464;"US"
"US";2008;37,5438596491228;"US";"blue";428;"US"
"US";2009;36,2862010221465;"US";"blue";426;"US"
"US";2007;36,8421052631579;"US";"blue";385;"US"
"US";2006;40,4094827586207;"US";"blue";375;"US"
"JP";2012;23,0816831683168;"JP";"yellow";373;"JP"
"KR";2019;5,66239316239316;"KR";"lightgreen";371;"KR"
"KR";2018;6,49398704902868;"KR";"lightgreen";351;"KR"
"CN";2016;10,3101920236337;"CN";"orange";349;"CN"
"KR";2020;5,97539543057997;"KR";"lightgreen";340;"KR"
"US";2010;29,6654929577465;"US";"blue";337;"US"
"US";2011;27,3251028806584;"US";"blue";332;"US"
"EU";2019;4,77716727716728;"DE";"green";313;"EU"
"US";2005;38,4519350811486;"US";"blue";308;"US"
"JP";2011;22,6337448559671;"JP";"yellow";275;"JP"
"JP";2010;23,0633802816901;"JP";"yellow";262;"JP"
"EU";2018;4,79185938945421;"DE";"green";259;"EU"
"CN";2015;8,54341736694678;"CN";"orange";244;"CN"
"EU";2020;4,20035149384886;"DE";"green";239;"EU"
"KR";2017;5,40603791247367;"KR";"lightgreen";231;"KR"
"US";2004;36,4649681528662;"US";"blue";229;"US"
"KR";2021;6,9390402075227;"KR";"lightgreen";214;"KR"
"KR";2016;5,96750369276219;"KR";"lightgreen";202;"KR"
"JP";2009;17,1209540034072;"JP";"yellow";201;"JP"
"EU";2017;4,70395506669787;"DE";"green";201;"EU"
"EU";2019;2,93040293040293;"UK";"green";192;"EU"
