"id";"x";"y";"label";"color";"count";"parent"
"US";2018;36,7084203201113;"US";"blue";2110;"US"
"US";2017;37,1591516663696;"US";"blue";2085;"US"
"US";2016;41,3911985398499;"US";"blue";2041;"US"
"US";2014;38,0510879848628;"US";"blue";2011;"US"
"US";2019;34,3223314606742;"US";"blue";1955;"US"
"US";2020;39,6171452351228;"US";"blue";1904;"US"
"US";2015;37,7335984095427;"US";"blue";1898;"US"
"CN";2019;31,4431179775281;"CN";"orange";1791;"CN"
"CN";2018;29,3145441892832;"CN";"orange";1685;"CN"
"CN";2017;28,9787916592408;"CN";"orange";1626;"CN"
"US";2013;37,2276187975847;"US";"blue";1418;"US"
"CN";2020;28,0898876404494;"CN";"orange";1350;"CN"
"CN";2014;22,0056764427625;"CN";"orange";1163;"CN"
"US";2007;47,581317764804;"US";"blue";1141;"US"
"CN";2015;22,4453280318091;"CN";"orange";1129;"CN"
"US";2012;35,8966177409062;"US";"blue";1125;"US"
"US";2008;43,9983613273249;"US";"blue";1074;"US"
"US";2009;40,6108130416839;"US";"blue";984;"US"
"CN";2016;19,874264854999;"CN";"orange";980;"CN"
"US";2011;36,3860369609856;"US";"blue";886;"US"
"US";2021;35,5555555555556;"US";"blue";880;"US"
"US";2006;45,7435344827586;"US";"blue";849;"US"
"US";2010;37,0682019486271;"US";"blue";837;"US"
"CN";2021;32,6464646464646;"CN";"orange";808;"CN"
"US";2005;50,3125;"US";"blue";805;"US"
"CN";2013;17,8262011026516;"CN";"orange";679;"CN"
"US";2004;46,4968152866242;"US";"blue";657;"US"
"CN";2012;16,6560306317805;"CN";"orange";522;"CN"
"JP";2014;9,51750236518448;"JP";"yellow";503;"JP"
"CN";2011;17,1663244353183;"CN";"orange";418;"CN"
"JP";2015;8,09145129224652;"JP";"yellow";407;"JP"
"JP";2013;9,92386453137306;"JP";"yellow";378;"JP"
"JP";2016;7,30075035489759;"JP";"yellow";360;"JP"
"CN";2010;15,7218777679362;"CN";"orange";355;"CN"
"JP";2019;6,14466292134831;"JP";"yellow";350;"JP"
"JP";2018;5,8107167710508;"JP";"yellow";334;"JP"
"JP";2012;10,5615826419911;"JP";"yellow";331;"JP"
"JP";2017;5,61397255391196;"JP";"yellow";315;"JP"
"CN";2009;11,5146512587701;"CN";"orange";279;"CN"
"KR";2014;4,93850520340587;"KR";"lightgreen";261;"KR"
"KR";2017;4,31295669221173;"KR";"lightgreen";242;"KR"
"EU";2018;4,19276270006959;"DE";"green";241;"EU"
"KR";2016;4,84688704116812;"KR";"lightgreen";239;"KR"
"EU";2019;4,05547752808989;"DE";"green";231;"EU"
"EU";2020;4,76487723678735;"DE";"green";229;"EU"
"KR";2019;3,84480337078652;"KR";"lightgreen";219;"KR"
"KR";2013;5,64452612234182;"KR";"lightgreen";215;"KR"
"KR";2015;4,27435387673956;"KR";"lightgreen";215;"KR"
"CN";2008;8,35723064317902;"CN";"orange";204;"CN"
"EU";2017;3,51096061308145;"DE";"green";197;"EU"
"CN";2007;8,17347789824854;"CN";"orange";196;"CN"
"KR";2018;3,39248434237996;"KR";"lightgreen";195;"KR"
"KR";2020;4,03662089055347;"KR";"lightgreen";194;"KR"
"EU";2015;3,83697813121272;"DE";"green";193;"EU"
"EU";2016;3,83289393632123;"DE";"green";189;"EU"
"JP";2011;7,67967145790554;"JP";"yellow";187;"JP"
"EU";2015;3,65805168986084;"UK";"green";184;"EU"
