"id";"x";"y";"label";"color";"count";"parent"
"JP";2013;8,55642023346303;"JP";"yellow";2199;"JP"
"JP";2014;7,87052557082728;"JP";"yellow";2113;"JP"
"JP";2012;7,98253694877238;"JP";"yellow";1993;"JP"
"JP";2015;7,83945345858241;"JP";"yellow";1836;"JP"
"JP";2012;6,37241158328994;"JP";"yellow";1591;"JP"
"JP";2013;5,83268482490272;"JP";"yellow";1499;"JP"
"JP";2014;5,49037136365329;"JP";"yellow";1474;"JP"
"JP";2011;6,61838848657072;"JP";"yellow";1444;"JP"
"JP";2013;5,33073929961089;"JP";"yellow";1370;"JP"
"JP";2014;5,04339404775208;"JP";"yellow";1354;"JP"
"US";2014;5,01732037099117;"US";"blue";1347;"US"
"JP";2015;5,68317677198975;"JP";"yellow";1331;"JP"
"US";2014;4,87577755428912;"US";"blue";1309;"US"
"JP";2016;5,91026162396638;"JP";"yellow";1308;"JP"
"JP";2012;5,0947250370489;"JP";"yellow";1272;"JP"
"JP";2011;5,66963058025484;"JP";"yellow";1237;"JP"
"JP";2016;5,53070353802359;"JP";"yellow";1224;"JP"
"US";2012;4,7262386349982;"US";"blue";1180;"US"
"JP";2017;5,1683909311028;"JP";"yellow";1174;"JP"
"US";2011;5,37171143092859;"US";"blue";1172;"US"
"JP";2011;5,28004400036667;"JP";"yellow";1152;"JP"
"JP";2018;4,83586456137332;"JP";"yellow";1124;"JP"
"US";2013;4,36186770428016;"US";"blue";1121;"US"
"US";2013;4,30739299610895;"US";"blue";1107;"US"
"US";2017;4,8250055029716;"US";"blue";1096;"US"
"US";2014;4,06749357470108;"US";"blue";1092;"US"
"US";2012;4,32570993711699;"US";"blue";1080;"US"
"US";2016;4,87099543626587;"US";"blue";1078;"US"
"US";2010;6,08455156064797;"US";"blue";1078;"US"
"JP";2017;4,73255558001321;"JP";"yellow";1075;"JP"
"JP";2015;4,52177625960717;"JP";"yellow";1059;"JP"
"JP";2019;4,66186032111106;"JP";"yellow";1054;"JP"
"US";2011;4,76670638921991;"US";"blue";1040;"US"
"US";2008;6,83512568450221;"US";"blue";1036;"US"
"JP";2016;4,67217929601012;"JP";"yellow";1034;"JP"
"US";2018;4,43574409499634;"US";"blue";1031;"US"
"US";2019;4,56013092131452;"US";"blue";1031;"US"
"US";2015;4,37233134073441;"US";"blue";1024;"US"
"US";2015;4,28266438941076;"US";"blue";1003;"US"
"JP";2018;4,31527771802263;"JP";"yellow";1003;"JP"
"US";2009;5,96487021161801;"US";"blue";995;"US"
"JP";2019;4,34782608695652;"JP";"yellow";983;"JP"
"EU";2012;3,91717066527817;"EU";"green";978;"EU"
"EU";2019;4,2549427219249;"EU";"green";962;"EU"
"US";2007;7,26359068067611;"US";"blue";954;"US"
"JP";2018;4,08725207589382;"JP";"yellow";950;"JP"
"JP";2010;5,3620816165265;"JP";"yellow";950;"JP"
"JP";2019;4,12225220045115;"JP";"yellow";932;"JP"
"JP";2017;4,08100374202069;"JP";"yellow";927;"JP"
"US";2009;5,55122594568671;"US";"blue";926;"US"
"JP";2020;4,41211543047937;"JP";"yellow";925;"JP"
"US";2013;3,59533073929961;"US";"blue";924;"US"
"EU";2012;3,68486402050707;"EU";"green";920;"EU"
"JP";2012;3,65282172467657;"JP";"yellow";912;"JP"
"JP";2008;5,97083855644257;"JP";"yellow";905;"JP"
"JP";2009;5,4193393681434;"JP";"yellow";904;"JP"
"EU";2013;3,47081712062257;"EU";"green";892;"EU"
"CN";2019;3,91437038347561;"CN";"orange";885;"CN"
"EU";2020;4,22132124970188;"EU";"green";885;"EU"
"US";2010;4,97826945871197;"US";"blue";882;"US"
