"id";"x";"y";"label";"color";"count";"parent"
"US";2020;32,2558537978298;"US";"blue";2824;"US"
"US";2019;30,7599649583881;"US";"blue";2809;"US"
"US";2018;31,7458343695598;"US";"blue";2553;"US"
"US";2017;31,98486232546;"US";"blue";2451;"US"
"US";2016;34,4832522187232;"US";"blue";2409;"US"
"CN";2019;26,2264564169952;"CN";"orange";2395;"CN"
"US";2014;36,1647772632924;"US";"blue";2265;"US"
"US";2015;34,1557813255926;"US";"blue";2118;"US"
"CN";2017;27,2608638914263;"CN";"orange";2089;"CN"
"CN";2020;23,5750999428898;"CN";"orange";2064;"CN"
"CN";2018;24,0487440935091;"CN";"orange";1934;"CN"
"US";2013;34,4746162927981;"US";"blue";1752;"US"
"US";2007;41,503683007366;"US";"blue";1634;"US"
"US";2008;40,5731523378582;"US";"blue";1614;"US"
"CN";2016;20,5124534783853;"CN";"orange";1433;"CN"
"US";2021;31,8160597572362;"US";"blue";1363;"US"
"US";2009;34,1463414634146;"US";"blue";1344;"US"
"US";2012;31,4744801512287;"US";"blue";1332;"US"
"US";2006;38,8807500732493;"US";"blue";1327;"US"
"CN";2015;19,7548782454443;"CN";"orange";1225;"CN"
"CN";2014;18,9206450582788;"CN";"orange";1185;"CN"
"US";2005;39,033850493653;"US";"blue";1107;"US"
"US";2011;30,8400781468044;"US";"blue";1105;"US"
"CN";2021;25,3034547152194;"CN";"orange";1084;"CN"
"US";2010;31,4513745196571;"US";"blue";1064;"US"
"US";2004;39,874164372788;"US";"blue";1014;"US"
"CN";2013;16,2337662337662;"CN";"orange";825;"CN"
"JP";2019;7,35873850197109;"JP";"yellow";672;"JP"
"CN";2012;15,406427221172;"CN";"orange";652;"CN"
"JP";2020;7,31010850942319;"JP";"yellow";640;"JP"
"CN";2011;16,9690203739883;"CN";"orange";608;"CN"
"JP";2018;7,4732653568764;"JP";"yellow";601;"JP"
"JP";2015;9,09530720851476;"JP";"yellow";564;"JP"
"JP";2016;8,03034640709991;"JP";"yellow";561;"JP"
"JP";2014;8,60609931342807;"JP";"yellow";539;"JP"
"CN";2010;15,3118533845699;"CN";"orange";518;"CN"
"EU";2020;5,84808680753855;"DE";"green";512;"EU"
"JP";2017;6,56400887380921;"JP";"yellow";503;"JP"
"JP";2013;9,74025974025974;"JP";"yellow";495;"JP"
"JP";2012;11,6020793950851;"JP";"yellow";491;"JP"
"EU";2019;5,1467367498905;"UK";"green";470;"EU"
"KR";2019;5,10293473499781;"KR";"lightgreen";466;"KR"
"KR";2018;5,75727430987317;"KR";"lightgreen";463;"KR"
"KR";2020;4,99143346659052;"KR";"lightgreen";437;"KR"
"JP";2006;12,6867858189276;"JP";"yellow";433;"JP"
"JP";2008;10,7340372046254;"JP";"yellow";427;"JP"
"CN";2009;10,6961382113821;"CN";"orange";421;"CN"
"KR";2017;5,32428552786115;"KR";"lightgreen";408;"KR"
"JP";2009;10,2388211382114;"JP";"yellow";403;"JP"
"EU";2018;4,99875652822681;"DE";"green";402;"EU"
"EU";2019;4,35830048182216;"DE";"green";398;"EU"
"JP";2010;11,1735146319834;"JP";"yellow";378;"JP"
"KR";2016;5,35356427139994;"KR";"lightgreen";374;"KR"
"KR";2015;5,90227382680213;"KR";"lightgreen";366;"KR"
"EU";2018;4,52623725441433;"UK";"green";364;"EU"
"JP";2005;12,7644569816643;"JP";"yellow";362;"JP"
"JP";2011;9,76835054423667;"JP";"yellow";350;"JP"
"JP";2004;13,6453008257963;"JP";"yellow";347;"JP"
"JP";2007;8,73761747523495;"JP";"yellow";344;"JP"
"KR";2014;5,4925754430784;"KR";"lightgreen";344;"KR"
"EU";2017;4,47605376484406;"DE";"green";343;"EU"
"EU";2020;3,7806967447173;"UK";"green";331;"EU"
"EU";2016;4,68079015173204;"DE";"green";327;"EU"
"EU";2017;3,9279655487407;"UK";"green";301;"EU"
"CN";2008;7,44092508798391;"CN";"orange";296;"CN"
"KR";2013;5,70641479732389;"KR";"lightgreen";290;"KR"
"JP";2021;6,72268907563025;"JP";"yellow";288;"JP"
"CN";2007;7,23901447802896;"CN";"orange";285;"CN"
"EU";2016;3,93644431720584;"UK";"green";275;"EU"
"EU";2016;3,83624391640424;"FR";"green";268;"EU"
"KR";2021;6,18580765639589;"KR";"lightgreen";265;"KR"
"EU";2015;4,22512497984196;"DE";"green";262;"EU"
"EU";2014;4,08749800415137;"DE";"green";256;"EU"
"EU";2015;4,06386066763425;"UK";"green";252;"EU"
"EU";2007;6,3500127000254;"FR";"green";250;"EU"
"EU";2015;3,99935494275117;"FR";"green";248;"EU"
"EU";2017;3,22328069946496;"FR";"green";247;"EU"
"EU";2014;3,9278301133642;"FR";"green";246;"EU"
"EU";2019;2,66097240473062;"FR";"green";243;"EU"
"EU";2020;2,68418046830383;"FR";"green";235;"EU"
"EU";2018;2,89728923153444;"FR";"green";233;"EU"
"EU";2009;5,76727642276423;"DE";"green";227;"EU"
"IN";2020;2,58138206739006;"IN";"lightblue";226;"IN"
"IN";2019;2,45291283399036;"IN";"lightblue";224;"IN"
"EU";2013;4,25029515938607;"FR";"green";216;"EU"
"EU";2009;5,38617886178862;"FR";"green";212;"EU"
"EU";2011;5,91682947250907;"DE";"green";212;"EU"
"EU";2012;4,86767485822306;"FR";"green";206;"EU"
"EU";2012;4,79678638941399;"DE";"green";203;"EU"
"EU";2014;3,20932460482197;"UK";"green";201;"EU"
"KR";2012;4,72589792060491;"KR";"lightgreen";200;"KR"
"EU";2021;4,66853408029879;"DE";"green";200;"EU"
"EU";2021;4,52847805788982;"UK";"green";194;"EU"
"EU";2008;4,85168426344897;"FR";"green";193;"EU"
"EU";2013;3,79771743408107;"DE";"green";193;"EU"
"EU";2008;4,82654600301659;"DE";"green";192;"EU"
"KR";2006;5,53765016114855;"KR";"lightgreen";189;"KR"
"EU";2013;3,71900826446281;"UK";"green";189;"EU"
"EU";2011;5,24699972090427;"FR";"green";188;"EU"
"EU";2007;4,749809499619;"DE";"green";187;"EU"
"EU";2006;5,4790506885438;"FR";"green";187;"EU"
"EU";2008;4,65057817998995;"UK";"green";185;"EU"
"KR";2009;4,70020325203252;"KR";"lightgreen";185;"KR"
"EU";2010;5,46851906591782;"DE";"green";185;"EU"
"EU";2019;2,02584318878668;"SE";"green";185;"EU"
