"id";"x";"y";"label";"color";"count";"parent"
"US";2018;32,9341317365269;"US";"blue";660;"US"
"US";2019;32,9819277108434;"US";"blue";657;"US"
"US";2020;32,1899736147757;"US";"blue";610;"US"
"US";2006;46,6666666666667;"US";"blue";609;"US"
"US";2005;47,3725490196078;"US";"blue";604;"US"
"US";2017;31,3684210526316;"US";"blue";596;"US"
"US";2008;41,0416666666667;"US";"blue";591;"US"
"US";2007;43,7784522003035;"US";"blue";577;"US"
"US";2014;30,8059701492537;"US";"blue";516;"US"
"US";2013;30,8523409363745;"US";"blue";514;"US"
"US";2012;28,2167042889391;"US";"blue";500;"US"
"US";2004;42,8070175438597;"US";"blue";488;"US"
"US";2009;34,3272727272727;"US";"blue";472;"US"
"US";2010;34,2455621301775;"US";"blue";463;"US"
"US";2011;29,1853752405388;"US";"blue";455;"US"
"US";2015;28,7662337662338;"US";"blue";443;"US"
"US";2016;26,6138855054811;"US";"blue";437;"US"
"CN";2020;22,4802110817942;"CN";"orange";426;"CN"
"JP";2012;21,7268623024831;"JP";"yellow";385;"JP"
"CN";2018;19,2115768463074;"CN";"orange";385;"CN"
"CN";2017;19,5263157894737;"CN";"orange";371;"CN"
"JP";2011;23,5407312379731;"JP";"yellow";367;"JP"
"JP";2013;21,3685474189676;"JP";"yellow";356;"JP"
"CN";2019;17,8212851405622;"CN";"orange";355;"CN"
"JP";2009;24,2909090909091;"JP";"yellow";334;"JP"
"CN";2016;20,3410475030451;"CN";"orange";334;"CN"
"JP";2019;16,6164658634538;"JP";"yellow";331;"JP"
"JP";2008;22,0138888888889;"JP";"yellow";317;"JP"
"JP";2010;22,0414201183432;"JP";"yellow";298;"JP"
"JP";2018;14,7205588822355;"JP";"yellow";295;"JP"
"JP";2017;15,2631578947368;"JP";"yellow";290;"JP"
"JP";2014;17,2537313432836;"JP";"yellow";289;"JP"
"JP";2016;17,1132764920828;"JP";"yellow";281;"JP"
"JP";2020;14,7757255936675;"JP";"yellow";280;"JP"
"CN";2015;17,8571428571429;"CN";"orange";275;"CN"
"US";2021;27,9705573080967;"US";"blue";266;"US"
"JP";2015;16,1688311688312;"JP";"yellow";249;"JP"
"JP";2006;18,6973180076628;"JP";"yellow";244;"JP"
"JP";2007;17,8300455235205;"JP";"yellow";235;"JP"
