"id";"x";"y";"label";"color";"count";"parent"
"US";2020;36,1683756071236;"US";"blue";3351;"US"
"US";2019;36,0977371208474;"US";"blue";2999;"US"
"US";2018;41,3064547392906;"US";"blue";2131;"US"
"CN";2020;22,266594711279;"CN";"orange";2063;"CN"
"US";2021;34,0097266476606;"US";"blue";2028;"US"
"CN";2019;19,8122291766972;"CN";"orange";1646;"CN"
"CN";2021;27,4693946000335;"CN";"orange";1638;"CN"
"US";2017;39,8342541436464;"US";"blue";1442;"US"
"US";2016;42,5497360941941;"US";"blue";1048;"US"
"JP";2019;12,4699085219066;"JP";"yellow";1036;"JP"
"US";2015;41,520979020979;"US";"blue";950;"US"
"US";2014;42,9937828790053;"US";"blue";899;"US"
"JP";2020;9,03399892066919;"JP";"yellow";837;"JP"
"CN";2018;16,0690056212444;"CN";"orange";829;"CN"
"KR";2020;7,31786292498651;"KR";"lightgreen";678;"KR"
"JP";2018;13,0063965884861;"JP";"yellow";671;"JP"
"CN";2017;16,353591160221;"CN";"orange";592;"CN"
"US";2013;38,8037928519329;"US";"blue";532;"US"
"KR";2019;5,99422243620607;"KR";"lightgreen";498;"KR"
"KR";2021;7,86516853932584;"KR";"lightgreen";469;"KR"
"JP";2017;11,8232044198895;"JP";"yellow";428;"JP"
"US";2012;39,6764985727878;"US";"blue";417;"US"
"EU";2020;4,32811656772801;"DE";"green";401;"EU"
"US";2007;54,2492917847025;"US";"blue";383;"US"
"US";2008;48,6451612903226;"US";"blue";377;"US"
"JP";2021;6,20493040415898;"JP";"yellow";370;"JP"
"US";2011;39,2045454545455;"US";"blue";345;"US"
"JP";2014;16,0210425633668;"JP";"yellow";335;"JP"
"US";2010;42,8571428571429;"US";"blue";327;"US"
"JP";2016;13,0328867235079;"JP";"yellow";321;"JP"
"US";2006;52,2094926350246;"US";"blue";319;"US"
"US";2009;44,6958981612447;"US";"blue";316;"US"
"EU";2019;3,75541646605681;"DE";"green";312;"EU"
"JP";2015;13,3741258741259;"JP";"yellow";306;"JP"
"EU";2019;3,51468464130958;"UK";"green";292;"EU"
"US";2005;50,6445672191529;"US";"blue";275;"US"
"CN";2016;10,8810393828664;"CN";"orange";268;"CN"
"CN";2015;11,4073426573427;"CN";"orange";261;"CN"
"EU";2021;4,29314103639108;"DE";"green";256;"EU"
"EU";2020;2,70912034538586;"UK";"green";251;"EU"
"CA";2020;2,60118726389638;"CA";"lightgrey";241;"CA"
"KR";2018;4,57452994766428;"KR";"lightgreen";236;"KR"
"US";2004;50,1170960187354;"US";"blue";214;"US"
"JP";2013;15,2443471918308;"JP";"yellow";209;"JP"
"EU";2018;3,79918588873813;"DE";"green";196;"EU"
"CA";2019;2,27491574386134;"CA";"lightgrey";189;"CA"
"IN";2020;1,95358877495953;"IN";"lightblue";181;"IN"
"CN";2014;8,60832137733142;"CN";"orange";180;"CN"
"EU";2018;3,3921302578019;"UK";"green";175;"EU"
"JP";2012;16,5556612749762;"JP";"yellow";174;"JP"
"EU";2021;2,86768405165185;"UK";"green";171;"EU"
"EU";2019;1,92585459797785;"NL";"green";160;"EU"
"EU";2017;4,11602209944751;"UK";"green";149;"EU"
"EU";2020;1,57582298974636;"FR";"green";146;"EU"
"EU";2019;1,70919595570534;"FR";"green";142;"EU"
"JP";2011;15,2272727272727;"JP";"yellow";134;"JP"
"IL";2020;1,42471667566109;"IL";"grey";132;"IL"
"IL";2019;1,49253731343284;"IL";"grey";124;"IL"
"IN";2019;1,48050072219547;"IN";"lightblue";123;"IN"
"EU";2017;3,1767955801105;"DE";"green";115;"EU"
"KR";2017;3,06629834254144;"KR";"lightgreen";111;"KR"
"CA";2021;1,86147912124769;"CA";"lightgrey";111;"CA"
"EU";2020;1,19805720453319;"NL";"green";111;"EU"
"EU";2015;4,72027972027972;"DE";"green";108;"EU"
"CN";2013;7,87746170678337;"CN";"orange";108;"CN"
"IN";2021;1,79439879255408;"IN";"lightblue";107;"IN"
"IL";2017;2,92817679558011;"IL";"grey";106;"IL"
"EU";2016;3,97888753552578;"UK";"green";98;"EU"
"CA";2018;1,88020934289591;"CA";"lightgrey";97;"CA"
"EU";2021;1,60992788864665;"FR";"green";96;"EU"
"JP";2010;12,4508519003932;"JP";"yellow";95;"JP"
"IL";2018;1,82205853847645;"IL";"grey";94;"IL"
"KR";2016;3,65408038976857;"KR";"lightgreen";90;"KR"
"CA";2017;2,43093922651934;"CA";"lightgrey";88;"CA"
"EU";2020;0,928224500809498;"CH";"green";86;"EU"
"EU";2014;4,11286465805835;"UK";"green";86;"EU"
"EU";2019;1,0351468464131;"CH";"green";86;"EU"
"KR";2015;3,71503496503496;"KR";"lightgreen";85;"KR"
"AU";2020;0,906637884511603;"AU";"lightblue";84;"AU"
"JP";2008;10,7096774193548;"JP";"yellow";83;"JP"
"EU";2020;0,885051268213707;"SE";"green";82;"EU"
"EU";2016;3,28867235079172;"DE";"green";81;"EU"
"EU";2018;1,57007171932545;"NL";"green";81;"EU"
"EU";2017;2,20994475138122;"FR";"green";80;"EU"
"EU";2015;3,4965034965035;"UK";"green";80;"EU"
"EU";2014;3,77809660449546;"DE";"green";79;"EU"
"AU";2019;0,938854116514203;"AU";"lightblue";78;"AU"
"JP";2009;11,032531824611;"JP";"yellow";78;"JP"
"JP";2007;10,9065155807365;"JP";"yellow";77;"JP"
"IN";2018;1,49253731343284;"IN";"lightblue";77;"IN"
"SG";2020;0,820291419320022;"SG";"lightblue";76;"SG"
"EU";2021;1,2745262451786;"NL";"green";76;"EU"
"JP";2006;11,620294599018;"JP";"yellow";71;"JP"
"EU";2014;3,39550454328073;"FR";"green";71;"EU"
"IL";2021;1,17390575213819;"IL";"grey";70;"IL"
"CN";2012;6,5651760228354;"CN";"orange";69;"CN"
"EU";2017;1,9060773480663;"NL";"green";69;"EU"
"EU";2015;2,97202797202797;"FR";"green";68;"EU"
"EU";2016;2,76086073893626;"FR";"green";68;"EU"
"EU";2018;1,25993409575499;"FR";"green";65;"EU"
"EU";2021;1,07328525909777;"SE";"green";64;"EU"
"EU";2018;1,24055049428184;"CH";"green";64;"EU"
"IL";2016;2,59845716605765;"IL";"grey";64;"IL"
"SG";2019;0,734232065479056;"SG";"lightblue";61;"SG"
