"id","parent","value","color","share"
"Flitsch Frederick A (US)","Green transports",1,"pink",0.01
"Flitsch Robert (US)","Additive manufacturing",2,"olive",0.02
"Flitsch Frederick A (US)","Additive manufacturing",1,"olive",0.01
"Flitsch Robert (US)","Autonomous vehicles",2,"cyan",0.02
"Flitsch Frederick A (US)","Autonomous vehicles",1,"cyan",0.01
"Murata Manufacturing Co Ltd (JP)","Autonomous vehicles",1,"cyan",0.01
"Astec Industries Inc (US)","Air & Water pollution reduction",1,"grey",0.01
"Astec Industries Inc (US)","Efficient power & combustion",1,"beige",0.01
"Digital Vehicle Scan Gmbh & Co Kg (DE)","Augmented reality",1,"navyblue",0.01
"The Boeing Company (US)","Recycling technologies",2,"darkgreen",0.02
"Washington State University (US)","Recycling technologies",3,"darkgreen",0.03
"Intelligent Engineering (Bahamas) Limited (BS)","Advanced Sustainable Materials",1,"orange",0.01
"Clark Equipment Company (US)","Waste management",1,"blue",0.01
"Nickel Janice H (US)","Autonomous vehicles",1,"cyan",0.01
"Kyosan Electric Mfg Co Ltd (JP)","Green transports",2,"pink",0.02
"Nv Bekaert Sa (BE)","Advanced Sustainable Materials",1,"orange",0.01
"Dow Global Technologies Llc (US)","Biofuels",1,"brown",0.01
"Mitsubishi Materials Corporation (JP)","Biofuels",1,"brown",0.01
"Mitsubishi Materials Corporation (JP)","Recycling technologies",1,"darkgreen",0.01
"Joint Stock Company 'Science And Innovations' (RU)","Nuclear energy",1,"white",0.01
"Joint Stock Company 'Rosenergoatom' (RU)","Nuclear energy",1,"white",0.01
"Joint Stock Company 'Afrikantov Okb Mechanical Engineering' (RU)","Nuclear energy",1,"white",0.01
"Trisha Anstalt Vaduz Fl (CH)","Air & Water pollution reduction",1,"grey",0.01
"Eurovia Sa (FR)","Solar energy",1,"green",0.01
"Eurovia Sa (FR)","Geothermal energy",1,"peach",0.01
"Eurovia Sa (FR)","Biofuels",1,"brown",0.01
"Eurovia Sa (FR)","Green buildings",1,"darkorange",0.01
"Korea Federation Of Ascon Industry Cooperatives (KR)","Recycling technologies",1,"darkgreen",0.01
"Sam Hyun Pf Co Ltd (KR)","Recycling technologies",1,"darkgreen",0.01
"Sun Xiuying (CN)","Biofuels",1,"brown",0.01
"Advanced Drainage Systems Inc (US)","Air & Water pollution reduction",7,"grey",0.08
"Nippon Carbide Industries Co Inc (JP)","Advanced Sustainable Materials",1,"orange",0.01
"Fleet (Line Markers) Limited (UK)","Autonomous vehicles",1,"cyan",0.01
"Perez Vera Aquilino (ES)","Waste management",1,"blue",0.01
"Chang Woo Co Ltd (KR)","Geothermal energy",1,"peach",0.01
"Nec Corporation (JP)","Autonomous vehicles",5,"cyan",0.06
"Hansoo Natech Co Ltd (KR)","Biofuels",1,"brown",0.01
"Rijksuniversiteit Groningen (NL)","Waste management",1,"blue",0.01
"Rijksuniversiteit Groningen (NL)","Recycling technologies",1,"darkgreen",0.01
"Migua Fugensysteme Gmbh (DE)","Air & Water pollution reduction",1,"grey",0.01
"Mkb Company Llc (US)","Air & Water pollution reduction",1,"grey",0.01
"Huesker Inc (US)","Air & Water pollution reduction",1,"grey",0.01
"Mkb Company Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Huesker Inc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Advanced Polymer Technology Corp (US)","Advanced Sustainable Materials",2,"orange",0.02
"Boyle Norman (AU)","Waste management",1,"blue",0.01
"Discovery Robotics (US)","Augmented reality",1,"navyblue",0.01
"Discovery Robotics (US)","Autonomous robots",1,"teal",0.01
"Discovery Robotics (US)","Autonomous vehicles",1,"cyan",0.01
"Cdm Nv (BE)","Advanced Sustainable Materials",1,"orange",0.01
"Shenzhen Innova- Wise Engineering Technology Consulting Co Ltd (CN)","Advanced Sustainable Materials",1,"orange",0.01
"Shenzhen Municipal Design&Research Institute Co Ltd (CN)","Advanced Sustainable Materials",1,"orange",0.01
"Zhongtang Sky Railway Group Company Co Ltd (CN)","Green transports",1,"pink",0.01
"Amg Metals Inc (CA)","Solar energy",1,"green",0.01
"Stinson Equipment Limited O/A Stinson Owl-Lite (CA)","Solar energy",1,"green",0.01
"Powell (Richmond Hill) Contracting Limited (CA)","Solar energy",1,"green",0.01
"Pan Xuede (CN)","Autonomous vehicles",1,"cyan",0.01
"Rvt Group Limited (UK)","Advanced Sustainable Materials",1,"orange",0.01
"Bilberry Sas (FR)","Augmented reality",1,"navyblue",0.01
"Printstones Gmbh (AT)","Additive manufacturing",1,"olive",0.01
"Alm Holding Company (US)","Recycling technologies",2,"darkgreen",0.02
"Ergon Asphalt & Emulsions Inc (US)","Recycling technologies",2,"darkgreen",0.02
"Kim Do Hyeon (KR)","Solar energy",1,"green",0.01
"Madangworld Co Ltd (KR)","Solar energy",1,"green",0.01
"Singapore Technologies Dynamics Pte Ltd (SG)","Autonomous vehicles",1,"cyan",0.01
"Usgreentech Llc (US)","Waste management",1,"blue",0.01
"Usgreentech Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Commissariat √† L'energie Atomique Et Aux Energies Alternatives (FR)","Solar energy",1,"green",0.01
"Colas (FR)","Solar energy",4,"green",0.05
"Commissariat √† L'„âNergie Atomique Et Aux √âNergies Alternatives (FR)","Solar energy",1,"green",0.01
"Adwen Gmbh (DE)","Wind energy",2,"violet",0.02
"Adwen Gmbh (DE)","Green buildings",1,"darkorange",0.01
"My's Tech Co Ltd (KR)","Air & Water pollution reduction",2,"grey",0.02
"Lid Water Co  Ltd (KR)","Air & Water pollution reduction",1,"grey",0.01
"Lg Electronics Inc (KR)","Blockchain",1,"purple",0.01
"Runway Safe Ipr Ab (SE)","Advanced Sustainable Materials",2,"orange",0.02
"Chen Jui-Wen (TW)","Air & Water pollution reduction",2,"grey",0.02
"Chen Jui-Wen (TW)","Water related adaptation technologies",2,"indigo",0.02
"Lee Okno (KR)","Air & Water pollution reduction",1,"grey",0.01
"Lee Okno (KR)","Water related adaptation technologies",1,"indigo",0.01
"3m Innovative Properties Company (US)","Artificial intelligence",2,"black",0.02
"3m Innovative Properties Company (US)","Autonomous vehicles",5,"cyan",0.06
"Byd Company Limited (CN)","Green transports",5,"pink",0.06
"Grass Concrete Limited (UK)","Air & Water pollution reduction",1,"grey",0.01
"Infrastructure Management Services International Pte Ltd (SG)","Air & Water pollution reduction",1,"grey",0.01
"Maimets Lembit (CA)","Air & Water pollution reduction",2,"grey",0.02
"Maimets Lembit (CA)","Water related adaptation technologies",2,"indigo",0.02
"Fujifilm Corporation (JP)","Autonomous robots",1,"teal",0.01
"Fujifilm Corporation (JP)","Autonomous vehicles",2,"cyan",0.02
"Volvo Construction Equipment Ab (SE)","Batteries",3,"red",0.03
"Zona Engineering&Design Sas Di Zona Mauro&C (IT)","Autonomous robots",1,"teal",0.01
"Trimble Inc (US)","Augmented reality",2,"navyblue",0.02
"Trimble Inc (US)","Autonomous vehicles",2,"cyan",0.02
"Delgado Capital Limited (UK)","Air & Water pollution reduction",1,"grey",0.01
"Combitile Pty Ltd (AU)","Advanced Sustainable Materials",1,"orange",0.01
"Zhang Hengchun (CN)","Batteries",1,"red",0.01
"Zhang Hengchun (CN)","Green transports",1,"pink",0.01
"Plasser & Theurer Export Von Bahnbaumaschinen Gmbh (AT)","Batteries",2,"red",0.02
"Plasser & Theurer Export Von Bahnbaumaschinen Gmbh (AT)","Green transports",3,"pink",0.03
"Li Wu (CN)","Solar energy",1,"green",0.01
"Zhang Hongchao (CN)","Solar energy",1,"green",0.01
"Snolar Technologies Ltd (CA)","Solar energy",1,"green",0.01
"Suppes Galen J (US)","Green transports",1,"pink",0.01
"Sch„§Fer Elektrotechnik U Sondermaschinen Gmbh (DE)","Biofuels",1,"brown",0.01
"Carbon-Werke Weissgerber Gmbh&Co Kg (DE)","Biofuels",1,"brown",0.01
"Sch„§Fer Elektrotechnik U Sondermaschinen Gmbh (DE)","Recycling technologies",1,"darkgreen",0.01
"Carbon-Werke Weissgerber Gmbh&Co Kg (DE)","Recycling technologies",1,"darkgreen",0.01
"Lomax Group Pty Ltd (AU)","Biotechnology",1,"lightorange",0.01
"Honda Motor Co Ltd (JP)","Autonomous vehicles",4,"cyan",0.05
"Left Hand Robotics Inc (US)","Autonomous vehicles",1,"cyan",0.01
"Robel Bahnbaumaschinen Gmbh (DE)","Green transports",1,"pink",0.01
"Guarniflon Spa (IT)","Advanced Sustainable Materials",1,"orange",0.01
"Grupo Asfalto Procesados Sa De Cv (ME)","Biofuels",1,"brown",0.01
"Grupo Asfalto Procesados Sa De Cv (ME)","Recycling technologies",1,"darkgreen",0.01
"Regal Beloit America Inc (US)","Green transports",1,"pink",0.01
"Carbicrete Inc (CA)","Recycling technologies",1,"darkgreen",0.01
"Nec Corporation (JP)","Waste management",1,"blue",0.01
"Nec Corporation (JP)","Biofuels",1,"brown",0.01
"Beijing Apollo Ding Rong Solar Technology Co Ltd (CN)","Solar energy",11,"green",0.13
"Beijing Apollo Ding Rong Solar Technology Co Ltd (CN)","Green buildings",5,"darkorange",0.06
"Grow Solutions Tech Llc (US)","Batteries",1,"red",0.01
"Grow Solutions Tech Llc (US)","Green transports",1,"pink",0.01
"Grow Solutions Tech Llc (US)","Cloud computing",1,"maroon",0.01
"Grow Solutions Tech Llc (US)","Internet of things",1,"turquoise",0.01
"Nira Dynamics Ab (SE)","Autonomous vehicles",1,"cyan",0.01
"Korea Aerospace Research Institute (KR)","Batteries",1,"red",0.01
"Korea Aerospace Research Institute (KR)","Green transports",1,"pink",0.01
"Korea Aerospace Research Institute (KR)","Autonomous vehicles",1,"cyan",0.01
"Rwe Renewables Gmbh (DE)","Wind energy",13,"violet",0.15
"Advanced Construction Robotics Inc (US)","Autonomous robots",1,"teal",0.01
"Advanced Construction Robotics Inc (US)","Autonomous vehicles",1,"cyan",0.01
"Husqvarna Ab (SE)","Batteries",2,"red",0.02
"Bayer Aktiengesellschaft (DE)","Augmented reality",5,"navyblue",0.06
"Xu Michael Jun (FR)","Water related adaptation technologies",1,"indigo",0.01
"O'grands Innovation Inc (CN)","Water related adaptation technologies",4,"indigo",0.05
"Du Yuchuan (CN)","Water related adaptation technologies",1,"indigo",0.01
"Honda Motor Co Ltd (JP)","Batteries",7,"red",0.08
"Honda Motor Co Ltd (JP)","Green transports",5,"pink",0.06
"Universidad Aut„≥Noma De Chiriqu„≠ (PA)","Air & Water pollution reduction",1,"grey",0.01
"Korea Institute Of Civil Engineering And Building Technology (KR)","Biofuels",1,"brown",0.01
"Posco Engineering & Construction Co Ltd (KR)","Biofuels",2,"brown",0.02
"Korea Institute Of Civil Engineering And Building Technology (KR)","Recycling technologies",1,"darkgreen",0.01
"Posco Engineering & Construction Co Ltd (KR)","Recycling technologies",3,"darkgreen",0.03
"Roadtec Inc (US)","Green buildings",1,"darkorange",0.01
"Dish Technologies Llc (US)","Autonomous vehicles",1,"cyan",0.01
"Eurovia (FR)","Geothermal energy",1,"peach",0.01
"Eurovia (FR)","Green buildings",1,"darkorange",0.01
"Sem Srl (IT)","Batteries",1,"red",0.01
"Sem Srl (IT)","Green transports",1,"pink",0.01
"Dow Global Technologies Llc (US)","Advanced Sustainable Materials",7,"orange",0.08
"Eco Chemical Inc (US)","Waste management",1,"blue",0.01
"Volvo Construction Equipment Ab (SE)","Additive manufacturing",1,"olive",0.01
"Swozi Ag (CH)","Autonomous vehicles",1,"cyan",0.01
"Ipr-Intelligente Peripherien F„ºR Roboter Gmbh (DE)","Autonomous robots",2,"teal",0.02
"Vessel Co Ltd (KR)","Autonomous vehicles",1,"cyan",0.01
"3m Innovative Properties Company (US)","Nanotechnology",1,"darkred",0.01
"Lindau Valentin (DE)","Autonomous vehicles",1,"cyan",0.01
"Schneider Jonas (DE)","Autonomous vehicles",1,"cyan",0.01
"Sterling Site Access Solutions Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Takemoto Hiroshi (JP)","Air & Water pollution reduction",1,"grey",0.01
"Cho Soonsung (JP)","Air & Water pollution reduction",1,"grey",0.01
"Cho Jaesung (JP)","Air & Water pollution reduction",1,"grey",0.01
"Takemoto Hiroshi (JP)","Waste management",1,"blue",0.01
"Cho Soonsung (JP)","Waste management",1,"blue",0.01
"Cho Jaesung (JP)","Waste management",1,"blue",0.01
"Wang Meilan (CN)","Air & Water pollution reduction",1,"grey",0.01
"Aalto Haitek Oy (FI)","Advanced Sustainable Materials",1,"orange",0.01
"Land Co Ltd (JP)","Air & Water pollution reduction",1,"grey",0.01
"Land Co Ltd (JP)","Waste management",1,"blue",0.01
"Intelligent Play Ltd (UK)","Artificial intelligence",1,"black",0.01
"Intelligent Play Ltd (UK)","Augmented reality",1,"navyblue",0.01
"Lb Foster Rail Technologies Corp (CA)","Green transports",2,"pink",0.02
"Innovat„çV T„âRburkolatfejleszt„ñ Kft (HU)","Solar energy",1,"green",0.01
"Innovat„çV T„âRburkolatfejleszt„ñ Kft (HU)","Smart grids",1,"lightgreen",0.01
"Safeusdrone Co Ltd (KR)","Batteries",1,"red",0.01
"Hamm Ag (DE)","Augmented reality",1,"navyblue",0.01
"Zf Friedrichshafen Ag (DE)","Artificial intelligence",1,"black",0.01
"Driskell Holdings Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Watershed Holdings Llc (US)","Solar energy",2,"green",0.02
"Watershed Holdings Llc (US)","Smart grids",1,"lightgreen",0.01
"Aco Severin Ahlmann Gmbh & Co Kommanditgesellschaft (DE)","Air & Water pollution reduction",2,"grey",0.02
"Meyer Products Llc (US)","Internet of things",1,"turquoise",0.01
"Honda Motor Co Ltd (JP)","Air & Water pollution reduction",3,"grey",0.03
"Nec Corporation (JP)","Artificial intelligence",5,"black",0.06
"Gov Co Ltd (JP)","Internet of things",1,"turquoise",0.01
"Acme United Corporation (US)","Waste management",1,"blue",0.01
"Pioneer Corporation (JP)","Artificial intelligence",1,"black",0.01
"Pioneer Corporation (JP)","Augmented reality",1,"navyblue",0.01
"Pioneer Corporation (JP)","Autonomous vehicles",1,"cyan",0.01
"Boe Technology Group Co Ltd (CN)","Augmented reality",1,"navyblue",0.01
"Fang Xianfeng (CN)","Solar energy",1,"green",0.01
"Fang Xianfeng (CN)","Batteries",1,"red",0.01
"Fang Xianfeng (CN)","Green buildings",1,"darkorange",0.01
"Kim Tae Hyun (KR)","Recycling technologies",1,"darkgreen",0.01
"Limntech Llc (US)","Autonomous vehicles",1,"cyan",0.01
"Cortex Composites Inc (US)","Recycling technologies",1,"darkgreen",0.01
"Cortex Composites Inc (US)","Advanced Sustainable Materials",3,"orange",0.03
"Nederlandse Organisatie Voor Toegepast- Natuurwetenschappelijk Onderzoek Tno (NL)","Solar energy",4,"green",0.05
"Shenzhen Launch Tech Co Ltd (CN)","Air & Water pollution reduction",1,"grey",0.01
"Joshi Ashish Kashinath (IN)","Green buildings",1,"darkorange",0.01
"Melos Gmbh (DE)","Autonomous vehicles",1,"cyan",0.01
"Profluid Ip Bv (NL)","Recycling technologies",1,"darkgreen",0.01
"Mataei Behrouz (IR)","Augmented reality",1,"navyblue",0.01
"Nanjing Chervon Industry Co Ltd (CN)","Batteries",1,"red",0.01
"Nanjing Chervon Industry Co Ltd (CN)","Green transports",1,"pink",0.01
"Prinoth Spa (IT)","Air & Water pollution reduction",1,"grey",0.01
"Prinoth Spa (IT)","Green transports",1,"pink",0.01
"Moba Mobile Automation Ag (DE)","Autonomous vehicles",1,"cyan",0.01
"Solar Earth Technologies Ltd (CA)","Solar energy",1,"green",0.01
"Solar Earth Technologies Ltd (CA)","Advanced Sustainable Materials",1,"orange",0.01
"Engmaster Limited (UK)","Air & Water pollution reduction",1,"grey",0.01
"Cocreation Grass Co Ltd (CN)","Advanced Sustainable Materials",1,"orange",0.01
"Xinjiang Xinlu Technology Co Ltd (CN)","Biofuels",1,"brown",0.01
"Rybac Serge (FR)","Green transports",1,"pink",0.01
"Magnier Alain (FR)","Green transports",1,"pink",0.01
"Nvent Services Gmbh (CH)","Green buildings",4,"darkorange",0.05
"Mission V Sports Llc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Ohgi Technological Creation Co Ltd (JP)","Advanced Sustainable Materials",1,"orange",0.01
"Reed Edmund Michael (UK)","Waste management",1,"blue",0.01
"Woolley Glyn (UK)","Waste management",1,"blue",0.01
"Reed Edmund Michael (UK)","Recycling technologies",1,"darkgreen",0.01
"Woolley Glyn (UK)","Recycling technologies",1,"darkgreen",0.01
"Synthetic Turf Resources Corp (US)","Advanced Sustainable Materials",1,"orange",0.01
"Abt Inc (US)","Air & Water pollution reduction",2,"grey",0.02
"Multiquip Inc (US)","Batteries",1,"red",0.01
"Multiquip Inc (US)","Green transports",1,"pink",0.01
"Russell Thomas E (US)","Solar energy",1,"green",0.01
"Ergon Inc (US)","Waste management",1,"blue",0.01
"Ergon Inc (US)","Biofuels",1,"brown",0.01
"Ergon Inc (US)","Recycling technologies",1,"darkgreen",0.01
"Prinoth Ag (IT)","Autonomous vehicles",1,"cyan",0.01
"S & B Technical Products Inc (US)","Cybersecurity",1,"yellow",0.01
"S & B Technical Products Inc (US)","Advanced Sustainable Materials",1,"orange",0.01
"Dalian University Of Technology (CN)","Cybersecurity",1,"yellow",0.01
"Goldberg Brett (US)","Waste management",1,"blue",0.01
"Reid Jeremy (US)","Waste management",1,"blue",0.01
"Stewart-Stand Theo (US)","Waste management",1,"blue",0.01
"Nederlandse Organisatie Voor Toegepast- Natuurwetenschappelijk Onderzoek Tno (NL)","Advanced Sustainable Materials",1,"orange",0.01
"Enviso Group A/S (DK)","Waste management",1,"blue",0.01
"Enviso Group A/S (DK)","Recycling technologies",1,"darkgreen",0.01
"3m Innovative Properties Company (US)","Advanced Sustainable Materials",18,"orange",0.21
"Jo Cha Ryong (KR)","Water related adaptation technologies",1,"indigo",0.01
"Grt Co Ltd (KR)","Water related adaptation technologies",2,"indigo",0.02
"Pica Corp (JP)","Advanced Sustainable Materials",1,"orange",0.01
"Watershed Geosynthetics Llc (US)","Advanced Sustainable Materials",3,"orange",0.03
"Teraoka Seisakusho Co Ltd (JP)","Advanced Sustainable Materials",1,"orange",0.01
"Kao Corporation (JP)","Advanced Sustainable Materials",2,"orange",0.02
"Kao Corporation (JP)","Biofuels",6,"brown",0.07
"Getzner Werkstoffe Holding Gmbh (AT)","Advanced Sustainable Materials",1,"orange",0.01
"Mizobe Shinji (JP)","Solar energy",1,"green",0.01
"Mizobe Shinji (JP)","Green buildings",1,"darkorange",0.01
"Sierra P„©Rez Juli„°N (CO)","Wind energy",1,"violet",0.01
"Correa Escobar Juan Felipe (CO)","Wind energy",1,"violet",0.01
"Denka Company Limited (JP)","Biofuels",4,"brown",0.05
"Coe William B (US)","Waste management",1,"blue",0.01
"Coe William B (US)","Recycling technologies",1,"darkgreen",0.01
