"id","parent","value","color","share"
"Medimmune Limited (UK)","Biotechnology",55,"lightorange",0.09
"Adc Therapeutics Sa (CH)","Biotechnology",12,"lightorange",0.02
"Bioviiix Srl (IT)","Nanotechnology",1,"darkred",0
"Translationale Onkologie An Der Universit„§Tsmedizin Der Johannes Gutenberg Universit„§T Mainz Ggmbh (Tron) (DE)","Biotechnology",2,"lightorange",0
"Veterinarska Stanica 'Koker' Doo (RS)","Advanced Sustainable Materials",1,"orange",0
"Institute Of Molecular Genetics And Genetic Engineering University Of Belgrade (RS)","Advanced Sustainable Materials",1,"orange",0
"Veterinarska Stanica 'Koker' Doo (RS)","Biotechnology",1,"lightorange",0
"Institute Of Molecular Genetics And Genetic Engineering University Of Belgrade (RS)","Biotechnology",1,"lightorange",0
"Compagnie Gervais Danone (FR)","Advanced Sustainable Materials",3,"orange",0
"Compagnie Gervais Danone (FR)","Biotechnology",3,"lightorange",0
"Amo Development Llc (US)","Augmented reality",2,"navyblue",0
"Conservatoire National Des Arts Et M„©Tiers (FR)","Biotechnology",3,"lightorange",0
"Peptinov Sas (FR)","Biotechnology",3,"lightorange",0
"Ablacon Inc (US)","Augmented reality",1,"navyblue",0
"Universit„† Degli Studi Di Sassari (IT)","Biotechnology",1,"lightorange",0
"Box O3 Gmbh (DE)","Waste management",1,"blue",0
"Augmency Teknoloji Sanayi Anonim Sirketi (TR)","Augmented reality",1,"navyblue",0
"Erasmus University Medical Center Rotterdam (NL)","Biotechnology",13,"lightorange",0.02
"The United States Of America As Represented By The Secretary Department Of Health And Human Services (US)","Biotechnology",86,"lightorange",0.14
"Opko Ireland Global Holdings Ltd (KY)","Biotechnology",1,"lightorange",0
"Sanofi Pasteur (FR)","Biotechnology",8,"lightorange",0.01
"Centre Hospitalier Universitaire De Toulouse (FR)","Biotechnology",11,"lightorange",0.02
"Universit„© Paul Sabatier Toulouse Iii (FR)","Biotechnology",21,"lightorange",0.03
"Inserm (Institut National De La Sant„© Et De La Recherche M„©Dicale) (FR)","Biotechnology",152,"lightorange",0.25
"Eyeserv Gmbh (DE)","Biotechnology",3,"lightorange",0
"Yeditepe Universitesi (TR)","Nanotechnology",3,"darkred",0
"Yeditepe Universitesi (TR)","Biotechnology",3,"lightorange",0
"Parker-Hannifin Corporation (US)","Artificial intelligence",2,"black",0
"Parker-Hannifin Corporation (US)","Autonomous robots",7,"teal",0.01
"Pacotte Family Holding Gmbh (DE)","Additive manufacturing",1,"olive",0
"Lin Shi-Lung (US)","Biotechnology",4,"lightorange",0.01
"Lin Chih-Li (TW)","Biotechnology",1,"lightorange",0
"Li Hsin-Hua (TW)","Biotechnology",1,"lightorange",0
"Lai Te-Jen (TW)","Biotechnology",1,"lightorange",0
"Uab 'Probiosanus' (LT)","Advanced Sustainable Materials",1,"orange",0
"Uab 'Probiosanus' (LT)","Biotechnology",1,"lightorange",0
"Kolibree (FR)","Augmented reality",1,"navyblue",0
"Institut Curie (FR)","Nanotechnology",1,"darkred",0
"Inserm (Institut National De La Sant„© Et De La Recherche M„©Dicale) (FR)","Nanotechnology",3,"darkred",0
"Institut Curie (FR)","Biotechnology",21,"lightorange",0.03
"Deutsches Krebsforschungszentrum (DE)","Biotechnology",20,"lightorange",0.03
"Amphastar Pharmaceuticals Inc (US)","Biotechnology",2,"lightorange",0
"Centro De Investigaciones Energ„©Ticas Medioambientales Y Tecnologicas (Ciemat) (ES)","Biotechnology",1,"lightorange",0
"Fundacion Instituto De Investigacion Sanitaria Fundacion Jimenez Diaz (ES)","Biotechnology",6,"lightorange",0.01
"Centro En Investigaci„≥N Biom„©Dica En Red (ES)","Biotechnology",2,"lightorange",0
"Cellectis (FR)","Biotechnology",27,"lightorange",0.04
"Ecole Polytechnique F„©D„©Rale De Lausanne (Epfl) (CH)","Batteries",1,"red",0
"Ecole Polytechnique F„©D„©Rale De Lausanne (Epfl) (CH)","Other energy storage",1,"magenta",0
"Lindhofer Horst Dr (DE)","Biotechnology",1,"lightorange",0
"Institut National De La Sant„© Et De La Recherche M„©Dicale (FR)","Artificial intelligence",2,"black",0
"Universit„© De Rennes 1 (FR)","Artificial intelligence",1,"black",0
"Institut National De La Sant„© Et De La Recherche M„©Dicale (FR)","Augmented reality",1,"navyblue",0
"Universit„© De Rennes 1 (FR)","Augmented reality",1,"navyblue",0
"Romvac Company Sa (RO)","Biotechnology",1,"lightorange",0
"Lundin Knut (NO)","Biotechnology",1,"lightorange",0
"Oslo University Hospital Hf (NO)","Biotechnology",2,"lightorange",0
"Floisand Yngvar (NO)","Biotechnology",1,"lightorange",0
"Perkinelmer Health Sciences Inc (US)","Augmented reality",5,"navyblue",0.01
"Universit„§T Bern (CH)","Augmented reality",1,"navyblue",0
"Mayo Foundation For Medical Education And Research (US)","Nanotechnology",11,"darkred",0.02
"Olympus Corporation (JP)","Internet of things",5,"turquoise",0.01
"Rama Rao Kishore (US)","Internet of things",1,"turquoise",0
"Carestream Dental Technology Topco Limited (UK)","Advanced Sustainable Materials",3,"orange",0
"General Electric Company (US)","Biotechnology",4,"lightorange",0.01
"Isletone Ab (SE)","Biotechnology",1,"lightorange",0
"Alavi Shirkhorshidi Seyed Sasan (IR)","Air & Water pollution reduction",1,"grey",0
"Hosseini Mahmood (IR)","Air & Water pollution reduction",1,"grey",0
"Alavi Shirkhorshidi Seyed Sasan (IR)","Batteries",1,"red",0
"Hosseini Mahmood (IR)","Batteries",1,"red",0
"Alavi Shirkhorshidi Seyed Sasan (IR)","Green transports",1,"pink",0
"Hosseini Mahmood (IR)","Green transports",1,"pink",0
"Alcon Inc (CH)","Augmented reality",32,"navyblue",0.05
"Sony Mobile Communications Inc (JP)","Autonomous vehicles",1,"cyan",0
"The Usa As Represented By The Secretary Department Of Health And Human Services (US)","Biotechnology",97,"lightorange",0.16
"Agalimmune Limited (UK)","Biotechnology",1,"lightorange",0
"Kode Biotech Limited (NZ)","Biotechnology",1,"lightorange",0
"Assistance Publique - H„¥Pitaux De Paris (FR)","Augmented reality",4,"navyblue",0.01
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Augmented reality",1,"navyblue",0
"Institut National De Recherche En Informatique Et En Automatique (FR)","Augmented reality",1,"navyblue",0
"Institut National De La Sant„© Et De La Recherche M„©Dicale (Inserm) (FR)","Augmented reality",7,"navyblue",0.01
"Institut Du Cerveau Et De La Moelle Epiniere (FR)","Augmented reality",2,"navyblue",0
"Sorbonne Universite (FR)","Augmented reality",4,"navyblue",0.01
"Ecole Polytechnique (FR)","Augmented reality",2,"navyblue",0
"Nokia Technologies Oy (FI)","Blockchain",4,"purple",0.01
"Nokia Technologies Oy (FI)","Cybersecurity",7,"yellow",0.01
"Nokia Technologies Oy (FI)","Internet of things",9,"turquoise",0.01
"Synergia Medical (BE)","Batteries",1,"red",0
"Novartis Ag (CH)","Augmented reality",4,"navyblue",0.01
"Vib Vzw (BE)","Biotechnology",49,"lightorange",0.08
"Universiteit Gent (BE)","Biotechnology",43,"lightorange",0.07
"Vrije Universiteit Brussel (BE)","Biotechnology",20,"lightorange",0.03
"Siemens Healthcare Gmbh (DE)","Solar energy",1,"green",0
"Glaxosmithkline Intellectual Property Development Limited (UK)","Biotechnology",35,"lightorange",0.06
"Glaxosmithkline Intellectual Property Development Ltd (UK)","Biotechnology",10,"lightorange",0.02
"Carestream Dental Technology Topco Limited (UK)","Augmented reality",13,"navyblue",0.02
"Qualcomm Incorporated (US)","Cloud computing",4,"maroon",0.01
"Qualcomm Incorporated (US)","Cybersecurity",5,"yellow",0.01
"Qualcomm Incorporated (US)","Internet of things",16,"turquoise",0.03
"Pluristem Ltd (IL)","Biotechnology",9,"lightorange",0.01
"Siwa Corporation (US)","Biotechnology",8,"lightorange",0.01
"Evonik Operations Gmbh (DE)","Nanotechnology",10,"darkred",0.02
"Sabic Global Technologies Bv (NL)","Additive manufacturing",5,"olive",0.01
"Amann Girrbach Ag (AT)","Additive manufacturing",1,"olive",0
"Dyrsborg Dorte (DK)","Biotechnology",1,"lightorange",0
"Koninklijke Philips Nv (NL)","Solar energy",4,"green",0.01
"Waldemar Link Gmbh & Co Kg (DE)","Additive manufacturing",2,"olive",0
"Olympus Winter&Ibe Gmbh (DE)","Augmented reality",1,"navyblue",0
"F Hoffmann-La Roche Ag (CH)","Biotechnology",292,"lightorange",0.48
"Technische Universit„§T M„ºNchen (DE)","Biotechnology",16,"lightorange",0.03
"Basf Se (DE)","Nanotechnology",1,"darkred",0
"Koninklijke Philips Nv (NL)","Artificial intelligence",244,"black",0.4
"Mjn Us Holdings Llc (US)","Biotechnology",1,"lightorange",0
"Precitec Optronik Gmbh (DE)","Augmented reality",1,"navyblue",0
"Janunts Holding Ug (DE)","Augmented reality",1,"navyblue",0
"Ferring Bv (NL)","Advanced Sustainable Materials",1,"orange",0
"Ferring Bv (NL)","Biotechnology",7,"lightorange",0.01
"Universit„© Des Sciences Et Technologies De Lille 1 (FR)","Quantum computers",1,"silver",0
"Universiteit Gent (BE)","Quantum computers",1,"silver",0
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Quantum computers",1,"silver",0
"Universit„© Des Sciences Et Technologies De Lille 1 (FR)","Nanotechnology",1,"darkred",0
"Universiteit Gent (BE)","Nanotechnology",4,"darkred",0.01
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Nanotechnology",10,"darkred",0.02
"Ceva Sant„© Animale (FR)","Biotechnology",8,"lightorange",0.01
"Braun Gmbh (DE)","Advanced Sustainable Materials",2,"orange",0
"Immatics Biotechnologies Gmbh (DE)","Biotechnology",43,"lightorange",0.07
"Alfasigma Spa (IT)","Advanced Sustainable Materials",1,"orange",0
"Alfasigma Spa (IT)","Biotechnology",2,"lightorange",0
"Ethris Gmbh (DE)","Biotechnology",4,"lightorange",0.01
"Arsanis Biosciences Gmbh (AT)","Biotechnology",4,"lightorange",0.01
"Ethris Gmbh (DE)","Nanotechnology",3,"darkred",0
"Glaxosmithkline Biologicals Sa (BE)","Advanced Sustainable Materials",5,"orange",0.01
"Ludwig-Maximilians-Universit„§T M„ºNchen (DE)","Biotechnology",7,"lightorange",0.01
"Blue Safety Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"F Hoffmann-La Roche Ag (CH)","Cloud computing",2,"maroon",0
"Roche Diabetes Care Gmbh (DE)","Cloud computing",2,"maroon",0
"F Hoffmann-La Roche Ag (CH)","Cybersecurity",5,"yellow",0.01
"Roche Diabetes Care Gmbh (DE)","Cybersecurity",6,"yellow",0.01
"F Hoffmann-La Roche Ag (CH)","Internet of things",4,"turquoise",0.01
"Roche Diabetes Care Gmbh (DE)","Internet of things",5,"turquoise",0.01
"Oncoinvent As (NO)","Nanotechnology",1,"darkred",0
"Yissum Research Development Company Of The Hebrew University Of Jerusalem Ltd (IL)","Biotechnology",18,"lightorange",0.03
"Colt„®Ne/Whaledent Ag (CH)","Additive manufacturing",1,"olive",0
"Universite De Nantes (FR)","Biotechnology",10,"lightorange",0.02
"Centre Hospitalier Universitaire De Nantes (FR)","Biotechnology",15,"lightorange",0.02
"Evaxion Biotech Aps (DK)","Biotechnology",9,"lightorange",0.01
"Dsm Ip Assets Bv (NL)","Biotechnology",16,"lightorange",0.03
"Novozymes A/S (DK)","Biotechnology",18,"lightorange",0.03
"Rheinische Friedrich-Wilhelms-Universit„§T Bonn (DE)","Biotechnology",4,"lightorange",0.01
"Xovia Limited (UK)","Cloud computing",1,"maroon",0
"Xovia Limited (UK)","Internet of things",1,"turquoise",0
"General Electric Company (US)","Batteries",3,"red",0
"General Electric Company (US)","Internet of things",12,"turquoise",0.02
"Sorbonne Universit„© (FR)","Biotechnology",41,"lightorange",0.07
"Deinobiotics (FR)","Biotechnology",1,"lightorange",0
"Fondazione Irccs Istituto Nazionale Dei Tumori (IT)","Biotechnology",1,"lightorange",0
"Innate Pharma (FR)","Biotechnology",29,"lightorange",0.05
"Yale University (US)","Biotechnology",94,"lightorange",0.15
"Transimmune Ag (DE)","Biotechnology",1,"lightorange",0
"Universidad De Zaragoza (ES)","Biotechnology",6,"lightorange",0.01
"Biofabri Sl (ES)","Biotechnology",1,"lightorange",0
"Ucb Biopharma Srl (BE)","Biotechnology",33,"lightorange",0.05
"Universit„© De Bordeaux (FR)","Batteries",2,"red",0
"Institut Polytechnique De Bordeaux (FR)","Batteries",2,"red",0
"Centre National De La Recherche Scientifique (FR)","Batteries",5,"red",0.01
"Universit„© De Bordeaux (FR)","Hydrogen",2,"lime",0
"Institut Polytechnique De Bordeaux (FR)","Hydrogen",2,"lime",0
"Centre National De La Recherche Scientifique (FR)","Hydrogen",5,"lime",0.01
"Universit„© De Bordeaux (FR)","Green buildings",2,"darkorange",0
"Institut Polytechnique De Bordeaux (FR)","Green buildings",2,"darkorange",0
"Centre National De La Recherche Scientifique (FR)","Green buildings",2,"darkorange",0
"Celimmune Llc (US)","Biotechnology",1,"lightorange",0
"Amgen Inc (US)","Biotechnology",110,"lightorange",0.18
"Pieris Pharmaceuticals Gmbh (DE)","Biotechnology",12,"lightorange",0.02
"Novo Nordisk A/S (DK)","Biotechnology",38,"lightorange",0.06
"Telefonaktiebolaget Lm Ericsson (Publ) (SE)","Cloud computing",3,"maroon",0
"Ericsson Telekommunikation Gmbh (DE)","Cloud computing",1,"maroon",0
"Telefonaktiebolaget Lm Ericsson (Publ) (SE)","Internet of things",3,"turquoise",0
"Ericsson Telekommunikation Gmbh (DE)","Internet of things",1,"turquoise",0
"Universit„© De Bordeaux (FR)","Biotechnology",13,"lightorange",0.02
"Institut National De La Sant„© Et De La Recherche M„©Dicale (Inserm) (FR)","Biotechnology",84,"lightorange",0.14
"Institut National De La Sant„© Et De La Recherche M„©Dicale (FR)","Biotechnology",28,"lightorange",0.05
"Universit„© Paris Sud-Paris Xi (FR)","Biotechnology",1,"lightorange",0
"Synbias Pharma Ag (CH)","Biotechnology",1,"lightorange",0
"Friedrich-Alexander-Universit„§T Erlangen-N„ºRnberg (DE)","Air & Water pollution reduction",1,"grey",0
"Universidade Nova De Lisboa (PT)","Biotechnology",3,"lightorange",0
"Surgiquest Inc (US)","Air & Water pollution reduction",2,"grey",0
"Biotechnologicky Ustav Av Cr Vvi (CZ)","Biotechnology",2,"lightorange",0
"Assistance Publique-H„¥Pitaux De Paris (Aphp) (FR)","Biotechnology",29,"lightorange",0.05
"Commissariat √† L'„©Nergie Atomique Et Aux √©Nergies Alternatives (FR)","Biotechnology",2,"lightorange",0
"Universite Paris-Sud (FR)","Biotechnology",5,"lightorange",0.01
"Universit„© De Montpellier (FR)","Biotechnology",24,"lightorange",0.04
"Agfa Healthcare (BE)","Augmented reality",3,"navyblue",0
"Boone Marc (BE)","Augmented reality",1,"navyblue",0
"Janssen Vaccines & Prevention Bv (NL)","Biotechnology",43,"lightorange",0.07
"Institut Jean Godinot (FR)","Biotechnology",3,"lightorange",0
"Universit„© Paris Diderot - Paris 7 (FR)","Biotechnology",23,"lightorange",0.04
"Affiris Ag (AT)","Biotechnology",3,"lightorange",0
"Universit„© Catholique De Louvain (BE)","Biotechnology",7,"lightorange",0.01
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Biotechnology",70,"lightorange",0.11
"Brighter Ab (Publ) (SE)","Artificial intelligence",1,"black",0
"Seqirus Uk Limited (UK)","Biotechnology",2,"lightorange",0
"Sirona Dental Systems Gmbh (DE)","Augmented reality",8,"navyblue",0.01
"Medesis Pharma (FR)","Nanotechnology",1,"darkred",0
"Universit„© De Montpellier (FR)","Nanotechnology",3,"darkred",0
"Intervacc Ab (SE)","Biotechnology",1,"lightorange",0
"Universit„© Toulouse Iii-Paul Sabatier (FR)","Biotechnology",3,"lightorange",0
"Etablissement Fran„ßAis Du Sang (FR)","Biotechnology",9,"lightorange",0.01
"Fundaci„≥N Tecnalia Research & Innovation (ES)","Autonomous robots",1,"teal",0
"Universidad De C„≥Rdoba (ES)","Autonomous robots",1,"teal",0
"Servicio Andaluz De Salud (ES)","Autonomous robots",1,"teal",0
"Universidad De Malaga (ES)","Autonomous robots",1,"teal",0
"Xyphos Biosciences Inc (US)","Biotechnology",5,"lightorange",0.01
"Dc Europa Limited (GB)","Biotechnology",1,"lightorange",0
"Johann Wolfgang Goethe-Universit„§T (DE)","Biotechnology",1,"lightorange",0
"Sanofi (FR)","Biotechnology",68,"lightorange",0.11
"Byondis Bv (NL)","Biotechnology",9,"lightorange",0.01
"Universit„© Claude Bernard Lyon 1 (FR)","Biotechnology",19,"lightorange",0.03
"Centre National De La Recherche Scientifique (FR)","Biotechnology",122,"lightorange",0.2
"Ecole Normale Sup„©Rieure De Lyon (FR)","Biotechnology",7,"lightorange",0.01
"Genmab A/S (DK)","Biotechnology",29,"lightorange",0.05
"Koninklijke Philips Nv (NL)","Augmented reality",283,"navyblue",0.46
"H Lundbeck A/S (DK)","Biotechnology",14,"lightorange",0.02
"The Regents Of The University Of California (US)","Nanotechnology",52,"darkred",0.08
"Aten Porus Lifesciences (IN)","Nanotechnology",1,"darkred",0
"Lely Patent Nv (NL)","Augmented reality",2,"navyblue",0
"Pcms Holdings Inc (US)","Cybersecurity",2,"yellow",0
"Pcms Holdings Inc (US)","Internet of things",1,"turquoise",0
"Bristol-Myers Squibb Company (US)","Biotechnology",128,"lightorange",0.21
"Medinoxx Gmbh (AT)","Advanced Sustainable Materials",1,"orange",0
"Deutsches Krebsforschungszentrum Stiftung Des √∂Ffentlichen Rechts (DE)","Biotechnology",10,"lightorange",0.02
"Fermentalg (FR)","Biotechnology",5,"lightorange",0.01
"Adisseo France Sas (FR)","Biotechnology",1,"lightorange",0
"Institut Pasteur (FR)","Biotechnology",42,"lightorange",0.07
"Centre Scientifique De Monaco (NC)","Biotechnology",6,"lightorange",0.01
"Centre Scientifique De Monaco (MC)","Biotechnology",6,"lightorange",0.01
"Universit„© De Nice Sophia Antipolis (FR)","Biotechnology",5,"lightorange",0.01
"Centre Scientifique De Monaco (PF)","Biotechnology",6,"lightorange",0.01
"Centre Hospitalier Universitaire Vaudois (Chuv) (CH)","Biotechnology",3,"lightorange",0
"Board Of Regents The University Of Texas System (US)","Biotechnology",166,"lightorange",0.27
"Stellenbosch University (ZA)","Augmented reality",1,"navyblue",0
"Universit„© Paris Descartes (FR)","Biotechnology",17,"lightorange",0.03
"Institut Pasteur (FR)","Advanced Sustainable Materials",1,"orange",0
"Eligo Bioscience (FR)","Advanced Sustainable Materials",1,"orange",0
"Eligo Bioscience (FR)","Biotechnology",6,"lightorange",0.01
"Admatec Europe Bv (NL)","Additive manufacturing",1,"olive",0
"Westf„§Lische Wilhelms-Universit„§T M„ºNster (DE)","Biotechnology",3,"lightorange",0
"Universit„© Du Luxembourg (LU)","Biotechnology",2,"lightorange",0
"Yissum Research Development Company Of The Hebrew University Of Jerusalem Ltd (IL)","Additive manufacturing",2,"olive",0
"Yissum Research Development Company Of The Hebrew University Of Jerusalem Ltd (IL)","Nanotechnology",5,"darkred",0.01
"Eberhard Karls Universit„§T T„ºBingen Medizinische Fakult„§T (DE)","Biotechnology",7,"lightorange",0.01
"Institut Gustave Roussy (FR)","Biotechnology",8,"lightorange",0.01
"Groupe Hospitalier Universitaire Paris - Psychiatrie Et Neurosciences (FR)","Biotechnology",1,"lightorange",0
"Fundaci„≥N Tecnalia Research & Innovation (ES)","Biotechnology",1,"lightorange",0
"Academisch Ziekenhuis Leiden (Also Acting Under The Name Of Leiden University Medical) (NL)","Nanotechnology",1,"darkred",0
"Academisch Ziekenhuis Leiden (Also Acting Under The Name Of Leiden University Medical) (NL)","Biotechnology",3,"lightorange",0
"Philogen Spa (IT)","Biotechnology",17,"lightorange",0.03
"Canon Kabushiki Kaisha (JP)","Augmented reality",45,"navyblue",0.07
"Memorial Sloan-Kettering Cancer Center (US)","Biotechnology",83,"lightorange",0.14
"The Procter & Gamble Company (US)","Advanced Sustainable Materials",70,"orange",0.11
"Merck Patent Gmbh (DE)","Solar energy",1,"green",0
"Omya International Ag (CH)","Recycling technologies",1,"darkgreen",0
"Omya International Ag (CH)","Nanotechnology",6,"darkred",0.01
"Probiodrug Ag (DE)","Biotechnology",1,"lightorange",0
"Biontech Rna Pharmaceuticals Gmbh (DE)","Nanotechnology",3,"darkred",0
"Tron-Translationale Onkologie An Der Universit„§Tsm Universit„§Tsmedizin Der Johannes Gutenberg- Universtit„§T Mainz Ggmbh (DE)","Nanotechnology",1,"darkred",0
"Tron-Translationale Onkologie An Der Universit„§Tsm Universit„§Tsmedizin Der Johannes Gutenberg- Universtit„§T Mainz Ggmbh (DE)","Biotechnology",3,"lightorange",0
"Chain Antimicrobials Oy (FI)","Biotechnology",3,"lightorange",0
"Align Technology Inc (US)","Additive manufacturing",25,"olive",0.04
"Universitat De Lleida (ES)","Biotechnology",2,"lightorange",0
"Institut De Recerca Biom„®Dica De Lleida Fundaci„≥ Dr Pifarr„© (ES)","Biotechnology",1,"lightorange",0
"Fundaci„≥ Instituci„≥ Catalana De Recerca I Estudis Avan„ßAts (Icrea) (ES)","Biotechnology",1,"lightorange",0
"Administraci„≥N General De La Comunidad Aut„≥Noma De Euskadi (ES)","Biotechnology",1,"lightorange",0
"Fundaci„≥ Institut D'investigaci„≥ Biom„®Dica De Bellvitge (Idibell) (ES)","Biotechnology",2,"lightorange",0
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Artificial intelligence",1,"black",0
"Inserm (Institut National De La Sant„© Et De La Recherche M„©Dicale) (FR)","Artificial intelligence",1,"black",0
"Sorbonne Universit„© (FR)","Artificial intelligence",3,"black",0
"Nuritas Limited (IE)","Biotechnology",12,"lightorange",0.02
"Navigo Proteins Gmbh (DE)","Biotechnology",6,"lightorange",0.01
"Immunogen Inc (US)","Biotechnology",26,"lightorange",0.04
"University Of Iowa Research Foundation (US)","Internet of things",1,"turquoise",0
"Eden Park Illumination (US)","Air & Water pollution reduction",1,"grey",0
"Eden Park Illumination (US)","Green transports",1,"pink",0
"Eden Park Illumination (US)","Recycling technologies",1,"darkgreen",0
"Stimlabs Llc (US)","Biotechnology",2,"lightorange",0
"The Rockefeller University (US)","Biotechnology",32,"lightorange",0.05
"Acuitas Therapeutics Inc (CA)","Nanotechnology",10,"darkred",0.02
"Acuitas Therapeutics Inc (CA)","Biotechnology",11,"lightorange",0.02
"Boehringer Ingelheim International Gmbh (DE)","Biotechnology",45,"lightorange",0.07
"Koninklijke Philips Nv (NL)","Air & Water pollution reduction",12,"grey",0.02
"Genagon Therapeutics Ab (SE)","Biotechnology",5,"lightorange",0.01
"Inail Istituto Nazionale Per L'assicurazione Contro Gli Infortuni Sul Lavoro (IT)","Autonomous robots",1,"teal",0
"Fondazione Istituto Italiano Di Tecnologia (IT)","Autonomous robots",2,"teal",0
"Stichting Katholieke Universiteit (NL)","Biotechnology",9,"lightorange",0.01
"Renata Ag (CH)","Advanced Sustainable Materials",1,"orange",0
"Ucb Biopharma Sprl (BE)","Biotechnology",2,"lightorange",0
"Roche Nimblegen Inc (US)","Biotechnology",1,"lightorange",0
"Immagina Biotechnology Srl (IT)","Biotechnology",1,"lightorange",0
"Alekseev Alekseev Siegle R„∂Der Gbr (DE)","Artificial intelligence",1,"black",0
"Universit„© Paris-Saclay (FR)","Biotechnology",10,"lightorange",0.02
"Onxeo (FR)","Biotechnology",7,"lightorange",0.01
"Universit„© De Li„®Ge (BE)","Artificial intelligence",1,"black",0
"Enzymatica Ab (SE)","Biotechnology",2,"lightorange",0
"Frost Habib (DK)","Biotechnology",1,"lightorange",0
"Mako Surgical Corp (US)","Autonomous robots",6,"teal",0.01
"Novetide Ltd (IL)","Biotechnology",2,"lightorange",0
"Cmr Surgical Limited (UK)","Autonomous robots",28,"teal",0.05
"Inatherys (FR)","Biotechnology",3,"lightorange",0
"Luxembourg Institute Of Science And Technology (List) (LU)","Nanotechnology",3,"darkred",0
"Universit„© De Strasbourg (FR)","Biotechnology",20,"lightorange",0.03
"Eidgen„ñSsische Technische Hochschule Z„úrich Ethz (CH)","Augmented reality",1,"navyblue",0
"Yeda Research And Development Co Ltd (IL)","Biotechnology",57,"lightorange",0.09
"Blueberry Therapeutics Limited (UK)","Nanotechnology",4,"darkred",0.01
"Sommers Sammer S (AE)","Air & Water pollution reduction",1,"grey",0
"Arthrex Inc (US)","Biotechnology",2,"lightorange",0
"Terraplasma Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"Universal Consulting Gmbh Unternehmensberatung (DE)","Augmented reality",1,"navyblue",0
"Bioarctic Ab (SE)","Biotechnology",4,"lightorange",0.01
"Biokine Therapeutics Ltd (IL)","Biotechnology",5,"lightorange",0.01
