"id","parent","value","color","share"
"Ripple Therapeutics Corporation (CA)","Nanotechnology",3,"darkred",0.07
"Psigryph Inc (CA)","Nanotechnology",1,"darkred",0.02
"Eden Park Illumination (US)","Air & Water pollution reduction",1,"grey",0.02
"Eden Park Illumination (US)","Green transports",1,"pink",0.02
"Eden Park Illumination (US)","Recycling technologies",1,"darkgreen",0.02
"Ep Technologies Llc (US)","Air & Water pollution reduction",1,"grey",0.02
"The Regents Of The University Of Michigan (US)","Nanotechnology",2,"darkred",0.05
"Universit„§T Regensburg (DE)","Air & Water pollution reduction",1,"grey",0.02
"Universit„§Tsklinikum Regensburg (DE)","Air & Water pollution reduction",1,"grey",0.02
"Tanyolac Deniz (TR)","Air & Water pollution reduction",1,"grey",0.02
"Kocum Ismail Cengiz (TR)","Air & Water pollution reduction",1,"grey",0.02
"Yuksel Orhan Ozge (TR)","Air & Water pollution reduction",1,"grey",0.02
"Alpha Co Ltd (JP)","Air & Water pollution reduction",2,"grey",0.05
"Wakkanai City (JP)","Air & Water pollution reduction",1,"grey",0.02
"Ud Inc (JP)","Air & Water pollution reduction",1,"grey",0.02
"Yoshiken Co Ltd (JP)","Air & Water pollution reduction",1,"grey",0.02
"Alpha Co Ltd (JP)","Waste management",1,"blue",0.02
"Wakkanai City (JP)","Waste management",1,"blue",0.02
"Ud Inc (JP)","Waste management",1,"blue",0.02
"Yoshiken Co Ltd (JP)","Waste management",1,"blue",0.02
"Joo Sang Wan (KR)","Air & Water pollution reduction",1,"grey",0.02
"Choi Hyo-Jick (CA)","Air & Water pollution reduction",1,"grey",0.02
"Oshkosh Corporation (US)","Waste management",1,"blue",0.02
"American Sterilizer Company (US)","Biotechnology",1,"lightorange",0.02
"Karren Gaylord (US)","Air & Water pollution reduction",1,"grey",0.02
"Stone James (US)","Air & Water pollution reduction",1,"grey",0.02
"Hopkins John (US)","Air & Water pollution reduction",1,"grey",0.02
"Shupe William (US)","Air & Water pollution reduction",1,"grey",0.02
"Karren Gaylord (US)","Hydrogen",1,"lime",0.02
"Stone James (US)","Hydrogen",1,"lime",0.02
"Hopkins John (US)","Hydrogen",1,"lime",0.02
"Shupe William (US)","Hydrogen",1,"lime",0.02
"Karren Gaylord (US)","Recycling technologies",1,"darkgreen",0.02
"Stone James (US)","Recycling technologies",1,"darkgreen",0.02
"Hopkins John (US)","Recycling technologies",1,"darkgreen",0.02
"Shupe William (US)","Recycling technologies",1,"darkgreen",0.02
"3m Innovative Properties Company (US)","Advanced Sustainable Materials",27,"orange",0.64
"3m Innovative Properties Company (US)","Biotechnology",3,"lightorange",0.07
"Shenzhen Hive Box Technology Co Ltd (CN)","Blockchain",1,"purple",0.02
"Seoul Viosys Co Ltd (KR)","Air & Water pollution reduction",1,"grey",0.02
"Lg Electronics Inc (KR)","Biotechnology",1,"lightorange",0.02
"The Hong Kong Research Institute Of Textiles And A (HK)","Waste management",3,"blue",0.07
"The Hong Kong Research Institute Of Textiles And A (HK)","Recycling technologies",3,"darkgreen",0.07
"Sony Group Corporation (JP)","Augmented reality",1,"navyblue",0.02
"Sony Corporation (JP)","Augmented reality",1,"navyblue",0.02
"Coriolis Group (FR)","Advanced Sustainable Materials",1,"orange",0.02
"Milliken & Company (US)","Advanced Sustainable Materials",18,"orange",0.43
"Treves Products Services & Innovation (FR)","Advanced Sustainable Materials",3,"orange",0.07
"Asahi Kasei Kabushiki Kaisha (JP)","Waste management",1,"blue",0.02
"Asahi Kasei Kabushiki Kaisha (JP)","Biofuels",1,"brown",0.02
"Asahi Kasei Kabushiki Kaisha (JP)","Recycling technologies",1,"darkgreen",0.02
"Adler Pelzer Holding Gmbh (DE)","Advanced Sustainable Materials",7,"orange",0.17
"Odenwald-Chemie Gmbh (DE)","Advanced Sustainable Materials",1,"orange",0.02
"2nd Amendment 1791 Llc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Mpr Gmbh & Co Kg (DE)","Advanced Sustainable Materials",1,"orange",0.02
"Olsson-Sj„∂Berg Lill (SE)","Advanced Sustainable Materials",1,"orange",0.02
"Suminoe Textile Co Ltd (JP)","Advanced Sustainable Materials",4,"orange",0.1
"Zehnder Group International Ag (CH)","Advanced Sustainable Materials",1,"orange",0.02
"Sympatex Technologies Gmbh (DE)","Advanced Sustainable Materials",2,"orange",0.05
"Carimax Corporation (KR)","Advanced Sustainable Materials",1,"orange",0.02
"Kuraray Co Ltd (JP)","Advanced Sustainable Materials",21,"orange",0.5
"Samsonite Ip Holdings S„†Rl (LU)","Advanced Sustainable Materials",1,"orange",0.02
"Dierickx Visschers Nv (BE)","Advanced Sustainable Materials",2,"orange",0.05
"Covestro Llc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Gestamp Hardtech Ab (SE)","Advanced Sustainable Materials",1,"orange",0.02
"Hutchinson (FR)","Advanced Sustainable Materials",3,"orange",0.07
"Fraunhofer-Gesellschaft Zur F„ñRderung Der Angewand (DE)","Advanced Sustainable Materials",1,"orange",0.02
"Kmb Keramischer Modell- Und Formenbau Gmbh (DE)","Recycling technologies",1,"darkgreen",0.02
"Closac Ag (CH)","Water related adaptation technologies",1,"indigo",0.02
"Karatzis Sa Industrial & Hotelier Enterprises (EL)","Advanced Sustainable Materials",1,"orange",0.02
"Bl„ºCher Gmbh (DE)","Advanced Sustainable Materials",3,"orange",0.07
"Trans-Textil Gmbh (DE)","Advanced Sustainable Materials",1,"orange",0.02
"Gnizio Luca Paolo (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Higher Dimension Materials Inc (US)","Advanced Sustainable Materials",2,"orange",0.05
"Np Aerospace Limited (UK)","Advanced Sustainable Materials",1,"orange",0.02
"Adient Luxembourg Holding S„† Rl (LU)","Advanced Sustainable Materials",1,"orange",0.02
"Saint-Gobain Glass France (FR)","Advanced Sustainable Materials",3,"orange",0.07
"Saati Spa (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Sp Advanced Engineering Materials Pvt Ltd (IN)","Advanced Sustainable Materials",1,"orange",0.02
"Eaton Intelligent Power Limited (IE)","Advanced Sustainable Materials",2,"orange",0.05
"Chomarat Textiles Industries (FR)","Advanced Sustainable Materials",2,"orange",0.05
"Konrad Hornschuch Ag (DE)","Advanced Sustainable Materials",1,"orange",0.02
"Basf Se (DE)","Advanced Sustainable Materials",5,"orange",0.12
"Uchino Co Ltd (JP)","Advanced Sustainable Materials",1,"orange",0.02
"Contitech Transportbandsysteme Gmbh (DE)","Advanced Sustainable Materials",3,"orange",0.07
"Trimaco Llc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Cecence Ltd (UK)","Advanced Sustainable Materials",1,"orange",0.02
"Sekisui Plastics Co Ltd (JP)","Advanced Sustainable Materials",1,"orange",0.02
"Porcher Industries (FR)","Advanced Sustainable Materials",3,"orange",0.07
"Hanwha Azdel Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Bostik Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Suzhou Zhenruichang Material Technology Co Ltd (CN)","Advanced Sustainable Materials",1,"orange",0.02
"Saint-Gobain Performance Plastics Corporation (US)","Advanced Sustainable Materials",1,"orange",0.02
"Toray Industries Inc (JP)","Advanced Sustainable Materials",41,"orange",0.98
"Parker-Hannifin Corporation (US)","Advanced Sustainable Materials",1,"orange",0.02
"Intermax Co Ltd (KR)","Advanced Sustainable Materials",1,"orange",0.02
"Nissan Motor Co Ltd (JP)","Advanced Sustainable Materials",4,"orange",0.1
"Renault Sas (FR)","Advanced Sustainable Materials",1,"orange",0.02
"Kasai Kogyo Co Ltd (JP)","Advanced Sustainable Materials",1,"orange",0.02
"Rtl Materials Ltd (UK)","Advanced Sustainable Materials",1,"orange",0.02
"Aadg Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Foam Supplies Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Lin Liang (CN)","Advanced Sustainable Materials",1,"orange",0.02
"Geurtsen Edwin (NL)","Advanced Sustainable Materials",1,"orange",0.02
"Dow Global Technologies Llc (US)","Advanced Sustainable Materials",9,"orange",0.21
"Dieguez Garcia Aurelio (ES)","Advanced Sustainable Materials",1,"orange",0.02
"Ecco Sko A/S (DK)","Advanced Sustainable Materials",1,"orange",0.02
"Nickel Axel (DE)","Advanced Sustainable Materials",1,"orange",0.02
"Jording Norbert (DE)","Advanced Sustainable Materials",1,"orange",0.02
"Sewbo Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Honeywell International Inc (US)","Advanced Sustainable Materials",6,"orange",0.14
"Sun Tool Corporation (JP)","Advanced Sustainable Materials",1,"orange",0.02
"Saes Getters Spa (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Maytex Mills Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Shurtape Technologies Llc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Akkotex Srl (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Teijin Frontier Co Ltd (JP)","Advanced Sustainable Materials",4,"orange",0.1
"Higgins Research & Development Llc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Toray Industries Inc (JP)","Batteries",7,"red",0.17
"Dsm Ip Assets Bv (NL)","Advanced Sustainable Materials",6,"orange",0.14
"Seiren Co Ltd (JP)","Advanced Sustainable Materials",6,"orange",0.14
"Hewlett-Packard Development Company Lp (US)","Advanced Sustainable Materials",9,"orange",0.21
"Tmg - Tecidos Plastificados E Outros Revestimentos Para A Ind„∫stria Autom„≥Vel Sa (PT)","Advanced Sustainable Materials",2,"orange",0.05
"Aqualiner Limited (UK)","Air & Water pollution reduction",1,"grey",0.02
"Aqualiner Limited (UK)","Water related adaptation technologies",1,"indigo",0.02
"Aqualiner Limited (UK)","Advanced Sustainable Materials",1,"orange",0.02
"Engineered Floors Llc (US)","Advanced Sustainable Materials",7,"orange",0.17
"Federal-Mogul Powertrain Llc (US)","Advanced Sustainable Materials",6,"orange",0.14
"Nitto Denko Corporation (JP)","Advanced Sustainable Materials",6,"orange",0.14
"Stedfast Inc (CA)","Advanced Sustainable Materials",1,"orange",0.02
"Nut Shell Llc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Annexair Inc (CA)","Advanced Sustainable Materials",2,"orange",0.05
"Polynovo Biomaterials Pty Limited (AU)","Advanced Sustainable Materials",1,"orange",0.02
"Recencere Bvba (BE)","Waste management",1,"blue",0.02
"Dierickx Visschers Nv (BE)","Waste management",1,"blue",0.02
"Recencere Bvba (BE)","Recycling technologies",1,"darkgreen",0.02
"Dierickx Visschers Nv (BE)","Recycling technologies",1,"darkgreen",0.02
"Recencere Bvba (BE)","Advanced Sustainable Materials",1,"orange",0.02
"Consultation Hanco Corp (CA)","Nanotechnology",1,"darkred",0.02
"Consultation Hanco Corp (CA)","Advanced Sustainable Materials",1,"orange",0.02
"Kordsa Teknik Tekstil Anonim Sirketi (TR)","Advanced Sustainable Materials",3,"orange",0.07
"Piffaut Claire Francoise (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Dubois Nicolas (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Tamborero Luc Charles Pierre (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Rocky Research (US)","Advanced Sustainable Materials",1,"orange",0.02
"Rsd Holdings Limited (NZ)","Advanced Sustainable Materials",1,"orange",0.02
"Bemis Associates Inc (US)","Advanced Sustainable Materials",2,"orange",0.05
"Organ Recovery Systems Pty Ltd (AU)","Advanced Sustainable Materials",1,"orange",0.02
"Policrom Screens Spa (IT)","Advanced Sustainable Materials",1,"orange",0.02
"Konkuk University Industrial Cooperation Corp (KR)","Augmented reality",1,"navyblue",0.02
"Novozymes A/S (DK)","Biotechnology",41,"lightorange",0.98
"Ecole Nationale Superieure De Chimie De Lille (FR)","Waste management",1,"blue",0.02
"Chimie Recherche Environnement Evolution (FR)","Waste management",1,"blue",0.02
"Oleon Nv (BE)","Waste management",1,"blue",0.02
"Rhodia Operations (FR)","Waste management",1,"blue",0.02
"Unilever Plc (UK)","Biotechnology",4,"lightorange",0.1
"Unilever Nv (NL)","Biotechnology",4,"lightorange",0.1
"Livinguard Ag (CH)","Advanced Sustainable Materials",2,"orange",0.05
"Henkel Ag & Co Kgaa (DE)","Biotechnology",12,"lightorange",0.29
"The Procter & Gamble Company (US)","Biotechnology",6,"lightorange",0.14
"Green Impact Holding Ag (CH)","Advanced Sustainable Materials",1,"orange",0.02
"Novozymes Bioag A/S (DK)","Advanced Sustainable Materials",1,"orange",0.02
"Novozymes Bioag A/S (DK)","Biotechnology",1,"lightorange",0.02
"The Procter & Gamble Company (US)","Waste management",16,"blue",0.38
"Applied Silver Inc (US)","Air & Water pollution reduction",1,"grey",0.02
"Bender David M (US)","Waste management",1,"blue",0.02
"Essman John S (US)","Waste management",1,"blue",0.02
"Smith Chad C (US)","Waste management",1,"blue",0.02
"Whaley Ronald L (US)","Waste management",1,"blue",0.02
"Geo-Tech Polymers Llc (US)","Waste management",1,"blue",0.02
"Bokka Sreevalli (US)","Waste management",1,"blue",0.02
"Bender David M (US)","Recycling technologies",1,"darkgreen",0.02
"Essman John S (US)","Recycling technologies",1,"darkgreen",0.02
"Smith Chad C (US)","Recycling technologies",1,"darkgreen",0.02
"Whaley Ronald L (US)","Recycling technologies",1,"darkgreen",0.02
"Geo-Tech Polymers Llc (US)","Recycling technologies",1,"darkgreen",0.02
"Bokka Sreevalli (US)","Recycling technologies",1,"darkgreen",0.02
"Unilever Plc (UK)","Waste management",4,"blue",0.1
"Unilever Nv (NL)","Waste management",4,"blue",0.1
"Isp Investments Llc (US)","Advanced Sustainable Materials",1,"orange",0.02
"X-Zell Inc (US)","Biotechnology",1,"lightorange",0.02
"Unilever Plc (UK)","Nanotechnology",1,"darkred",0.02
"Unilever Nv (NL)","Nanotechnology",1,"darkred",0.02
"Ab Enzymes Gmbh (DE)","Biotechnology",1,"lightorange",0.02
"Danisco Us Inc (US)","Biotechnology",4,"lightorange",0.1
"Basf Se (DE)","Waste management",2,"blue",0.05
"The Procter & Gamble Company (US)","Additive manufacturing",5,"olive",0.12
"Basf Se (DE)","Biotechnology",3,"lightorange",0.07
"Dbg Group Investments Llc (US)","Air & Water pollution reduction",1,"grey",0.02
"The Procter&Gamble Company (US)","Advanced Sustainable Materials",6,"orange",0.14
"Shellef Dov (US)","Greenhouse gas capture",1,"darkyellow",0.02
"The Procter&Gamble Company (US)","Biotechnology",5,"lightorange",0.12
"Virginia Polytechnic Institute And State University (US)","Waste management",1,"blue",0.02
"Virginia Polytechnic Institute And State University (US)","Additive manufacturing",1,"olive",0.02
"Henkel Ag & Co Kgaa (DE)","Waste management",1,"blue",0.02
"Kao Corporation (JP)","Advanced Sustainable Materials",21,"orange",0.5
"Kao Corporation (JP)","Biotechnology",1,"lightorange",0.02
"Monosol Llc (US)","Advanced Sustainable Materials",3,"orange",0.07
"Altered Labs Llc (US)","Air & Water pollution reduction",1,"grey",0.02
"Altered Labs Llc (US)","Hydrogen",1,"lime",0.02
"Henkel Ag&Co Kgaa (DE)","Biotechnology",2,"lightorange",0.05
"The Procter & Gamble Company (US)","Biofuels",1,"brown",0.02
"The Procter & Gamble Company (US)","Recycling technologies",2,"darkgreen",0.05
"The Procter&Gamble Company (US)","Waste management",2,"blue",0.05
"Novozymes A/S (DK)","Biofuels",3,"brown",0.07
"Asahi Kasei Kabushiki Kaisha (JP)","Solar energy",1,"green",0.02
"Asahi Kasei Kabushiki Kaisha (JP)","Batteries",4,"red",0.1
"Asahi Kasei Kabushiki Kaisha (JP)","Hydrogen",2,"lime",0.05
"Toray Industries Inc (JP)","Hydrogen",7,"lime",0.17
"Japan Science And Technology Agency (JP)","Hydrogen",1,"lime",0.02
"Panasonic Intellectual Property Management Co Ltd (JP)","Batteries",1,"red",0.02
"Panasonic Intellectual Property Management Co Ltd (JP)","Hydrogen",1,"lime",0.02
"Ariel Scientific Innovations Ltd (IL)","Air & Water pollution reduction",1,"grey",0.02
"Ariel Scientific Innovations Ltd (IL)","Batteries",1,"red",0.02
"Ariel Scientific Innovations Ltd (IL)","Hydrogen",1,"lime",0.02
"Eenotech Inc (US)","Air & Water pollution reduction",1,"grey",0.02
"Eenotech Inc (US)","Nanotechnology",1,"darkred",0.02
"Mann+Hummel Gmbh (DE)","Advanced Sustainable Materials",2,"orange",0.05
"Sgl Carbon Se (DE)","Batteries",3,"red",0.07
"Sgl Carbon Se (DE)","Hydrogen",3,"lime",0.07
"Basf Se (DE)","Additive manufacturing",7,"olive",0.17
"Ajelis (FR)","Air & Water pollution reduction",2,"grey",0.05
"Commissariat √† L'„©Nergie Atomique Et Aux √©Nergies Alternatives (FR)","Air & Water pollution reduction",1,"grey",0.02
"Ajelis (FR)","Recycling technologies",1,"darkgreen",0.02
"Commissariat √† L'„©Nergie Atomique Et Aux √©Nergies Alternatives (FR)","Recycling technologies",1,"darkgreen",0.02
"Istanbul Teknik Universitesi (TR)","Nanotechnology",2,"darkred",0.05
"E I Du Pont De Nemours And Company (US)","Advanced Sustainable Materials",3,"orange",0.07
"Fibre Reinforced Thermoplastics Bv (NL)","Advanced Sustainable Materials",1,"orange",0.02
"Illinois Tool Works Inc (US)","Advanced Sustainable Materials",3,"orange",0.07
"Ethicon Llc (US)","Advanced Sustainable Materials",13,"orange",0.31
"Rhodia Acetow Gmbh (DE)","Air & Water pollution reduction",1,"grey",0.02
"Kordsa Teknik Tekstil Anonim Sirketi (TR)","Green transports",1,"pink",0.02
"Avintiv Specialty Materials Inc (US)","Advanced Sustainable Materials",5,"orange",0.12
"Veritas Tekstil Konfeksiyon Pazarlama Sanayi Ve Ticaret Anonim Sirketi (TR)","Biotechnology",1,"lightorange",0.02
"Tec One Co Ltd (JP)","Batteries",2,"red",0.05
"Nutrition & Biosciences Usa 4 Inc (US)","Biotechnology",1,"lightorange",0.02
"Ikea Supply Ag (CH)","Air & Water pollution reduction",2,"grey",0.05
"Ikea Supply Ag (CH)","Biofuels",2,"brown",0.05
"Ikea Supply Ag (CH)","Recycling technologies",2,"darkgreen",0.05
"Dupont Us Holding Llc (US)","Biotechnology",2,"lightorange",0.05
"Modern Meadow Inc (US)","Biotechnology",7,"lightorange",0.17
"Technicka Univerzita V Liberci (CZ)","Nanotechnology",1,"darkred",0.02
"Nantong Textile And Silk Industrial Technology Research Institute (CN)","Quantum computers",1,"silver",0.02
"Indian Institute Of Technology-Madras (IN)","Waste management",1,"blue",0.02
"Daeyoun Geotech Co Ltd (KR)","Marine & hydro energy",1,"tan",0.02
"Korea Advanced Institute Of Science And Technology (KR)","Batteries",2,"red",0.05
"Sefar Ag (CH)","Advanced Sustainable Materials",1,"orange",0.02
"Mitsubishi Chemical Corporation (JP)","Nanotechnology",3,"darkred",0.07
"Autoneum Management Ag (CH)","Advanced Sustainable Materials",2,"orange",0.05
"W L Gore & Associates Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Tufts University (US)","Biotechnology",1,"lightorange",0.02
"Donaldson Company Inc (US)","Air & Water pollution reduction",1,"grey",0.02
"Celluforce Inc (CA)","Nanotechnology",1,"darkred",0.02
"North Carolina State University (US)","Biotechnology",1,"lightorange",0.02
"Lg Chem Ltd (KR)","Nanotechnology",9,"darkred",0.21
"Georgia-Pacific Mt Holly Llc (US)","Advanced Sustainable Materials",6,"orange",0.14
"National Science And Technology Development Agency (TH)","Air & Water pollution reduction",1,"grey",0.02
"National Science And Technology Development Agency (TH)","Green transports",1,"pink",0.02
"National Science And Technology Development Agency (TH)","Recycling technologies",1,"darkgreen",0.02
"National Science And Technology Development Agency (TH)","Nanotechnology",1,"darkred",0.02
"Oji Holdings Corporation (JP)","Advanced Sustainable Materials",4,"orange",0.1
"Seoul National University R&Db Foundation (KR)","Advanced Sustainable Materials",1,"orange",0.02
"Denka Company Limited (JP)","Nanotechnology",1,"darkred",0.02
"Foundation For Research And Business Seoul Nation (KR)","Batteries",1,"red",0.02
"Foundation For Research And Business Seoul Nation (KR)","Hydrogen",1,"lime",0.02
"Shpp Global Technologies Bv (NL)","Additive manufacturing",1,"olive",0.02
"Oerlikon Textile Gmbh & Co Kg (DE)","Efficient power & combustion",1,"beige",0.02
"Istanbul Teknik Universitesi Rektorlugu (TR)","Green buildings",1,"darkorange",0.02
"Viscose Faser Gmbh (AT)","Biofuels",1,"brown",0.02
"Viscose Faser Gmbh (AT)","Biotechnology",1,"lightorange",0.02
"Denka Company Limited (JP)","Batteries",1,"red",0.02
"Cesko Vladim„≠r (SK)","Waste management",1,"blue",0.02
"Cesko Vladim„≠r (SK)","Recycling technologies",1,"darkgreen",0.02
"Saxcell Bv (NL)","Waste management",1,"blue",0.02
"Children's National Medical Center (US)","Additive manufacturing",1,"olive",0.02
"The Research Institute At Nationwide Children's Hospital (US)","Additive manufacturing",1,"olive",0.02
"Nanofiber Solutions (US)","Additive manufacturing",1,"olive",0.02
"Regionalni Centrum Pokrocilych Technologii A Materialu Univerzita Palackeho V Olomouci (CZ)","Air & Water pollution reduction",1,"grey",0.02
"Regionalni Centrum Pokrocilych Technologii A Materialu Univerzita Palackeho V Olomouci (CZ)","Nanotechnology",1,"darkred",0.02
"Case Western Reserve University (US)","Advanced Sustainable Materials",1,"orange",0.02
"Drexel University (US)","Batteries",1,"red",0.02
"Drexel University (US)","Hydrogen",1,"lime",0.02
"Drexel University (US)","Nanotechnology",1,"darkred",0.02
"Basell Poliolefine Italia Srl (IT)","Additive manufacturing",3,"olive",0.07
"Zhangjiagang Institute Of Industrial Technologies (CN)","Biofuels",1,"brown",0.02
"Total Research & Technology Feluy (BE)","Nanotechnology",1,"darkred",0.02
"Teijin Limited (JP)","Batteries",3,"red",0.07
"Laborat„≥Rios Qu„≠micos E Metrol„≥Gicos Quimlab Ltda (BR)","Nanotechnology",1,"darkred",0.02
"Stora Enso Oyj (FI)","Advanced Sustainable Materials",5,"orange",0.12
"Bando Chemical Industries Ltd (JP)","Advanced Sustainable Materials",8,"orange",0.19
"Korea University Research And Business Foundation (KR)","Biotechnology",1,"lightorange",0.02
"Clarion Energy Llc (US)","Solar energy",1,"green",0.02
"Clarion Energy Llc (US)","Nanotechnology",1,"darkred",0.02
"Lenzing Ag (AT)","Advanced Sustainable Materials",9,"orange",0.21
"Indian Institute Of Technology Delhi (IN)","Nanotechnology",1,"darkred",0.02
"Kaneka Corporation (JP)","Advanced Sustainable Materials",3,"orange",0.07
"Nitrochemie Wimmis Ag (CH)","Additive manufacturing",1,"olive",0.02
"Mitsubishi Chemical Corporation (JP)","Advanced Sustainable Materials",9,"orange",0.21
"Covestro Llc (US)","Additive manufacturing",1,"olive",0.02
"The University Of Akron (US)","Additive manufacturing",1,"olive",0.02
"Sumitomo Electric Industries Ltd (JP)","Nanotechnology",2,"darkred",0.05
"The Regents Of The University Of California (US)","Batteries",2,"red",0.05
"The Regents Of The University Of California (US)","Green transports",1,"pink",0.02
"Arkema Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Boston Scientific Scimed Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Spiber Inc (JP)","Biotechnology",56,"lightorange",1.33
"Ajinomoto Co Inc (JP)","Biotechnology",1,"lightorange",0.02
"Amogreentech Co Ltd (KR)","Air & Water pollution reduction",4,"grey",0.1
"Amogreentech Co Ltd (KR)","Green transports",1,"pink",0.02
"Nutech Ventures (US)","Biotechnology",1,"lightorange",0.02
"Krause Wayne (US)","Nanotechnology",1,"darkred",0.02
"Gaskins Jerry (US)","Nanotechnology",1,"darkred",0.02
"Tan Yiwu (CN)","Waste management",1,"blue",0.02
"Tan Yiwu (CN)","Recycling technologies",1,"darkgreen",0.02
"The Government Of The United States Of America As Represented By The Secretary Of The Navy (US)","Biotechnology",1,"lightorange",0.02
"Poly-Med Inc (US)","Advanced Sustainable Materials",1,"orange",0.02
"Research Institute At Nationwide Children's Hospital (US)","Additive manufacturing",1,"olive",0.02
"Eurekite Holding Bv (NL)","Nanotechnology",1,"darkred",0.02
"Eurekite Holding Bv (NL)","Advanced Sustainable Materials",1,"orange",0.02
"Byd Company Limited (CN)","Batteries",1,"red",0.02
"Ahlstrom-Munksj„∂ Oyj (FI)","Biofuels",1,"brown",0.02
"Ahlstrom-Munksj„∂ Oyj (FI)","Recycling technologies",1,"darkgreen",0.02
"Continental Structural Plastics Inc (US)","Waste management",1,"blue",0.02
"Continental Structural Plastics Inc (US)","Recycling technologies",1,"darkgreen",0.02
"Continental Structural Plastics Inc (US)","Nanotechnology",1,"darkred",0.02
"Covestro (Netherlands) Bv (NL)","Waste management",1,"blue",0.02
"Covestro (Netherlands) Bv (NL)","Recycling technologies",1,"darkgreen",0.02
"Acc (Beijing) Science And Technology Co Ltd (CN)","Advanced Sustainable Materials",1,"orange",0.02
"Zhuzhou Lince Group Co Ltd (CN)","Advanced Sustainable Materials",1,"orange",0.02
"Toray Industries Inc (JP)","Air & Water pollution reduction",11,"grey",0.26
"Nippon Paper Industries Co Ltd (JP)","Nanotechnology",5,"darkred",0.12
"Attenborough Dental Laboratories Limited (UK)","Additive manufacturing",1,"olive",0.02
"Attenborough Dental Laboratories Limited (UK)","Biotechnology",1,"lightorange",0.02
